瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
236,何咯,2021-09-10,22.5,,.8,86.3
236,何咯,2021-09-11,23.2,,.7,84.4
236,何咯,2021-09-12,23,,.8,85.9
236,何咯,2021-09-13,23.3,,1.5,75.6
236,何咯,2021-09-14,22.6,,1.8,68.6
236,何咯,2021-09-15,23.3,,2.6,60.4
236,何咯,2021-09-16,22.2,0,1.7,69.9
236,何咯,2021-09-17,20.8,17.8,1.5,85.8
236,何咯,2021-09-18,21.7,,1.5,76
236,何咯,2021-09-19,21.8,,.7,78
236,何咯,2021-09-20,22.8,,1.2,72.8
236,何咯,2021-09-21,22.4,47.4,1.6,88.6
236,何咯,2021-09-22,21.4,19.4,1.6,78.3
236,何咯,2021-09-23,19.7,,1,78.3
236,何咯,2021-09-24,20.1,,.9,75.8
236,何咯,2021-09-25,21.1,,1.6,75.5
236,何咯,2021-09-26,21.2,0,1.4,71.4
236,何咯,2021-09-27,21.6,0,1.3,73
236,何咯,2021-09-28,21,1.5,.8,85.5
236,何咯,2021-09-29,20.7,13.8,.5,96.8
236,何咯,2021-09-30,20.6,,.9,83.8
236,何咯,2021-10-01,20.3,.1,.8,83
236,何咯,2021-10-02,20.3,0,.8,82.4
236,何咯,2021-10-03,21.1,,.6,81.6
236,何咯,2021-10-04,22.4,,1.3,81.6
236,何咯,2021-10-05,22.5,,1,80.6
236,何咯,2021-10-06,21.4,,.5,81.8
236,何咯,2021-10-07,19.6,1.4,.7,94.1
236,何咯,2021-10-08,20,0,.8,93.1
236,何咯,2021-10-09,22.6,.1,1,83.9
236,何咯,2021-10-10,21.6,2.4,1.3,85.8
236,何咯,2021-10-11,15.5,14,.8,85
236,何咯,2021-10-12,16.2,.7,1.4,89
236,何咯,2021-10-13,19.4,,1.3,77.9
236,何咯,2021-10-14,19,,.9,80.9
236,何咯,2021-10-15,18,5.7,.6,90.3
236,何咯,2021-10-16,12.3,3.2,1.8,63.1
236,何咯,2021-10-17,5.7,,1.2,57.4
236,何咯,2021-10-18,8.6,,.6,73.9
236,何咯,2021-10-19,10,9.3,1.2,83.9
236,何咯,2021-10-20,8.3,,.6,79.5
236,何咯,2021-10-21,8.2,,.6,79.4
236,何咯,2021-10-22,8.4,,.8,76.9
236,何咯,2021-10-23,9.1,,.5,78
236,何咯,2021-10-24,9.8,,.4,81.3
236,何咯,2021-10-25,9.6,,.6,79.1
236,何咯,2021-10-26,10.7,,.4,83.9
236,何咯,2021-10-27,11.8,,.8,77.6
236,何咯,2021-10-28,10.2,,.6,72.5
236,何咯,2021-10-29,11.8,,.8,72.9
236,何咯,2021-10-30,10.5,,.3,85.3
236,何咯,2021-10-31,11.7,,.5,84.4
236,何咯,2021-11-01,11.7,,.9,82.9
236,何咯,2021-11-02,10.4,,.2,80.1
236,何咯,2021-11-03,9.6,,.9,81.6
236,何咯,2021-11-04,12.2,4,.6,84.5
236,何咯,2021-11-05,11.4,,.8,83.1
236,何咯,2021-11-06,12.7,,1.2,71.4
236,何咯,2021-11-07,14.3,,1.4,67.6
236,何咯,2021-11-08,9.6,20.4,1.8,82.3
236,何咯,2021-11-09,7.9,3.2,1.8,79.6
236,何咯,2021-11-10,6.5,7.5,1,91.3
236,何咯,2021-11-11,5.5,1.4,.8,88.5
236,何咯,2021-11-12,5.4,1,.6,88.4
236,何咯,2021-11-13,6.3,,.6,86.3
236,何咯,2021-11-14,8.5,,.6,82.1
236,何咯,2021-11-15,7.4,,.4,88.5
236,何咯,2021-11-16,7,,.6,77.4
236,何咯,2021-11-17,6.5,,.5,80.5
236,何咯,2021-11-18,8.7,,.8,87.4
236,何咯,2021-11-19,10.6,,.6,90.4
236,何咯,2021-11-20,9.7,,.6,97.5
236,何咯,2021-11-21,9.2,.2,.4,91.5
236,何咯,2021-11-22,5.5,1.3,2.5,74.3
236,何咯,2021-11-23,2,2,1.2,85.5
236,何咯,2021-11-24,4.7,1.3,.7,82.9
236,何咯,2021-11-25,,0,1,
236,何咯,2021-11-26,3.7,,.7,75.8
236,何咯,2021-11-27,2.6,,.5,74.3
236,何咯,2021-11-28,3.2,,.4,74
236,何咯,2021-11-29,4.7,,.4,81.5
236,何咯,2021-11-30,6.2,31.1,2.1,84.8
236,何咯,2021-12-01,1.3,,2.7,63.8
236,何咯,2021-12-02,2.2,.1,.9,74.8
236,何咯,2021-12-03,3.9,2,1.7,73.8
236,何咯,2021-12-04,-.4,0,.6,83.6
236,何咯,2021-12-05,.9,,.4,76.6
236,何咯,2021-12-06,3.7,,.7,74.6
236,何咯,2021-12-07,4.9,,.7,76.5
236,何咯,2021-12-08,4.6,,.6,79.4
236,何咯,2021-12-09,4.5,,.5,82.6
236,何咯,2021-12-10,6.2,2.6,.5,93.4
236,何咯,2021-12-11,6,,.5,90.9
236,何咯,2021-12-12,3.2,,1.8,70.1
236,何咯,2021-12-13,-1.9,,1.1,63.4
236,何咯,2021-12-14,2.9,.2,.8,75.8
236,何咯,2021-12-15,6.4,.1,.6,87.6
236,何咯,2021-12-16,5.8,,.5,82.9
236,何咯,2021-12-17,-1.4,0,3.5,61
236,何咯,2021-12-18,-4.3,1.6,1,77.1
236,何咯,2021-12-19,.4,.6,.7,83.8
236,何咯,2021-12-20,4.4,,.9,83.9
236,何咯,2021-12-21,4.5,,.7,82.6
236,何咯,2021-12-22,1.3,,.5,64.8
236,何咯,2021-12-23,1.5,,.5,66.8
236,何咯,2021-12-24,1,,1.4,75.8
236,何咯,2021-12-25,-6.4,0,2.9,61.8
236,何咯,2021-12-26,-8.2,,1.4,66.8
236,何咯,2021-12-27,-4.6,.3,1,75
236,何咯,2021-12-28,-.7,,.3,90.3
236,何咯,2021-12-29,2.2,0,1.3,75
236,何咯,2021-12-30,-.5,1.2,1.9,62.9
236,何咯,2021-12-31,-5,,1.4,65.9
