瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
236,何咯,2017-01-01,2,,.4,89.6
236,何咯,2017-01-02,2.5,,.6,90.3
236,何咯,2017-01-03,.5,,.7,89.5
236,何咯,2017-01-04,2.1,,.4,82.6
236,何咯,2017-01-05,4.7,,1.4,65.3
236,何咯,2017-01-06,5.7,,1.2,68.9
236,何咯,2017-01-07,4.3,,1.1,73.3
236,何咯,2017-01-08,8.2,,2.2,60.6
236,何咯,2017-01-09,3.9,,2.3,63.6
236,何咯,2017-01-10,-.4,,1.4,65.3
236,何咯,2017-01-11,-3.1,0,1,67.8
236,何咯,2017-01-12,-1.5,,1,82.9
236,何咯,2017-01-13,-4.2,.5,1.3,77
236,何咯,2017-01-14,-4.9,,2.7,48.1
236,何咯,2017-01-15,-6.4,,.7,61.8
236,何咯,2017-01-16,-5,,.6,63.3
236,何咯,2017-01-17,-3.7,,.3,68.6
236,何咯,2017-01-18,-1.4,,.2,76.8
236,何咯,2017-01-19,-1.1,,.7,72.1
236,何咯,2017-01-20,-3.1,4.5,2.5,77.8
236,何咯,2017-01-21,-3.8,4,.6,86.1
236,何咯,2017-01-22,-3.9,.5,2.9,61.5
236,何咯,2017-01-23,-7.4,,.8,71
236,何咯,2017-01-24,-6.4,,.7,71.5
236,何咯,2017-01-25,-5.7,,.6,70.6
236,何咯,2017-01-26,-2.3,,.7,70.8
236,何咯,2017-01-27,.7,1,2.4,56.3
236,何咯,2017-01-28,-.1,,.9,53.4
236,何咯,2017-01-29,2.3,5.5,1.1,82.3
236,何咯,2017-01-30,-2.1,0,2.7,65.5
236,何咯,2017-01-31,-4.1,,.9,58.3
236,何咯,2017-02-01,-2.4,,1.4,54.4
236,何咯,2017-02-02,-2.6,,.8,65.5
236,何咯,2017-02-03,.3,,.5,75.3
236,何咯,2017-02-04,2.5,,.7,67.5
236,何咯,2017-02-05,3.1,.5,1.1,73.4
236,何咯,2017-02-06,-.1,,2.2,56.8
236,何咯,2017-02-07,-.8,,.8,60.9
236,何咯,2017-02-08,-.2,,1,62.1
236,何咯,2017-02-09,-2.3,,3.2,53.3
236,何咯,2017-02-10,-4,,2.9,53.9
236,何咯,2017-02-11,-2.1,,1.7,57.3
236,何咯,2017-02-12,-.8,,1,63.9
236,何咯,2017-02-13,-.3,0,.6,79.1
236,何咯,2017-02-14,.1,,.9,67.1
236,何咯,2017-02-15,.4,,.5,62.3
236,何咯,2017-02-16,5.7,1,1.2,75.9
236,何咯,2017-02-17,3.6,.5,2.7,64.1
236,何咯,2017-02-18,-1.4,,1.4,53.6
236,何咯,2017-02-19,2.1,2.5,1.5,71.3
236,何咯,2017-02-20,1.6,6.5,3,63.1
236,何咯,2017-02-21,-.3,,.7,54.4
236,何咯,2017-02-22,2.4,17.5,1.9,84.5
236,何咯,2017-02-23,.4,,2.8,61.1
236,何咯,2017-02-24,-.5,,1.1,63
236,何咯,2017-02-25,1.7,,.9,66.3
236,何咯,2017-02-26,2.3,,1.1,65.1
236,何咯,2017-02-27,2.9,,.8,59.1
236,何咯,2017-02-28,3.3,,.8,59.8
236,何咯,2017-03-01,4.7,2,1.2,67.5
236,何咯,2017-03-02,2.4,2.5,2.4,69
236,何咯,2017-03-03,2.3,,.8,64.4
236,何咯,2017-03-04,3.9,,.8,58.5
236,何咯,2017-03-05,4.9,,1,67.4
236,何咯,2017-03-06,1.6,,3,46.6
236,何咯,2017-03-07,-.4,1.5,2.1,58.1
236,何咯,2017-03-08,.7,.1,1.6,71
236,何咯,2017-03-09,2.9,,1.7,68.9
236,何咯,2017-03-10,4,,1.1,55.1
236,何咯,2017-03-11,5.3,,.7,50.3
236,何咯,2017-03-12,6.7,,1.1,51.5
236,何咯,2017-03-13,7.1,,1.7,52.5
236,何咯,2017-03-14,4.7,,2,52.4
236,何咯,2017-03-15,4,,1.1,56
236,何咯,2017-03-16,3.8,,.9,61.5
236,何咯,2017-03-17,5.3,,.8,55.5
236,何咯,2017-03-18,7.3,,1.1,45.8
236,何咯,2017-03-19,8,,.9,51.8
236,何咯,2017-03-20,7.6,0,1,64.6
236,何咯,2017-03-21,7.2,,2.1,51.6
236,何咯,2017-03-22,5.5,,.8,59.3
236,何咯,2017-03-23,7.8,,1.2,52.4
236,何咯,2017-03-24,6.9,,.8,52.5
236,何咯,2017-03-25,7.6,,1.4,56
236,何咯,2017-03-26,5.9,,1.4,58.6
236,何咯,2017-03-27,5.6,.4,1.8,71.1
236,何咯,2017-03-28,7.2,.5,1.3,65.4
236,何咯,2017-03-29,8.9,.3,1.5,61.4
236,何咯,2017-03-30,10.4,,1.2,46.6
236,何咯,2017-03-31,9.7,1.5,1.3,69
236,何咯,2017-04-01,7.9,.5,1.4,69
236,何咯,2017-04-02,7.3,,1.6,60.3
236,何咯,2017-04-03,9.2,,1.3,61.4
236,何咯,2017-04-04,12.1,,1,48.5
236,何咯,2017-04-05,11.8,31.5,1.6,85.8
236,何咯,2017-04-06,12.6,10,1.9,88.1
236,何咯,2017-04-07,14.6,,1.2,71.6
236,何咯,2017-04-08,13.8,,1.3,76
236,何咯,2017-04-09,14.3,,1.9,65
236,何咯,2017-04-10,16,,2,30.5
236,何咯,2017-04-11,11.6,14,1.7,72.6
236,何咯,2017-04-12,12.4,,2.4,23
236,何咯,2017-04-13,11.1,,1.8,60.8
236,何咯,2017-04-14,13,.1,2.7,64
236,何咯,2017-04-15,16,,1.4,66.3
236,何咯,2017-04-16,17.7,,.8,62.9
236,何咯,2017-04-17,12.6,19.5,1.3,88.9
236,何咯,2017-04-18,12.4,.5,2,78.1
