瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
156,堡林,2018-02-13,1.3,0,1.9,59.6
156,堡林,2018-02-14,5.9,,1.6,73.9
156,堡林,2018-02-15,3,,1.8,47
156,堡林,2018-02-16,2.5,,1.3,39.9
156,堡林,2018-02-17,1.2,,2.1,37.9
156,堡林,2018-02-18,3.7,,1.9,26.9
156,堡林,2018-02-19,6.1,,1.6,36.4
156,堡林,2018-02-20,4.8,,1.1,49.4
156,堡林,2018-02-21,1.8,,2,28.6
156,堡林,2018-02-22,2.3,,1.3,39.6
156,堡林,2018-02-23,6.3,,2.1,63
156,堡林,2018-02-24,6.6,,.8,72.4
156,堡林,2018-02-25,6.5,,.9,41.8
156,堡林,2018-02-26,6.3,,1,33
156,堡林,2018-02-27,8.3,,.8,49.1
156,堡林,2018-02-28,8,16.7,2.4,82
156,堡林,2018-03-01,3.1,.2,2.4,68.5
156,堡林,2018-03-02,3.4,,1.7,45.1
156,堡林,2018-03-03,9.9,,1.7,57.8
156,堡林,2018-03-04,14.8,8,2.5,88.1
156,堡林,2018-03-05,10.7,6.9,2,90
156,堡林,2018-03-06,8.9,,1.9,59.5
156,堡林,2018-03-07,6.8,8,2.6,75.5
156,堡林,2018-03-08,3.8,14.5,2.2,90
156,堡林,2018-03-09,4.8,,1.2,71.3
156,堡林,2018-03-10,5.2,,1.1,71.4
156,堡林,2018-03-11,7.7,,1,67.3
156,堡林,2018-03-12,10.1,,1.6,62.1
156,堡林,2018-03-13,13.7,,2.1,57.3
156,堡林,2018-03-14,16.7,,1.9,63.8
156,堡林,2018-03-15,14.2,30.8,1.9,97.3
156,堡林,2018-03-16,8.1,0,1.3,90
156,堡林,2018-03-17,8.9,,1.3,71.9
156,堡林,2018-03-18,9.8,24.1,1.1,88.6
156,堡林,2018-03-19,11.8,15.6,3,96.5
156,堡林,2018-03-20,7.7,1.1,5.3,60.6
156,堡林,2018-03-21,2.3,6.6,2.5,96.1
156,堡林,2018-03-22,5.8,,1.6,67.1
156,堡林,2018-03-23,6.9,,1.2,63.4
156,堡林,2018-03-24,9.8,,1.1,65
156,堡林,2018-03-25,12,,1.4,75.1
156,堡林,2018-03-26,12.9,,1.1,74
156,堡林,2018-03-27,14.5,,1.4,63.1
156,堡林,2018-03-28,15.6,,1.8,70.1
156,堡林,2018-03-29,17,,1.2,71.8
156,堡林,2018-03-30,16.6,,1.4,63.5
156,堡林,2018-03-31,17.1,,1,49.8
156,堡林,2018-04-01,18.1,,1.8,64.3
156,堡林,2018-04-02,18.9,,1.8,69.1
156,堡林,2018-04-03,20,,2.1,70.9
156,堡林,2018-04-04,16,6.4,1.5,93.5
156,堡林,2018-04-05,12.4,13.9,1.9,94.1
156,堡林,2018-04-06,9.3,23.9,2.4,71.9
156,堡林,2018-04-07,5,.6,2.6,55.8
156,堡林,2018-04-08,9.5,0,3.8,62
156,堡林,2018-04-09,14.1,,1.4,54.8
156,堡林,2018-04-10,17.5,,3.6,58.1
156,堡林,2018-04-11,16.5,.5,2.3,58.9
156,堡林,2018-04-12,13.6,,.9,43.9
156,堡林,2018-04-13,14.8,0,1.4,33
156,堡林,2018-04-14,10.9,22.1,1.8,92.5
156,堡林,2018-04-15,10.1,,1.6,67.8
156,堡林,2018-04-16,11.6,,1.2,61.5
156,堡林,2018-04-17,14,,1.2,61.9
156,堡林,2018-04-18,13.8,,1.3,61.9
156,堡林,2018-04-19,15.2,,1.1,51
156,堡林,2018-04-20,19.3,,1.3,51.1
156,堡林,2018-04-21,19.7,,1.9,58.6
156,堡林,2018-04-22,19.4,6.6,2.1,87.1
156,堡林,2018-04-23,15.3,41.8,1.3,98.1
156,堡林,2018-04-24,14,11,1.8,99
156,堡林,2018-04-25,15.9,.6,1.4,68.1
156,堡林,2018-04-26,15.9,,1.2,63
156,堡林,2018-04-27,16.2,,1.2,65.5
156,堡林,2018-04-28,17.8,,1,59
156,堡林,2018-04-29,17.9,,1.6,56.4
156,堡林,2018-04-30,19.5,,1.9,76.1
156,堡林,2018-05-01,19.7,0,1.8,88.6
156,堡林,2018-05-02,16.3,3.5,1.7,91.6
156,堡林,2018-05-03,12.4,0,2.2,66.8
156,堡林,2018-05-04,14.8,,2.5,46.9
156,堡林,2018-05-05,18.4,,2.3,50
156,堡林,2018-05-06,17.2,9.5,2.1,97.6
156,堡林,2018-05-07,18.4,22.8,1.5,92.1
156,堡林,2018-05-08,18.1,,1.7,77.5
156,堡林,2018-05-09,16.8,,1.7,71.6
156,堡林,2018-05-10,17,,1.4,75.3
156,堡林,2018-05-11,17.8,,1.3,59.9
156,堡林,2018-05-12,18.2,26,1.9,90.6
156,堡林,2018-05-13,18.5,4.1,1.3,84.4
156,堡林,2018-05-14,20.9,,1.3,69
156,堡林,2018-05-15,23.9,0,.3,72.9
156,堡林,2018-05-16,24.6,0,1.1,94
156,堡林,2018-05-17,24.4,,3.2,93.9
156,堡林,2018-05-18,20.7,.5,1.6,98.6
156,堡林,2018-05-19,18.2,0,1.7,80.9
156,堡林,2018-05-20,18.5,,3.1,46.9
156,堡林,2018-05-21,18.6,,1.6,69.9
156,堡林,2018-05-22,19.4,7,1.3,81
156,堡林,2018-05-23,19.1,12,2.1,58.1
156,堡林,2018-05-24,19.6,,.9,52.6
156,堡林,2018-05-25,21,,1,51.9
156,堡林,2018-05-26,22.3,,1.6,57.1
156,堡林,2018-05-27,21.8,,1.2,66.5
156,堡林,2018-05-28,21.7,0,1.8,77.5
156,堡林,2018-05-29,23.6,,1.2,79.5
156,堡林,2018-05-30,21.6,0,1.1,88.9
156,堡林,2018-05-31,20.1,,1.2,69.8
156,堡林,2018-06-01,23.9,,1.4,58.5
156,堡林,2018-06-02,25,,1.5,44
156,堡林,2018-06-03,24.1,,1.4,53.4
156,堡林,2018-06-04,22.9,0,1.2,60.5
156,堡林,2018-06-05,22.2,0,1.2,76.3
156,堡林,2018-06-06,23.7,,1.2,75.3
156,堡林,2018-06-07,24.9,,1.2,73.9
156,堡林,2018-06-08,22.5,,1.1,78.6
156,堡林,2018-06-09,23.5,0,1.3,74
156,堡林,2018-06-10,22,.2,1.7,73.8
156,堡林,2018-06-11,20.6,7.1,1,89.6
156,堡林,2018-06-12,21.4,,1,78
156,堡林,2018-06-13,22.6,,1.9,73.9
156,堡林,2018-06-14,22.8,,2,69.6
156,堡林,2018-06-15,22.3,0,1.8,72.1
156,堡林,2018-06-16,22.4,,1.8,69.4
156,堡林,2018-06-17,23.1,,1.4,78.1
156,堡林,2018-06-18,24.9,,1.4,70.9
156,堡林,2018-06-19,21.9,14.4,1.1,88.8
156,堡林,2018-06-20,22.9,,1.5,78.6
156,堡林,2018-06-21,24.1,,1.3,61.6
156,堡林,2018-06-22,25.1,,1.4,54.9
156,堡林,2018-06-23,24.6,,1.9,63.5
156,堡林,2018-06-24,26.4,,1.1,67
156,堡林,2018-06-25,27,,1.7,58.6
156,堡林,2018-06-26,25.7,,3,92.8
156,堡林,2018-06-27,24.5,58.4,3.1,96.9
156,堡林,2018-06-28,22.8,67.6,1.7,98.9
156,堡林,2018-06-29,25.7,45.8,1.5,89.6
156,堡林,2018-06-30,23.1,28.9,1.4,97.3
156,堡林,2018-07-01,24.6,57.2,2.8,97.5
156,堡林,2018-07-02,25.7,17.2,2.1,92.4
156,堡林,2018-07-03,26.6,0,3,83.4
156,堡林,2018-07-04,26.7,0,1.3,85
156,堡林,2018-07-05,25.3,5.2,1.2,93.8
156,堡林,2018-07-06,23.5,4.9,2.6,91
156,堡林,2018-07-07,24.4,,1.9,75.3
156,堡林,2018-07-08,24,,1.1,79.1
156,堡林,2018-07-09,23.6,,1.5,91.1
156,堡林,2018-07-10,27.1,,2.7,83.1
156,堡林,2018-07-11,27.8,,2.2,81.8
156,堡林,2018-07-12,29.1,,1.8,79.6
156,堡林,2018-07-13,28.6,,1.6,83.6
156,堡林,2018-07-14,28.8,,1.3,82
156,堡林,2018-07-15,29.5,,1.2,77.3
156,堡林,2018-07-16,29.1,,1.3,79.1
156,堡林,2018-07-17,29.2,,1.1,77.8
156,堡林,2018-07-18,29.3,,1,75.1
156,堡林,2018-07-19,29.5,,1,73.3
156,堡林,2018-07-20,30.8,,1,71.4
156,堡林,2018-07-21,30.5,,1.2,72.1
156,堡林,2018-07-22,29.5,,2,71.6
156,堡林,2018-07-23,29.7,,1.8,75.3
156,堡林,2018-07-24,30.5,,2.2,74.6
156,堡林,2018-07-25,30.2,,2.2,73.9
156,堡林,2018-07-26,30.4,,1.1,73.6
156,堡林,2018-07-27,31,,1.2,71.6
156,堡林,2018-07-28,30.4,,1.1,78.6
156,堡林,2018-07-29,31.4,,1.9,67.8
156,堡林,2018-07-30,30.3,0,1.7,67.4
156,堡林,2018-07-31,31,,1.9,67.6
156,堡林,2018-08-01,31.5,,1.8,67.3
156,堡林,2018-08-02,32,,1.7,62.1
156,堡林,2018-08-03,30.3,,2.1,70.5
156,堡林,2018-08-04,30.3,0,1.5,76.9
156,堡林,2018-08-05,30.1,,1.5,75.8
156,堡林,2018-08-06,30.8,0,1.5,72.9
156,堡林,2018-08-07,30,0,1.2,82.1
156,堡林,2018-08-08,30.9,,1.3,74.4
156,堡林,2018-08-09,30.3,,1.2,75.3
156,堡林,2018-08-10,28.9,18.8,1.2,87.4
156,堡林,2018-08-11,28.9,,1.1,80
156,堡林,2018-08-12,29.3,,1.9,76
156,堡林,2018-08-13,30.7,,2,70.6
156,堡林,2018-08-14,31.2,,1.4,67.8
156,堡林,2018-08-15,30.8,,1.7,70.6
156,堡林,2018-08-16,28.9,0,2.5,76.8
156,堡林,2018-08-17,26.9,,3.2,58.5
156,堡林,2018-08-18,26.1,,2.2,59.8
156,堡林,2018-08-19,27.2,,1.7,66.6
156,堡林,2018-08-20,27.2,,2.5,69.8
156,堡林,2018-08-21,28.5,,2,71.1
156,堡林,2018-08-22,30.2,0,2.6,66
156,堡林,2018-08-23,26.6,57,5.1,87.1
156,堡林,2018-08-24,25.4,11.3,3.1,92.1
156,堡林,2018-08-25,24.9,2.5,.8,87.4
156,堡林,2018-08-26,23.6,98.6,1.7,99
156,堡林,2018-08-27,24.7,108.5,1.2,99
156,堡林,2018-08-28,27.2,.1,2.2,86
156,堡林,2018-08-29,27.4,.9,2.6,83.9
156,堡林,2018-08-30,25.7,24,2.4,98.1
156,堡林,2018-08-31,24.5,75.4,2.1,98.3
156,堡林,2018-09-01,24.3,1,1.3,86
156,堡林,2018-09-02,23.8,,1.3,81.6
156,堡林,2018-09-03,25.6,12.7,2.2,92.5
156,堡林,2018-09-04,24,76.1,1.3,79.4
156,堡林,2018-09-05,24.3,,1.3,72.9
156,堡林,2018-09-06,23.3,1.7,1.5,84.1
156,堡林,2018-09-07,21.2,8.2,1.3,85.9
156,堡林,2018-09-08,20.2,,1.2,72
156,堡林,2018-09-09,21.2,,1.2,69
156,堡林,2018-09-10,21.8,,1.5,66.6
156,堡林,2018-09-11,20.3,,2.6,64.4
156,堡林,2018-09-12,22.6,,1.8,70.4
156,堡林,2018-09-13,22.2,3.9,1.7,93.1
156,堡林,2018-09-14,22.7,3.4,2.2,96
156,堡林,2018-09-15,23.3,2,.8,96.3
156,堡林,2018-09-16,23.5,,.9,87.3
156,堡林,2018-09-17,22.8,0,1.1,77
156,堡林,2018-09-18,22.3,,1.1,69.9
156,堡林,2018-09-19,20.7,1,.7,82.9
156,堡林,2018-09-20,21.3,1.7,.9,98
156,堡林,2018-09-21,20.2,18,1.1,98.6
156,堡林,2018-09-22,21.2,,.7,76.3
156,堡林,2018-09-23,19.6,,1,74.3
156,堡林,2018-09-24,17.9,,1.4,68.6
156,堡林,2018-09-25,18.2,,1.8,59.6
156,堡林,2018-09-26,19.6,,2.7,65.6
156,堡林,2018-09-27,19.1,,1.6,61.5
156,堡林,2018-09-28,19.8,0,1.6,69.3
156,堡林,2018-09-29,20.6,,2.2,68.8
156,堡林,2018-09-30,19.3,,2.2,64.6
156,堡林,2018-10-01,17.7,1,1.8,66.6
156,堡林,2018-10-02,17.4,,1.1,70.4
156,堡林,2018-10-03,17.2,,1.2,69.6
156,堡林,2018-10-04,18.9,.2,1.7,72.8
156,堡林,2018-10-05,17.8,63.3,4.2,99
156,堡林,2018-10-06,18.6,47.5,4.2,95.8
156,堡林,2018-10-07,18,,.8,72.5
156,堡林,2018-10-08,16.4,,2.3,57.1
156,堡林,2018-10-09,16.2,0,1.1,66.6
156,堡林,2018-10-10,14.5,4.3,1.9,70
156,堡林,2018-10-11,12.3,,1.8,56.1
156,堡林,2018-10-12,12.4,,1.3,62.6
156,堡林,2018-10-13,13,,.5,71.6
156,堡林,2018-10-14,14.5,,.6,71.5
156,堡林,2018-10-15,15.9,,1.4,70.6
156,堡林,2018-10-16,14.4,,.5,78.3
156,堡林,2018-10-17,14,,.9,66.8
156,堡林,2018-10-18,12.4,,.9,67.3
156,堡林,2018-10-19,13.4,,1.2,65
156,堡林,2018-10-20,13.6,,.6,63.1
156,堡林,2018-10-21,14,,.5,63.3
156,堡林,2018-10-22,14.7,,.6,72
156,堡林,2018-10-23,14.2,.5,.5,90.9
156,堡林,2018-10-24,14.1,,1.1,70.5
156,堡林,2018-10-25,14.6,,.8,66.6
156,堡林,2018-10-26,13.3,7,.8,90.8
156,堡林,2018-10-27,11,.6,1.4,75.5
156,堡林,2018-10-28,13.2,.7,2.3,72.6
156,堡林,2018-10-29,12.2,.1,1,80.3
156,堡林,2018-10-30,9.7,,1.9,62.4
156,堡林,2018-10-31,9,0,1,74.8
156,堡林,2018-11-01,9.3,,.8,68
156,堡林,2018-11-02,11.4,,.9,67
156,堡林,2018-11-03,11.8,,.6,66.4
156,堡林,2018-11-04,11.9,,.7,67.4
156,堡林,2018-11-05,12.7,,.6,66
156,堡林,2018-11-06,13.2,,.4,71
156,堡林,2018-11-07,13.5,3.2,.7,90.8
156,堡林,2018-11-08,15,27.4,2.7,98.5
156,堡林,2018-11-09,12.6,.5,1.2,79.9
156,堡林,2018-11-10,11.7,,.5,82.9
156,堡林,2018-11-11,10.9,5.5,.7,96.4
156,堡林,2018-11-12,10.3,.8,1.8,71.1
156,堡林,2018-11-13,9.4,,.8,70.9
156,堡林,2018-11-14,10,,.6,74.5
156,堡林,2018-11-15,11.1,,.6,76
156,堡林,2018-11-16,10.2,2.6,.8,89.9
156,堡林,2018-11-17,9,,1.5,52.9
156,堡林,2018-11-18,7.4,,.9,53.9
156,堡林,2018-11-19,8.7,,.8,64.3
156,堡林,2018-11-20,8.6,,1.1,48
156,堡林,2018-11-21,7.9,,1.2,58.8
156,堡林,2018-11-22,6.2,,2.6,47.8
156,堡林,2018-11-23,5.5,,1.3,51.3
156,堡林,2018-11-24,7.7,7.2,.8,82.6
156,堡林,2018-11-25,8.3,,.7,85.3
156,堡林,2018-11-26,8.7,,.3,75.4
156,堡林,2018-11-27,10.1,,.6,80.8
156,堡林,2018-11-28,8.4,,1.9,45.1
156,堡林,2018-11-29,8,,.8,44.5
156,堡林,2018-11-30,7.9,,.8,61.3
156,堡林,2018-12-01,7.9,,1.3,56.8
156,堡林,2018-12-02,12.4,0,1,68.4
156,堡林,2018-12-03,14.8,10,.6,98.9
156,堡林,2018-12-04,10.5,13.7,1.7,80.9
156,堡林,2018-12-05,4.8,,2.2,46.5
156,堡林,2018-12-06,4.1,4.6,2,80.3
156,堡林,2018-12-07,-1.2,0,3.7,54.8
156,堡林,2018-12-08,-2.8,0,3.1,50.8
156,堡林,2018-12-09,-2.3,0,3,38.9
156,堡林,2018-12-10,.6,,2.1,27
156,堡林,2018-12-11,1.5,.9,1.2,78.4
156,堡林,2018-12-12,1.3,,2.5,62.8
156,堡林,2018-12-13,2.1,.1,1.6,64.1
156,堡林,2018-12-14,.5,,2.3,56.4
156,堡林,2018-12-15,1,,.9,46.1
156,堡林,2018-12-16,2.4,.1,.5,71.1
156,堡林,2018-12-17,4.4,0,.8,71.5
156,堡林,2018-12-18,4.7,,1.1,59.6
156,堡林,2018-12-19,6.5,,.5,76.5
156,堡林,2018-12-20,8.2,,.7,79.5
156,堡林,2018-12-21,8.4,,.4,84.3
156,堡林,2018-12-22,8.8,0,1.2,80
156,堡林,2018-12-23,6.2,3,2.2,59.1
156,堡林,2018-12-24,1.8,,1.9,58.9
156,堡林,2018-12-25,3,,1.2,49.4
156,堡林,2018-12-26,3.8,0,2.1,46.8
156,堡林,2018-12-27,-3.2,0,3.1,45.3
156,堡林,2018-12-28,-4.9,0,2.1,59.3
156,堡林,2018-12-29,-3.3,0,2.3,57.6
156,堡林,2018-12-30,-2.4,0,2.3,51
156,堡林,2018-12-31,-1.8,,1.3,45.8
