瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
143,措备,2021-02-15,5.9,1.2,4.4,67.4
143,措备,2021-02-16,-.1,0,4.1,55.5
143,措备,2021-02-17,-4.8,,6.6,47.5
143,措备,2021-02-18,-4.4,0,3.9,58.8
143,措备,2021-02-19,4.3,,2.9,48.6
143,措备,2021-02-20,11.3,,2.5,54.4
143,措备,2021-02-21,14.3,,2.3,54
143,措备,2021-02-22,13.7,,2.5,50.3
143,措备,2021-02-23,5.9,,3.2,33.5
143,措备,2021-02-24,5.5,,2,53.3
143,措备,2021-02-25,5,3.1,1.1,89.4
143,措备,2021-02-26,8.3,,3.2,74.5
143,措备,2021-02-27,6.7,,4.7,69.3
143,措备,2021-02-28,7.4,1.1,1.1,84.4
143,措备,2021-03-01,8.9,35.5,3,99.8
143,措备,2021-03-02,2.6,9.6,1.7,88.9
143,措备,2021-03-03,4.1,,1.2,77.8
143,措备,2021-03-04,5.9,.9,.9,90.4
143,措备,2021-03-05,10.6,,1.3,74.8
143,措备,2021-03-06,6.2,,4,82.3
143,措备,2021-03-07,5.5,,2.2,77.3
143,措备,2021-03-08,6.3,,2.7,77.5
143,措备,2021-03-09,9,,2,64.8
143,措备,2021-03-10,8.8,,3.5,57.6
143,措备,2021-03-11,10,,1.1,63.6
143,措备,2021-03-12,9,19.5,1.2,93.4
143,措备,2021-03-13,9.8,,1.5,77.1
143,措备,2021-03-14,10.5,,1.7,72.8
143,措备,2021-03-15,12.5,,1.6,68.5
143,措备,2021-03-16,14.9,,3.2,54.1
143,措备,2021-03-17,10.5,,2.6,61.9
143,措备,2021-03-18,10.4,,3.6,75.6
143,措备,2021-03-19,11.2,,4.2,68.1
143,措备,2021-03-20,9.9,5.3,2.3,92.1
143,措备,2021-03-21,8.8,,5.3,61.5
143,措备,2021-03-22,7.9,,4.7,46.6
143,措备,2021-03-23,11.4,,2.2,49.4
143,措备,2021-03-24,11.5,,1,54.9
143,措备,2021-03-25,14.1,,1.6,54
143,措备,2021-03-26,15.3,,1.6,52.6
143,措备,2021-03-27,12.7,18.4,2.2,84.8
143,措备,2021-03-28,15.8,6,3.1,72.9
143,措备,2021-03-29,15.1,,3.1,51
143,措备,2021-03-30,14.6,,2.6,39.5
143,措备,2021-03-31,13.6,,2.1,58.6
143,措备,2021-04-01,13.5,,5.2,63.1
143,措备,2021-04-02,14.7,,4.5,69
143,措备,2021-04-03,14.5,16.2,2.3,91.1
143,措备,2021-04-04,9.7,19.3,3.7,86.6
143,措备,2021-04-05,9.9,,2.3,63.9
143,措备,2021-04-06,13.2,,2.3,57
143,措备,2021-04-07,17.1,,2.2,42.8
143,措备,2021-04-08,14.6,,2,54.1
143,措备,2021-04-09,9.2,,3.5,75.6
143,措备,2021-04-10,10.6,,2.3,63.8
143,措备,2021-04-11,13.6,,1.9,56.9
143,措备,2021-04-12,11.8,7.4,2,85.1
143,措备,2021-04-13,15.1,0,3.5,70.3
143,措备,2021-04-14,11.1,,3.8,49.9
143,措备,2021-04-15,11.9,,1.5,52.6
143,措备,2021-04-16,13.7,,1.6,67.4
143,措备,2021-04-17,13.5,,3.5,52.6
143,措备,2021-04-18,12.6,,3.9,51
143,措备,2021-04-19,16.6,,3.5,43
143,措备,2021-04-20,18.9,,3,44
143,措备,2021-04-21,19.9,,1.6,55
143,措备,2021-04-22,20.2,,3,51.5
143,措备,2021-04-23,15.8,0,4.4,64
143,措备,2021-04-24,16.7,,3.3,62.9
143,措备,2021-04-25,14.4,,4.3,63.3
143,措备,2021-04-26,13.6,,2.3,63.1
143,措备,2021-04-27,15.8,,1.5,58.5
143,措备,2021-04-28,18.1,,1.9,56.5
143,措备,2021-04-29,18.3,0,2.5,52.6
143,措备,2021-04-30,16.9,.1,4.1,57.5
143,措备,2021-05-01,12.1,3.7,3.9,77.3
143,措备,2021-05-02,13.6,.5,3.2,68
143,措备,2021-05-03,16.5,,1.8,64.1
143,措备,2021-05-04,17,8.9,1.6,85
143,措备,2021-05-05,18.5,1.2,4.1,53.6
143,措备,2021-05-06,16.9,,1.3,52.1
143,措备,2021-05-07,18.1,,2.4,43.5
143,措备,2021-05-08,18.1,,2.9,36.9
143,措备,2021-05-09,19,,3.9,30.3
143,措备,2021-05-10,13.8,1.8,1.3,66.5
143,措备,2021-05-11,15.1,1.3,3.1,69.4
143,措备,2021-05-12,17.3,,4.3,58.6
143,措备,2021-05-13,20.4,,2.2,53.1
143,措备,2021-05-14,22,,2.4,59.3
143,措备,2021-05-15,19.9,8.7,1.7,85.6
143,措备,2021-05-16,20.1,24.7,2.1,92.9
143,措备,2021-05-17,14.4,11.4,3.6,93.4
143,措备,2021-05-18,17.7,.1,1.3,81
143,措备,2021-05-19,22.5,,1.5,57.4
143,措备,2021-05-20,16.3,12.2,2.6,85.1
143,措备,2021-05-21,17.6,0,2.7,69.6
143,措备,2021-05-22,21,,2.8,57.6
143,措备,2021-05-23,23.6,,1.5,52.5
143,措备,2021-05-24,22.3,.7,2.4,49.8
143,措备,2021-05-25,18,0,3.1,43.5
143,措备,2021-05-26,18,,1.3,44.3
143,措备,2021-05-27,18.9,,2.5,55.9
143,措备,2021-05-28,16.7,13.8,1.8,71.6
143,措备,2021-05-29,20.4,,2.8,49.4
143,措备,2021-05-30,20.6,,1.7,56.5
143,措备,2021-05-31,20.7,1.9,2.2,67.1
143,措备,2021-06-01,22.8,,2.1,57.6
143,措备,2021-06-02,23.8,,1.4,51.9
143,措备,2021-06-03,18.7,17.5,1.7,88.4
143,措备,2021-06-04,21.3,3.8,2.7,53.9
143,措备,2021-06-05,23.1,,2.1,51.8
143,措备,2021-06-06,23.9,.2,1.3,62.1
143,措备,2021-06-07,25.3,,1.3,56.3
143,措备,2021-06-08,25.4,,1.8,54
143,措备,2021-06-09,25.3,,2.6,50.5
143,措备,2021-06-10,24.2,0,2.6,57.1
143,措备,2021-06-11,22.1,5.5,1.4,84.8
143,措备,2021-06-12,24.1,,2.4,74.8
143,措备,2021-06-13,25.4,.1,2.2,69
143,措备,2021-06-14,23.9,,2.9,69.4
143,措备,2021-06-15,21.4,3,2.9,76
143,措备,2021-06-16,20.4,.5,3.5,73.5
143,措备,2021-06-17,20,.1,2.5,70.6
143,措备,2021-06-18,22.3,3,1.3,73.6
143,措备,2021-06-19,25.3,,1.8,51.1
143,措备,2021-06-20,25.9,,2,47.1
143,措备,2021-06-21,23.9,,3.1,50.9
143,措备,2021-06-22,20.7,3.5,3.4,67.3
143,措备,2021-06-23,20.4,.2,3.4,68.9
143,措备,2021-06-24,23,,1.8,62
143,措备,2021-06-25,23.5,14.7,1.5,70.6
143,措备,2021-06-26,22.8,2,1.3,72.9
143,措备,2021-06-27,24,,3.3,63
143,措备,2021-06-28,23.9,,3.2,64.3
143,措备,2021-06-29,24.6,1,1.9,64
143,措备,2021-06-30,24.4,0,2.3,67
143,措备,2021-07-01,25.1,,2.9,57.4
143,措备,2021-07-02,24,,3.8,69
143,措备,2021-07-03,22.7,22.1,3.9,78.8
143,措备,2021-07-04,27.8,4.6,2.9,64.4
143,措备,2021-07-05,23.8,16.8,1.7,74.3
143,措备,2021-07-06,22.6,18.2,1.2,90.3
143,措备,2021-07-07,24.2,39.7,.7,95
143,措备,2021-07-08,24.9,14.9,2,80.1
143,措备,2021-07-09,24.7,15.7,2,84
143,措备,2021-07-10,25.6,2.6,1.4,76.8
143,措备,2021-07-11,25.7,3.5,1.6,74.5
143,措备,2021-07-12,27.3,5.4,1.2,70.6
143,措备,2021-07-13,28.7,,1.1,64.8
143,措备,2021-07-14,29.9,,1.1,60.5
143,措备,2021-07-15,27.5,3.6,1.8,70.9
143,措备,2021-07-16,27.1,,2.6,67.9
143,措备,2021-07-17,26.7,0,2.8,65.5
143,措备,2021-07-18,26.7,.3,2.1,68
143,措备,2021-07-19,27.2,.5,1.3,69
143,措备,2021-07-20,28.8,0,2,61.5
143,措备,2021-07-21,27.5,,2.9,64
143,措备,2021-07-22,28,,3.2,62.4
143,措备,2021-07-23,27.8,,2.6,65.9
143,措备,2021-07-24,28.1,,3,64.5
143,措备,2021-07-25,28,,2.4,68.4
143,措备,2021-07-26,28.5,,2.6,58.9
143,措备,2021-07-27,28.1,,2.6,62
143,措备,2021-07-28,28.2,,2.3,62.8
143,措备,2021-07-29,29.5,0,1.5,58.4
143,措备,2021-07-30,30.6,,1.3,53.5
143,措备,2021-07-31,29.9,5.4,1.5,62.9
143,措备,2021-08-01,28.1,26.2,1.4,78.6
143,措备,2021-08-02,27.7,0,1.3,80.4
143,措备,2021-08-03,29,0,1.3,69.3
143,措备,2021-08-04,30.1,,1.1,65.1
143,措备,2021-08-05,30.8,,1.4,62.9
143,措备,2021-08-06,30.2,,1.8,61.8
143,措备,2021-08-07,29.1,13.2,1.6,68.1
143,措备,2021-08-08,25.4,1.2,1.8,82.8
143,措备,2021-08-09,27.4,.3,2.5,58.5
143,措备,2021-08-10,23.5,13.6,2.4,80.6
143,措备,2021-08-11,25.6,8.9,1.4,76.1
143,措备,2021-08-12,26.1,0,2.4,71.3
143,措备,2021-08-13,25.7,0,2.3,69.4
143,措备,2021-08-14,23.3,13.6,1.4,79.6
143,措备,2021-08-15,23.5,.8,1.7,74
143,措备,2021-08-16,23.5,0,2.2,68.4
143,措备,2021-08-17,23.6,.2,1.5,70.3
143,措备,2021-08-18,23.1,1.3,1.8,76.3
143,措备,2021-08-19,24.3,1,1.3,67.6
143,措备,2021-08-20,25,,1.8,67.6
143,措备,2021-08-21,23.1,30.9,2.3,88.3
143,措备,2021-08-22,26.1,,1.4,70.6
143,措备,2021-08-23,23.1,26.3,1.6,87.8
143,措备,2021-08-24,24.4,69,1.6,87
143,措备,2021-08-25,25.3,7.7,1.1,85.6
143,措备,2021-08-26,27.4,6,1.2,64.6
143,措备,2021-08-27,23.7,13.7,1.2,84.3
143,措备,2021-08-28,25.6,,1.4,61.8
143,措备,2021-08-29,23.6,7,1.3,78
143,措备,2021-08-30,25.2,.2,1.2,68.4
143,措备,2021-08-31,24.4,15.2,1.9,74
143,措备,2021-09-01,21.9,40.7,2.4,90.8
143,措备,2021-09-02,21.8,1.2,2.5,77.1
143,措备,2021-09-03,20.5,3.8,1.4,86.5
143,措备,2021-09-04,22.4,,2,66.4
143,措备,2021-09-05,21.8,.4,1.7,68.5
143,措备,2021-09-06,21.8,4.8,2.3,78.3
143,措备,2021-09-07,22.2,0,1.2,86
143,措备,2021-09-08,23.7,,1.7,68.8
143,措备,2021-09-09,23.7,,.9,67.1
143,措备,2021-09-10,22.6,,.9,75.5
143,措备,2021-09-11,23.8,,1,65.4
143,措备,2021-09-12,24.3,,2,65.3
143,措备,2021-09-13,23.1,,3.4,66.3
143,措备,2021-09-14,22.5,,3.5,68.9
143,措备,2021-09-15,22.7,,3.9,61.6
143,措备,2021-09-16,22.2,0,2.9,71.6
143,措备,2021-09-17,20.5,4.1,2.5,82.5
143,措备,2021-09-18,21.5,,1.6,79.1
143,措备,2021-09-19,21.7,,2.1,76.3
143,措备,2021-09-20,21.7,,2.6,79.1
143,措备,2021-09-21,22.9,9,1.5,90.6
143,措备,2021-09-22,24.1,,2.2,67.4
143,措备,2021-09-23,21.6,,2.2,63.6
143,措备,2021-09-24,19.7,,1.9,82.1
143,措备,2021-09-25,20.6,1.2,1.7,84.8
143,措备,2021-09-26,20.5,,2,74.1
143,措备,2021-09-27,20.4,,1.8,73.1
143,措备,2021-09-28,21.8,,2,75.8
143,措备,2021-09-29,22.4,11.3,1.2,93.9
143,措备,2021-09-30,21.9,7.6,2,82
143,措备,2021-10-01,21.6,,1.1,77.8
143,措备,2021-10-02,22.3,,1.3,71.3
143,措备,2021-10-03,22.4,,1.3,71
143,措备,2021-10-04,24.3,,1.3,67.8
143,措备,2021-10-05,24,,1.7,74.5
143,措备,2021-10-06,22.1,,2.5,80.4
143,措备,2021-10-07,23.3,,1.3,73.8
143,措备,2021-10-08,22.2,0,2.7,79.8
143,措备,2021-10-09,23.4,,1.8,81.8
143,措备,2021-10-10,25.1,.2,1.4,75.1
143,措备,2021-10-11,17.8,23.1,2,88.4
143,措备,2021-10-12,15.9,10.6,1.9,91
143,措备,2021-10-13,18.2,.6,1.5,80.9
143,措备,2021-10-14,19.6,,1.2,81.5
143,措备,2021-10-15,19.2,10.5,1.3,81.3
143,措备,2021-10-16,14.3,12.8,3.3,64.4
143,措备,2021-10-17,7.9,,2.7,45.4
143,措备,2021-10-18,9.2,,1,59.6
143,措备,2021-10-19,11.6,,2,65.8
143,措备,2021-10-20,10.7,,1,68.8
143,措备,2021-10-21,11.4,,1.2,79
143,措备,2021-10-22,11.8,0,1.9,65.6
143,措备,2021-10-23,11.7,,1,68.1
143,措备,2021-10-24,11.8,,.9,70.8
143,措备,2021-10-25,12.4,,1.1,67.9
143,措备,2021-10-26,12,,1,67
143,措备,2021-10-27,14.1,,1.3,61.6
143,措备,2021-10-28,13.9,,1.8,57.6
143,措备,2021-10-29,12.8,,1.7,70.5
143,措备,2021-10-30,11.8,,.7,79.3
143,措备,2021-10-31,12.8,,.9,70.1
143,措备,2021-11-01,14.3,,1.5,64.3
143,措备,2021-11-02,13,,1.7,64.5
143,措备,2021-11-03,12.2,,1.4,67.6
143,措备,2021-11-04,12.3,,1.1,64.6
143,措备,2021-11-05,12.5,,1.4,73.5
143,措备,2021-11-06,13,,1.7,72.1
143,措备,2021-11-07,14.2,,1.9,71.3
143,措备,2021-11-08,10.9,26.8,2.9,76.9
143,措备,2021-11-09,9,0,2.7,61.5
143,措备,2021-11-10,8.1,.4,3.1,68.3
143,措备,2021-11-11,8.7,0,3.5,55.1
143,措备,2021-11-12,7.4,,3.8,55.8
143,措备,2021-11-13,7.8,,1.1,70
143,措备,2021-11-14,9.6,,.9,72.3
143,措备,2021-11-15,9.7,,1,65.9
143,措备,2021-11-16,9.3,,1.3,61
143,措备,2021-11-17,9.6,,1.4,53.6
143,措备,2021-11-18,10.5,,.9,62.6
143,措备,2021-11-19,11,,1.2,72.5
143,措备,2021-11-20,10.7,,.9,76.6
143,措备,2021-11-21,11.4,,.9,77.4
143,措备,2021-11-22,7.4,.4,4.6,57.4
143,措备,2021-11-23,4.4,,4.4,51.4
143,措备,2021-11-24,7.7,,3.1,48
143,措备,2021-11-25,9,,2,53.9
143,措备,2021-11-26,7.2,,3.1,43.3
143,措备,2021-11-27,5.9,,1.5,49.9
143,措备,2021-11-28,5.2,,1,60.1
143,措备,2021-11-29,7.2,,.9,53.1
143,措备,2021-11-30,5.7,15.5,2.3,78.1
143,措备,2021-12-01,2.4,,6.3,39.6
143,措备,2021-12-02,2.6,,2.3,53.6
143,措备,2021-12-03,4.8,0,2.9,54.4
143,措备,2021-12-04,4.2,,3.1,52
143,措备,2021-12-05,3.7,,.8,72.8
143,措备,2021-12-06,5.1,,.7,78.4
143,措备,2021-12-07,7.5,,1.2,67.4
143,措备,2021-12-08,6.6,,.9,72.8
143,措备,2021-12-09,6.5,,.9,79
143,措备,2021-12-10,8,,1.1,80.1
143,措备,2021-12-11,8.9,,1.5,71.4
143,措备,2021-12-12,6.6,,4.1,52.9
143,措备,2021-12-13,.5,,3.5,31
143,措备,2021-12-14,3.7,,2,53
143,措备,2021-12-15,6.1,,1,68.6
143,措备,2021-12-16,6.3,.1,.9,80
143,措备,2021-12-17,.5,,6.3,42.9
143,措备,2021-12-18,-3.4,,2.6,38.6
143,措备,2021-12-19,1.2,0,3,52.8
143,措备,2021-12-20,4.8,,1.5,58.5
143,措备,2021-12-21,6.3,,1,67.5
143,措备,2021-12-22,4.3,,1.1,54.9
143,措备,2021-12-23,3.3,,1,52.6
143,措备,2021-12-24,4.2,,2,59.6
143,措备,2021-12-25,-4.7,,5.1,38.6
143,措备,2021-12-26,-7.1,,4.6,39
143,措备,2021-12-27,-2.1,,3.7,46.6
143,措备,2021-12-28,2.1,,1.2,67.6
143,措备,2021-12-29,3.5,,2,61.9
143,措备,2021-12-30,1.1,0,4.9,45.4
143,措备,2021-12-31,-2.5,,4.6,33.5
