瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
143,措备,2017-02-09,-1,,5.3,38.6
143,措备,2017-02-10,-3,,5.4,39.4
143,措备,2017-02-11,-2.1,0,4.5,41.9
143,措备,2017-02-12,.7,,2.4,42.1
143,措备,2017-02-13,2.6,0,2.1,53.5
143,措备,2017-02-14,2.7,0,1.2,54.8
143,措备,2017-02-15,4,,1.3,38.4
143,措备,2017-02-16,8.9,0,1.5,46.5
143,措备,2017-02-17,9.3,0,3.9,40.9
143,措备,2017-02-18,1.3,,4.7,27.4
143,措备,2017-02-19,4.5,.1,1.4,49.4
143,措备,2017-02-20,5.2,5.5,4.1,52.3
143,措备,2017-02-21,2.7,,1.6,50.1
143,措备,2017-02-22,3.5,19.5,1.6,85.6
143,措备,2017-02-23,2.4,,4.3,50.5
143,措备,2017-02-24,1.7,,3.7,35.4
143,措备,2017-02-25,4.1,,1.9,41.6
143,措备,2017-02-26,4.8,,1.4,51.4
143,措备,2017-02-27,5.3,,1.8,67.1
143,措备,2017-02-28,7.1,,1.3,52
143,措备,2017-03-01,7.5,.5,1.1,50
143,措备,2017-03-02,5.2,5,3.8,61.6
143,措备,2017-03-03,6.2,,2.4,36.4
143,措备,2017-03-04,8.2,,1.2,44.4
143,措备,2017-03-05,8.3,,.9,45.3
143,措备,2017-03-06,4.7,,5,32.9
143,措备,2017-03-07,1.3,,4.5,37.5
143,措备,2017-03-08,2.2,,4.3,40.5
143,措备,2017-03-09,6.6,,4.6,31.8
143,措备,2017-03-10,7.3,,3,28.9
143,措备,2017-03-11,7.9,,1.3,39
143,措备,2017-03-12,10.8,,1.3,36.6
143,措备,2017-03-13,10.1,,2.7,44.4
143,措备,2017-03-14,8.3,0,2.6,52.9
143,措备,2017-03-15,6.6,,2.1,51.6
143,措备,2017-03-16,8.7,,1.7,46.4
143,措备,2017-03-17,9.4,,1.3,33
143,措备,2017-03-18,10.3,,1.2,38
143,措备,2017-03-19,10.4,,1.8,39.9
143,措备,2017-03-20,8.1,6,1.2,74.3
143,措备,2017-03-21,8.9,3,2.7,64
143,措备,2017-03-22,8.9,,1.5,44.5
143,措备,2017-03-23,11.4,,2.3,37.3
143,措备,2017-03-24,9.7,,2.7,49.4
143,措备,2017-03-25,6.3,18.5,1.4,85.3
143,措备,2017-03-26,6.5,4,1.4,80.6
143,措备,2017-03-27,6.4,.5,2.7,67.1
143,措备,2017-03-28,8.8,,1.3,52.3
143,措备,2017-03-29,9.8,.4,2,70.8
143,措备,2017-03-30,11.9,,2.2,58
143,措备,2017-03-31,9.3,.5,3.3,71
143,措备,2017-04-01,7.6,5.5,1.2,81.6
143,措备,2017-04-02,9.2,,1.8,55.6
143,措备,2017-04-03,13.9,,2.5,31.4
143,措备,2017-04-04,15.4,,1.3,40.4
143,措备,2017-04-05,14.6,4,1.9,69
143,措备,2017-04-06,16.9,5,2.1,82
143,措备,2017-04-07,15.8,,2.5,66.6
143,措备,2017-04-08,18.7,,1.4,53
143,措备,2017-04-09,13.3,,4.1,59.9
143,措备,2017-04-10,12,1.5,4.6,59.8
143,措备,2017-04-11,13,17.5,3,69.9
143,措备,2017-04-12,14.6,,3.7,23.8
143,措备,2017-04-13,15.6,,2.5,31.9
143,措备,2017-04-14,16.2,0,1.9,49.4
143,措备,2017-04-15,20.6,,1.9,42.3
143,措备,2017-04-16,20.6,,1.3,38.3
143,措备,2017-04-17,13.7,11,1.7,83.3
143,措备,2017-04-18,15.6,4.5,2.4,66.4
143,措备,2017-04-19,15.8,,3.9,34.5
143,措备,2017-04-20,13.9,.5,1.6,56.5
143,措备,2017-04-21,14.7,,2.1,61.6
143,措备,2017-04-22,13.9,,2.3,65.3
143,措备,2017-04-23,15.9,,1.5,52.6
143,措备,2017-04-24,17.1,,1.7,48.8
143,措备,2017-04-25,19.5,,1.6,58.6
143,措备,2017-04-26,16,3.5,2,58.6
143,措备,2017-04-27,15.4,,3.3,29.3
143,措备,2017-04-28,17.7,,2.8,29.6
143,措备,2017-04-29,19.7,,2.2,31.8
143,措备,2017-04-30,23.5,,2.5,35.9
143,措备,2017-05-01,18.5,,3.8,42.6
143,措备,2017-05-02,16.7,,2.8,47.1
143,措备,2017-05-03,19.3,,1.4,42.8
143,措备,2017-05-04,20.3,0,1.6,51.3
143,措备,2017-05-05,20.6,15.5,1.4,76.5
143,措备,2017-05-06,19.2,,4.1,32.9
143,措备,2017-05-07,20.1,,3.5,30.8
143,措备,2017-05-08,20.5,,1.7,36.8
143,措备,2017-05-09,15.4,16.5,1.5,83.9
143,措备,2017-05-10,16.3,.5,1.7,82
143,措备,2017-05-11,20,,1.5,68
143,措备,2017-05-12,18,.5,1,81.3
143,措备,2017-05-13,20.2,0,2.2,61.4
143,措备,2017-05-14,19.7,,4.6,36
143,措备,2017-05-15,19,,3.5,38.6
143,措备,2017-05-16,18.8,,2,54.5
143,措备,2017-05-17,19.4,,2,62.4
143,措备,2017-05-18,22.4,,1.9,50
143,措备,2017-05-19,25.1,,3.3,31.6
143,措备,2017-05-20,25.3,,2.7,30.6
143,措备,2017-05-21,24.1,,1.8,43.4
143,措备,2017-05-22,22.3,,2,56
143,措备,2017-05-23,21.8,,1.7,61.1
143,措备,2017-05-24,21.2,.1,1.7,74
143,措备,2017-05-25,23.6,,3.2,48
143,措备,2017-05-26,17.9,,3.4,49.1
143,措备,2017-05-27,19.3,,2.1,56.6
143,措备,2017-05-28,22.7,,1.9,53
143,措备,2017-05-29,27.5,,2.2,40.9
143,措备,2017-05-30,26.3,,1.3,43.1
143,措备,2017-05-31,24.6,0,1.3,54
143,措备,2017-06-01,23.8,,2.3,64.6
143,措备,2017-06-02,20.2,,2.8,54
143,措备,2017-06-03,20.7,0,2.8,49.5
143,措备,2017-06-04,20.7,,2.1,46.8
143,措备,2017-06-05,19.6,,3.1,55.4
143,措备,2017-06-06,17.9,1.5,2,77.4
143,措备,2017-06-07,21.3,.1,3.1,76.4
143,措备,2017-06-08,22.6,,3.6,51
143,措备,2017-06-09,25.6,,2.6,42.1
143,措备,2017-06-10,22.5,,2.9,47.3
143,措备,2017-06-11,21.1,,3.4,48.3
143,措备,2017-06-12,19.2,,4,62.3
143,措备,2017-06-13,20.5,2,2.1,63.8
143,措备,2017-06-14,22.6,0,2.4,59.1
143,措备,2017-06-15,25.8,,3.3,42.1
143,措备,2017-06-16,22.1,,4.4,65.9
143,措备,2017-06-17,23.5,,2.4,62
143,措备,2017-06-18,26.1,,2.3,56.4
143,措备,2017-06-19,28.6,,1.3,45.8
143,措备,2017-06-20,25,3,1.6,57.4
143,措备,2017-06-21,24.2,1,1.5,68.1
143,措备,2017-06-22,26,,1.4,56.1
143,措备,2017-06-23,26.6,,2,55.5
143,措备,2017-06-24,25.8,0,1.8,56.3
143,措备,2017-06-25,23.5,51.5,2.4,73.4
143,措备,2017-06-26,21.9,12,2.5,86.5
143,措备,2017-06-27,23.9,.1,1.8,73
143,措备,2017-06-28,25.9,,1.3,63.6
143,措备,2017-06-29,25.2,.1,1.2,70.3
143,措备,2017-06-30,27.1,.2,1.6,68
143,措备,2017-07-01,27.5,.5,1.7,72.5
143,措备,2017-07-02,27.4,2.5,1.1,78.5
143,措备,2017-07-03,28.7,1.5,2,70.6
143,措备,2017-07-04,26.4,.3,1.6,81.9
143,措备,2017-07-05,27.4,,2.2,70.5
143,措备,2017-07-06,26.9,,1.7,76.9
143,措备,2017-07-07,26.8,1.5,1.2,81.6
143,措备,2017-07-08,26.8,6.5,1,84.6
143,措备,2017-07-09,29.3,,1.4,72.9
143,措备,2017-07-10,29.5,0,2,69.4
143,措备,2017-07-11,29.7,,2.7,62.5
143,措备,2017-07-12,30.6,,2.7,56.6
143,措备,2017-07-13,30.8,,2.2,55.5
143,措备,2017-07-14,28.2,10,1.9,71.3
143,措备,2017-07-15,26.3,3,1.4,84.3
143,措备,2017-07-16,28.7,0,1.7,74
143,措备,2017-07-17,27,3.5,2,77.9
143,措备,2017-07-18,27.6,,2.2,75.6
143,措备,2017-07-19,29.6,,1.5,66.9
143,措备,2017-07-20,30.8,,1.5,64.5
143,措备,2017-07-21,31.8,,1.9,64.9
143,措备,2017-07-22,28.8,17,1.9,77.1
143,措备,2017-07-23,27.7,0,1.3,81.3
143,措备,2017-07-24,28.5,11.5,1.2,85.3
143,措备,2017-07-25,25.9,3.5,2.6,88.4
143,措备,2017-07-26,25.4,,3.5,66.3
143,措备,2017-07-27,26.4,,2.1,61.3
143,措备,2017-07-28,28.2,0,1.9,65.4
143,措备,2017-07-29,,30,3.1,91.3
143,措备,2017-07-30,26.3,.5,1.5,81.4
143,措备,2017-07-31,24.8,13.5,1.5,95
143,措备,2017-08-01,26.9,7.5,1.8,80.3
143,措备,2017-08-02,26.4,,3.4,76.6
143,措备,2017-08-03,26.9,,2.9,74.3
143,措备,2017-08-04,29.3,,2.5,72.8
143,措备,2017-08-05,30.1,,2.8,72.5
143,措备,2017-08-06,30.9,,2.4,65.9
143,措备,2017-08-07,30.9,0,2.3,62.1
143,措备,2017-08-08,29.9,0,1.9,60.5
143,措备,2017-08-09,27,6,2.2,83.6
143,措备,2017-08-10,24.7,24.5,1.8,96.1
143,措备,2017-08-11,26,1,2,80.1
143,措备,2017-08-12,24.9,,2.4,76.9
143,措备,2017-08-13,23.6,0,2.3,81.4
143,措备,2017-08-14,22.4,65,2.6,95
143,措备,2017-08-15,23.5,5.5,1.6,95
143,措备,2017-08-16,25.2,10,2.2,87.3
143,措备,2017-08-17,25.1,17.5,2.8,83
143,措备,2017-08-18,25.5,9,1.4,82.3
143,措备,2017-08-19,25.1,16.5,1.9,87.6
143,措备,2017-08-20,25.5,.5,2.1,88.4
143,措备,2017-08-21,26.1,6,1.6,91.5
143,措备,2017-08-22,27.5,.2,1.3,85.1
143,措备,2017-08-23,30.4,0,1.7,73.1
143,措备,2017-08-24,31,1,3.4,66.4
143,措备,2017-08-25,28.6,1,1.9,61
143,措备,2017-08-26,25.5,,2.3,50
143,措备,2017-08-27,23.7,,1.8,61.1
143,措备,2017-08-28,26,,1.4,66.6
143,措备,2017-08-29,26.1,.1,2.4,53.4
143,措备,2017-08-30,21.9,0,2.2,49.9
143,措备,2017-08-31,21.9,,2,62.6
143,措备,2017-09-01,21.2,,2.6,62.1
143,措备,2017-09-02,20.6,,2.1,66
143,措备,2017-09-03,21.5,,2.1,65.9
143,措备,2017-09-04,22.3,,2.3,71.1
143,措备,2017-09-05,21.4,.5,1.2,86.4
143,措备,2017-09-06,21.3,6,1.3,89.8
143,措备,2017-09-07,22.5,.5,1.6,74.9
143,措备,2017-09-08,23.6,,1.2,70.6
143,措备,2017-09-09,23.6,,1,68
143,措备,2017-09-10,23.1,0,2,75.3
143,措备,2017-09-11,20.9,35.5,1.9,93
143,措备,2017-09-12,24.4,,1.9,62.9
143,措备,2017-09-13,22.7,,2.1,51.6
143,措备,2017-09-14,21.3,,2.3,68
143,措备,2017-09-15,21,,3.4,59.5
143,措备,2017-09-16,21.6,,2.9,64
143,措备,2017-09-17,21.8,1,1.3,76.8
143,措备,2017-09-18,22.3,,1.4,64.5
143,措备,2017-09-19,23.5,,1.6,61.3
143,措备,2017-09-20,21.6,,2.6,53.1
143,措备,2017-09-21,19.7,,1.3,65.3
143,措备,2017-09-22,20.9,,1,66.1
143,措备,2017-09-23,21.6,,1.1,66.3
143,措备,2017-09-24,22.1,,1.2,71.5
143,措备,2017-09-25,22.9,,2.3,66.3
143,措备,2017-09-26,22.4,,2.2,70.6
143,措备,2017-09-27,18.1,54,1.5,95.4
143,措备,2017-09-28,20.8,,2.2,64.3
143,措备,2017-09-29,17.4,,2.2,38.9
143,措备,2017-09-30,17.4,,1.2,63.3
143,措备,2017-10-01,16,2.5,1.4,83
143,措备,2017-10-02,20.2,18,1.3,90.6
143,措备,2017-10-03,19.5,,2.9,79.1
143,措备,2017-10-04,17.9,,3.3,68
143,措备,2017-10-05,16.5,.1,1.6,72.3
143,措备,2017-10-06,16,6.5,1,93.8
143,措备,2017-10-07,20,,1.6,84.1
143,措备,2017-10-08,21.3,,.9,76.9
143,措备,2017-10-09,22.5,,1,74
143,措备,2017-10-10,22.7,,1.5,75
143,措备,2017-10-11,20.3,,2,78.1
143,措备,2017-10-12,14.8,27,1.3,87.1
143,措备,2017-10-13,15.4,,2.5,53.8
143,措备,2017-10-14,15.3,,1.8,58
143,措备,2017-10-15,15.5,.2,1.8,70.3
143,措备,2017-10-16,15.8,,1.1,71.6
143,措备,2017-10-17,15.6,,2.1,75.9
143,措备,2017-10-18,16.3,0,2.3,61.8
143,措备,2017-10-19,15.5,0,1.4,75.8
143,措备,2017-10-20,15.6,,1.6,75.3
143,措备,2017-10-21,15.3,,1.8,71.4
143,措备,2017-10-22,16.8,,2.9,56.3
143,措备,2017-10-23,14.4,,1.7,49.3
143,措备,2017-10-24,12.5,,1.6,70.4
143,措备,2017-10-25,12.5,,.9,72.4
143,措备,2017-10-26,12.5,,.9,74.5
143,措备,2017-10-27,15.2,,1.5,73.6
143,措备,2017-10-28,15.8,,1.6,77.9
143,措备,2017-10-29,14.7,,3.1,59.1
143,措备,2017-10-30,9.7,,2.9,31.4
143,措备,2017-10-31,9.5,,1.1,51.4
143,措备,2017-11-01,12.1,,1.3,61
143,措备,2017-11-02,13.6,,.8,70
143,措备,2017-11-03,13.2,0,2.2,68.4
143,措备,2017-11-04,9.5,,2.4,51.5
143,措备,2017-11-05,9.1,,1.6,55.6
143,措备,2017-11-06,10,,1.2,60.1
143,措备,2017-11-07,12.9,,1,68.4
143,措备,2017-11-08,15.4,,2.7,51.4
143,措备,2017-11-09,10.6,,1.1,54.3
143,措备,2017-11-10,13,0,3.1,59
143,措备,2017-11-11,7.9,,3.3,37.8
143,措备,2017-11-12,6.5,,1.1,50.9
143,措备,2017-11-13,8.6,,1,51.4
143,措备,2017-11-14,10.6,,2.7,42.4
143,措备,2017-11-15,7,,2.9,42.1
143,措备,2017-11-16,4.9,,2.3,40.5
143,措备,2017-11-17,5.6,,.8,49.1
143,措备,2017-11-18,3.6,0,4.2,36.5
143,措备,2017-11-19,1.7,,3.8,31.8
143,措备,2017-11-20,4.6,,2.8,39.9
143,措备,2017-11-21,4.1,,.9,56.3
143,措备,2017-11-22,5.9,,1.4,54
143,措备,2017-11-23,3.4,,3.2,43
143,措备,2017-11-24,2.5,.1,2.2,67
143,措备,2017-11-25,3.3,,.9,63.6
143,措备,2017-11-26,6.6,0,1.1,73.4
143,措备,2017-11-27,5.7,,.8,73.1
143,措备,2017-11-28,8.4,,1,74.4
143,措备,2017-11-29,9.4,,2.3,46.3
143,措备,2017-11-30,4.1,,4.6,20.5
143,措备,2017-12-01,.2,,3.3,29.9
143,措备,2017-12-02,1.7,,.9,44
143,措备,2017-12-03,4.1,,.8,59.9
143,措备,2017-12-04,3.2,,3.2,52.1
143,措备,2017-12-05,-1.4,,4.1,36
143,措备,2017-12-06,.1,0,1.1,56.3
143,措备,2017-12-07,2.2,0,1.5,60
143,措备,2017-12-08,-.3,,4,33.9
143,措备,2017-12-09,1.7,,1.6,53
143,措备,2017-12-10,4.1,0,2.2,62.6
143,措备,2017-12-11,-1.6,,5.1,39.6
143,措备,2017-12-12,-4.8,,4,31.9
143,措备,2017-12-13,-3.3,,3.4,25
143,措备,2017-12-14,-2.8,,.7,37.5
143,措备,2017-12-15,.6,,1.5,34.1
143,措备,2017-12-16,-.2,,4.5,37.9
143,措备,2017-12-17,-3.2,,3.8,35.5
143,措备,2017-12-18,.3,,1.4,49.4
143,措备,2017-12-19,.3,0,3.3,38
143,措备,2017-12-20,-.4,,1.5,44.3
143,措备,2017-12-21,.7,,2,45.1
143,措备,2017-12-22,1.9,,1.1,55.8
143,措备,2017-12-23,2.3,,.5,66.5
143,措备,2017-12-24,3.1,11,2.5,75.5
143,措备,2017-12-25,1.6,,4.3,37.5
143,措备,2017-12-26,1.1,0,4,39.8
143,措备,2017-12-27,-2.3,,4.5,24.9
143,措备,2017-12-28,.5,,2.8,37.6
143,措备,2017-12-29,5,,2.2,58.6
143,措备,2017-12-30,3.4,,1,70.1
143,措备,2017-12-31,3.6,0,3.9,43.1
