瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
143,措备,2018-04-15,12.8,,4,50.1
143,措备,2018-04-16,12.2,,2.7,57
143,措备,2018-04-17,14.6,,1.2,55.8
143,措备,2018-04-18,16.9,,1.5,43.4
143,措备,2018-04-19,19.2,,2.1,30.1
143,措备,2018-04-20,21.5,,1.3,33.9
143,措备,2018-04-21,21.8,,1.3,35.1
143,措备,2018-04-22,16.1,0,2.9,61.8
143,措备,2018-04-23,10.4,38,4.6,90.6
143,措备,2018-04-24,11.2,9,2.6,88.6
143,措备,2018-04-25,13.2,,1.6,50.3
143,措备,2018-04-26,16.4,,1.3,44.9
143,措备,2018-04-27,17.4,,2.8,35.1
143,措备,2018-04-28,17.8,,1.8,43.1
143,措备,2018-04-29,19,,1.8,37.1
143,措备,2018-04-30,21,,1.9,54.9
143,措备,2018-05-01,20.1,,1.5,70
143,措备,2018-05-02,15.1,7.5,3.2,85.1
143,措备,2018-05-03,14.1,.2,5.3,43.6
143,措备,2018-05-04,16.1,,4.1,33.5
143,措备,2018-05-05,19.9,,1.9,29.5
143,措备,2018-05-06,16.2,10.5,1.7,93.5
143,措备,2018-05-07,15.5,19.5,2.7,87.4
143,措备,2018-05-08,14.3,,3.7,68.5
143,措备,2018-05-09,12.9,,3.4,62.6
143,措备,2018-05-10,17.6,,1.7,51.4
143,措备,2018-05-11,19.7,,1.7,46.5
143,措备,2018-05-12,17.7,9,1.1,70.5
143,措备,2018-05-13,20.6,5,2.3,68.3
143,措备,2018-05-14,22.2,,1.6,55.8
143,措备,2018-05-15,24.6,0,1.3,53.6
143,措备,2018-05-16,24.8,0,1.3,77.8
143,措备,2018-05-17,26.5,,2,68.6
143,措备,2018-05-18,16.9,4,4,85.1
143,措备,2018-05-19,14.4,,4.4,62.1
143,措备,2018-05-20,14.4,,3.9,65.1
143,措备,2018-05-21,15.2,,3.8,71.6
143,措备,2018-05-22,18.5,6,1.6,69.6
143,措备,2018-05-23,20.1,22,2.5,59.4
143,措备,2018-05-24,21.2,,1.9,45.6
143,措备,2018-05-25,22.8,,1.8,40.1
143,措备,2018-05-26,22.5,,1.7,47.8
143,措备,2018-05-27,22.2,,1.4,56.3
143,措备,2018-05-28,22.8,,1.6,60.1
143,措备,2018-05-29,23.9,0,1.2,64.3
143,措备,2018-05-30,21.9,16,1.6,79.3
143,措备,2018-05-31,21.8,,2.1,53.8
143,措备,2018-06-01,24.3,,1.3,53.1
143,措备,2018-06-02,26.8,,1.9,42.4
143,措备,2018-06-03,25.2,,1.3,42.1
143,措备,2018-06-04,25.3,,1.6,48.9
143,措备,2018-06-05,22.6,.1,1.6,64
143,措备,2018-06-06,24.6,,1.1,57.9
143,措备,2018-06-07,27,,1.5,52.5
143,措备,2018-06-08,25.6,,2.4,50.1
143,措备,2018-06-09,20.2,,5.3,62.8
143,措备,2018-06-10,18.7,.5,4.4,71.5
143,措备,2018-06-11,17,21,2.4,81
143,措备,2018-06-12,19.1,,2.2,64.4
143,措备,2018-06-13,20.3,,3,65
143,措备,2018-06-14,20.1,,4,64.1
143,措备,2018-06-15,19.1,,4,59
143,措备,2018-06-16,18.7,,3.5,60.1
143,措备,2018-06-17,21.9,,1.8,57.8
143,措备,2018-06-18,25.4,,1.4,56.3
143,措备,2018-06-19,22.4,1.5,1.1,74.8
143,措备,2018-06-20,24.7,,2.4,55.3
143,措备,2018-06-21,25.4,,2.2,42.4
143,措备,2018-06-22,25.6,,1.3,41.6
143,措备,2018-06-23,26.4,0,2,42
143,措备,2018-06-24,28.6,,2.9,39.8
143,措备,2018-06-25,28.2,,1.4,44.3
143,措备,2018-06-26,26,.5,1.4,68.9
143,措备,2018-06-27,25.8,68.5,1.6,78.8
143,措备,2018-06-28,23.3,19,1.2,86.1
143,措备,2018-06-29,25.7,,1.3,74.5
143,措备,2018-06-30,22.7,10,1.5,89.5
143,措备,2018-07-01,24.7,47,2.4,82.1
143,措备,2018-07-02,24.5,62.5,1.5,90.9
143,措备,2018-07-03,23.9,17.5,2.8,86.5
143,措备,2018-07-04,26.2,24.5,2.9,75.3
143,措备,2018-07-05,22.4,14,3.1,89.1
143,措备,2018-07-06,20.8,,3.5,84.3
143,措备,2018-07-07,20.2,,3.8,65
143,措备,2018-07-08,19.4,,3.6,70.3
143,措备,2018-07-09,19.2,2.5,3.1,88.3
143,措备,2018-07-10,24.6,,1.9,75.9
143,措备,2018-07-11,28.2,,1.1,69.5
143,措备,2018-07-12,29.6,,1.5,66
143,措备,2018-07-13,30.6,,1.6,61.1
143,措备,2018-07-14,30.7,,1.7,58.3
143,措备,2018-07-15,31.3,,1.6,55.8
143,措备,2018-07-16,31.3,,1.4,56
143,措备,2018-07-17,30.9,,1.8,56.9
143,措备,2018-07-18,30.7,,1.3,56.6
143,措备,2018-07-19,31,,1.2,58.6
143,措备,2018-07-20,31.5,,1.4,54.9
143,措备,2018-07-21,31.1,,1.5,58.9
143,措备,2018-07-22,31.1,,1.4,57.3
143,措备,2018-07-23,32.2,,1.5,49
143,措备,2018-07-24,32.2,,1.5,54.1
143,措备,2018-07-25,32.3,,1.9,56
143,措备,2018-07-26,33.1,,1.8,53.5
143,措备,2018-07-27,32.4,.1,1.9,58.3
143,措备,2018-07-28,29.3,1.5,3.3,66.1
143,措备,2018-07-29,30.3,,2.4,53.9
143,措备,2018-07-30,28.5,0,4,65
143,措备,2018-07-31,29.2,,3,60.4
143,措备,2018-08-01,30.4,,2.5,56.5
143,措备,2018-08-02,30.8,,2.7,56.1
143,措备,2018-08-03,31,,1.9,55
143,措备,2018-08-04,32.3,,2.4,52.3
143,措备,2018-08-05,32.2,,3,50.9
143,措备,2018-08-06,30.4,,2.3,61.1
143,措备,2018-08-07,28.4,,3.7,65.6
143,措备,2018-08-08,29.1,0,2.5,62.8
143,措备,2018-08-09,29.3,,2.9,62.9
143,措备,2018-08-10,25.9,85.5,2.7,83.5
143,措备,2018-08-11,26.5,,2.9,74.9
143,措备,2018-08-12,27.7,3.5,1.9,76.6
143,措备,2018-08-13,30.6,,1.4,64.9
143,措备,2018-08-14,30.7,,1.9,57.6
143,措备,2018-08-15,28.7,.6,2.5,68.3
143,措备,2018-08-16,26.2,4,3.2,77.3
143,措备,2018-08-17,24.5,,3.7,55.8
143,措备,2018-08-18,23.8,,2.3,59.8
143,措备,2018-08-19,24.9,,1.9,60.1
143,措备,2018-08-20,26.3,,2.3,61.9
143,措备,2018-08-21,29.3,,1.8,55
143,措备,2018-08-22,29.4,,3.3,60.8
143,措备,2018-08-23,27.6,12.5,4.7,75.3
143,措备,2018-08-24,29.2,6,4.2,61.8
143,措备,2018-08-25,25.4,.5,1.5,68.6
143,措备,2018-08-26,20.8,127.5,1.2,95.1
143,措备,2018-08-27,22.9,56.5,1,95.3
143,措备,2018-08-28,25.7,7.5,1.4,85.3
143,措备,2018-08-29,27.6,,1.4,70.3
143,措备,2018-08-30,27.7,.1,1.9,75.3
143,措备,2018-08-31,23.7,30,1.2,89.1
143,措备,2018-09-01,23.2,,3.2,74.6
143,措备,2018-09-02,22.2,.3,3.1,73.6
143,措备,2018-09-03,23.4,11,1.8,90.6
143,措备,2018-09-04,24.7,36,2.7,65.6
143,措备,2018-09-05,25,,3,49.5
143,措备,2018-09-06,22.5,0,.8,65.8
143,措备,2018-09-07,22.8,4,1.8,67.3
143,措备,2018-09-08,20,,1.1,69.8
143,措备,2018-09-09,20.5,,1.8,71.8
143,措备,2018-09-10,20.6,0,2.5,63.8
143,措备,2018-09-11,19.6,,2.4,64.4
143,措备,2018-09-12,21.1,,2.7,67.5
143,措备,2018-09-13,21.3,.2,1.7,77.8
143,措备,2018-09-14,21.8,7.5,2.3,88.9
143,措备,2018-09-15,22.1,3.5,1.8,87.8
143,措备,2018-09-16,24.3,0,1.7,74.1
143,措备,2018-09-17,23.6,0,1.7,63.5
143,措备,2018-09-18,22.9,,1.3,62.1
143,措备,2018-09-19,22,.5,1.2,77.3
143,措备,2018-09-20,20.5,6,2.2,86.6
143,措备,2018-09-21,19.7,40,1.2,92.5
143,措备,2018-09-22,21.2,,1.5,71.4
143,措备,2018-09-23,20.8,,1.6,60.3
143,措备,2018-09-24,17.8,,1.4,62.8
143,措备,2018-09-25,16.8,,1.8,67.3
143,措备,2018-09-26,17.7,,1.8,62.6
143,措备,2018-09-27,16.8,,1.9,65.8
143,措备,2018-09-28,16.8,,1.6,70.9
143,措备,2018-09-29,18.2,0,1.1,79.4
143,措备,2018-09-30,20.4,0,2.8,55.5
143,措备,2018-10-01,17.5,.5,4,47
143,措备,2018-10-02,17.2,,1.5,55.1
143,措备,2018-10-03,16.8,,1.3,65.8
143,措备,2018-10-04,18.3,.5,2.6,70.1
143,措备,2018-10-05,18.3,58,2.1,94.5
143,措备,2018-10-06,20.3,98.5,4.4,83.3
143,措备,2018-10-07,19.9,,1.7,63.5
143,措备,2018-10-08,16.5,,2.2,43.3
143,措备,2018-10-09,15.3,,1,72.9
143,措备,2018-10-10,15.3,,2.7,57.6
143,措备,2018-10-11,12.3,,3.5,40
143,措备,2018-10-12,11.6,,1,58.4
143,措备,2018-10-13,13.5,,1.2,66.3
143,措备,2018-10-14,14.5,,1,68.8
143,措备,2018-10-15,15.8,,1.6,58.8
143,措备,2018-10-16,13.8,,.7,77.9
143,措备,2018-10-17,13.7,,1,70.1
143,措备,2018-10-18,13,.3,1.4,63.4
143,措备,2018-10-19,13.9,,1.8,60
143,措备,2018-10-20,12.4,,1,62.8
143,措备,2018-10-21,12.2,,.9,60
143,措备,2018-10-22,13.3,,1,71
143,措备,2018-10-23,15.5,,1.2,67.1
143,措备,2018-10-24,14.5,,1.3,55.6
143,措备,2018-10-25,12.5,,1.1,65.1
143,措备,2018-10-26,12.5,5.5,1.4,81.3
143,措备,2018-10-27,12,.5,4.2,42.3
143,措备,2018-10-28,11.7,.3,1.9,58.3
143,措备,2018-10-29,11,1,2,64.3
143,措备,2018-10-30,9,,2.7,46.1
143,措备,2018-10-31,9.2,,1.5,53.6
143,措备,2018-11-01,8.9,,1.2,55.6
143,措备,2018-11-02,9,,.8,60.5
143,措备,2018-11-03,10.1,,.9,58.5
143,措备,2018-11-04,11,,.8,55.9
143,措备,2018-11-05,10.8,,1.2,67.3
143,措备,2018-11-06,13,,1.2,73.9
143,措备,2018-11-07,13.8,.4,.6,83.8
143,措备,2018-11-08,15,15.5,1.8,92.4
143,措备,2018-11-09,13.8,,3.1,59.1
143,措备,2018-11-10,11.1,,.8,68
143,措备,2018-11-11,10.7,.5,1,75.3
143,措备,2018-11-12,11.4,.5,1.2,68.5
143,措备,2018-11-13,10.5,,1.5,70.4
143,措备,2018-11-14,9.9,,1.5,73
143,措备,2018-11-15,9.2,,.9,72.3
143,措备,2018-11-16,8.8,.2,.9,78.3
143,措备,2018-11-17,9,,.9,63.3
143,措备,2018-11-18,8.2,,1.7,44.1
143,措备,2018-11-19,8.2,,1.1,51.9
143,措备,2018-11-20,7.7,,1.2,40.5
143,措备,2018-11-21,6.4,,1.3,53.6
143,措备,2018-11-22,5.6,,3.5,36.3
143,措备,2018-11-23,3,,1.6,42.3
143,措备,2018-11-24,1.4,.1,1.1,64.8
143,措备,2018-11-25,4.5,,1,83
143,措备,2018-11-26,5.8,,.8,70.9
143,措备,2018-11-27,8.2,,1.2,68.5
143,措备,2018-11-28,7.1,,1.1,53.4
143,措备,2018-11-29,5.8,,.8,48
143,措备,2018-11-30,7.2,,1.1,50
143,措备,2018-12-01,6.4,,.9,52.6
143,措备,2018-12-02,7.7,,.8,70
143,措备,2018-12-03,12.1,2.5,.7,86.1
143,措备,2018-12-04,12.1,14,2.9,73
143,措备,2018-12-05,6.5,,2.1,40.1
143,措备,2018-12-06,5.6,1,2.8,62.3
143,措备,2018-12-07,-1.9,,5.3,35.4
143,措备,2018-12-08,-4.2,,4,36.4
143,措备,2018-12-09,-3,,2.9,30.4
143,措备,2018-12-10,-1.6,,.6,46.6
143,措备,2018-12-11,.4,3,.9,80.6
143,措备,2018-12-12,.8,,2.9,44.9
143,措备,2018-12-13,1.1,,2.7,48.6
143,措备,2018-12-14,-.8,,2.7,38.1
143,措备,2018-12-15,-1.2,,.8,45.1
143,措备,2018-12-16,-.8,1.8,.6,75.8
143,措备,2018-12-17,2.8,,2.1,59
143,措备,2018-12-18,3.6,,1.8,55.8
143,措备,2018-12-19,5.1,,.9,60.5
143,措备,2018-12-20,4.1,,.7,64.1
143,措备,2018-12-21,4.8,,.8,65.4
143,措备,2018-12-22,6.9,,1.2,67.9
143,措备,2018-12-23,7.2,1.5,3.4,45.6
143,措备,2018-12-24,1.5,,2.6,30
143,措备,2018-12-25,.4,,.9,52.3
143,措备,2018-12-26,4.2,,2,37.5
143,措备,2018-12-27,-3.3,,5.2,18.6
143,措备,2018-12-28,-5.7,,3.8,36
143,措备,2018-12-29,-4.2,,4.2,30.6
143,措备,2018-12-30,-3.6,,2,33
143,措备,2018-12-31,-1.3,,1.4,32.6
