지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
98,동두천,2021-01-01,-6.3,,1.1,67.5
98,동두천,2021-01-02,-6.3,,1.8,40
98,동두천,2021-01-03,-7.7,,1.1,50.3
98,동두천,2021-01-04,-5.7,.5,.9,58
98,동두천,2021-01-05,-6.7,0,1.8,55.5
98,동두천,2021-01-06,-9.2,1.9,1.5,60.9
98,동두천,2021-01-07,-15.7,,3.4,53.5
98,동두천,2021-01-08,-16.1,,2,44
98,동두천,2021-01-09,-13.8,,1.3,53.3
98,동두천,2021-01-10,-10.3,,.6,63.6
98,동두천,2021-01-11,-9.1,,.6,70.8
98,동두천,2021-01-12,-6.6,1.9,1,85.5
98,동두천,2021-01-13,.6,,1.5,86.1
98,동두천,2021-01-14,-1,,.7,59.3
98,동두천,2021-01-15,3.3,.6,2.6,72.9
98,동두천,2021-01-16,-5.7,,2,61.6
98,동두천,2021-01-17,-7.5,,1.1,62.1
98,동두천,2021-01-18,-5.5,1.8,2.6,71.9
98,동두천,2021-01-19,-8.8,,.8,50.5
98,동두천,2021-01-20,-3.3,,1,54.6
98,동두천,2021-01-21,2.9,4.7,.6,73.8
98,동두천,2021-01-22,4,,.6,98.4
98,동두천,2021-01-23,5.8,,1.4,72.5
98,동두천,2021-01-24,4.6,,.9,75.8
98,동두천,2021-01-25,4.9,,.6,72
98,동두천,2021-01-26,3.5,.8,1.2,87.1
98,동두천,2021-01-27,.9,,1.2,47.9
98,동두천,2021-01-28,-3.8,3.2,3.8,56.6
98,동두천,2021-01-29,-9.9,,2.4,43
98,동두천,2021-01-30,-3.1,,1.1,65.3
98,동두천,2021-01-31,1.5,,1.2,65.3
98,동두천,2021-02-01,4.5,1.1,2.5,78.6
98,동두천,2021-02-02,-6.2,,3.2,50.4
98,동두천,2021-02-03,-4.7,5.8,1.6,73
98,동두천,2021-02-04,-5.3,.3,1.8,57.8
98,동두천,2021-02-05,-.3,,1.3,80.3
98,동두천,2021-02-06,6.4,,2,84
98,동두천,2021-02-07,3.1,,1.9,65.8
98,동두천,2021-02-08,-3.4,,2.7,42.9
98,동두천,2021-02-09,-2.4,,1.4,58.4
98,동두천,2021-02-10,1.8,,1,81.1
98,동두천,2021-02-11,3.1,,.6,78.1
98,동두천,2021-02-12,3.9,,.8,65.6
98,동두천,2021-02-13,5,,.8,59.1
98,동두천,2021-02-14,7.3,0,.7,56.4
98,동두천,2021-02-15,.5,1.3,3.7,64.9
98,동두천,2021-02-16,-5.4,,2.9,48.5
98,동두천,2021-02-17,-8.8,,4.7,42
98,동두천,2021-02-18,-6.3,,2.2,43.8
98,동두천,2021-02-19,.2,,2.4,69.1
98,동두천,2021-02-20,8.1,,1.8,62
98,동두천,2021-02-21,10.1,,2.5,69.9
98,동두천,2021-02-22,6.8,,2.3,58.5
98,동두천,2021-02-23,-.4,,2.1,29.9
98,동두천,2021-02-24,.6,,1.2,36.8
98,동두천,2021-02-25,1.2,,.8,44.8
98,동두천,2021-02-26,4.8,,1.6,48
98,동두천,2021-02-27,7.7,,1.7,55.9
98,동두천,2021-02-28,5.7,,1,58.4
98,동두천,2021-03-01,2.4,70.7,1.6,96.1
98,동두천,2021-03-02,.4,.1,1.1,81.4
98,동두천,2021-03-03,2.3,,1.1,71.3
98,동두천,2021-03-04,5.4,,.9,73.3
98,동두천,2021-03-05,7.4,,1.2,77.8
98,동두천,2021-03-06,4.6,,1.6,74.1
98,동두천,2021-03-07,4.8,,1.4,64.6
98,동두천,2021-03-08,4.7,,1.1,61.1
98,동두천,2021-03-09,5.4,,1.3,61.5
98,동두천,2021-03-10,6.9,,1.1,66.3
98,동두천,2021-03-11,8.7,,1.1,60.5
98,동두천,2021-03-12,9.3,0,1.4,64.9
98,동두천,2021-03-13,7.9,,1.4,72.4
98,동두천,2021-03-14,8,,1.2,78.5
98,동두천,2021-03-15,9.1,.9,1.9,73.9
98,동두천,2021-03-16,8.1,.5,2.7,51.3
98,동두천,2021-03-17,7.9,,1.3,51.5
98,동두천,2021-03-18,10,,1.3,56.8
98,동두천,2021-03-19,14.4,,1.4,53.1
98,동두천,2021-03-20,8.9,4.3,1.1,85.9
98,동두천,2021-03-21,5.7,0,3.8,69.3
98,동두천,2021-03-22,5.6,,2.7,55.9
98,동두천,2021-03-23,8.2,,2.4,63.1
98,동두천,2021-03-24,9.5,,1.9,66.1
98,동두천,2021-03-25,10.9,,1.5,71.1
98,동두천,2021-03-26,11.5,,.8,60.9
98,동두천,2021-03-27,10.6,17.5,.9,77.5
98,동두천,2021-03-28,9.1,13.4,2.3,99
98,동두천,2021-03-29,9.8,.4,2.9,63.4
98,동두천,2021-03-30,9.9,,1.4,53.4
98,동두천,2021-03-31,12.7,,.9,47.5
98,동두천,2021-04-01,15.9,,2.2,40.3
98,동두천,2021-04-02,17.3,0,1.4,38.4
98,동두천,2021-04-03,12.3,49,1.2,86.9
98,동두천,2021-04-04,11.1,.1,1.7,64.9
98,동두천,2021-04-05,10.9,,1.4,57
98,동두천,2021-04-06,13.1,,1.9,54.4
98,동두천,2021-04-07,13.3,,1.9,49.4
98,동두천,2021-04-08,12,,2.3,39.8
98,동두천,2021-04-09,12.3,,1.4,39.8
98,동두천,2021-04-10,11.5,,1.5,53.5
98,동두천,2021-04-11,13.4,,1.2,49.1
98,동두천,2021-04-12,12.5,24.5,1.2,76.4
98,동두천,2021-04-13,10.3,8.7,3.3,75.5
98,동두천,2021-04-14,7.6,,2.3,64.4
98,동두천,2021-04-15,10.4,,1.4,68.9
98,동두천,2021-04-16,10.4,.3,2.3,64.1
98,동두천,2021-04-17,7.4,.6,1.5,67
98,동두천,2021-04-18,9.5,,1.9,67.1
98,동두천,2021-04-19,12,,1.8,68.6
98,동두천,2021-04-20,13.7,,1.3,63.3
98,동두천,2021-04-21,17.9,,1.1,50.9
98,동두천,2021-04-22,20.4,0,1.6,43.5
98,동두천,2021-04-23,17.6,0,1.6,51
98,동두천,2021-04-24,16.3,,1.3,53.9
98,동두천,2021-04-25,16.1,,1.3,56.9
98,동두천,2021-04-26,15,,1.7,60
98,동두천,2021-04-27,14,2.9,1.7,74
98,동두천,2021-04-28,13,1.4,1.9,73.6
98,동두천,2021-04-29,12.6,.5,1.3,67.5
98,동두천,2021-04-30,10.7,11.3,1.4,87.3
98,동두천,2021-05-01,8.6,9.3,1.3,95.4
98,동두천,2021-05-02,11.9,,1.6,74.8
98,동두천,2021-05-03,12.9,,1.4,61.9
98,동두천,2021-05-04,12,28.6,.7,94.3
98,동두천,2021-05-05,13.2,.2,2.9,69.1
98,동두천,2021-05-06,14.7,,1.7,51.5
98,동두천,2021-05-07,14.2,10.8,3.1,63.5
98,동두천,2021-05-08,13.6,,3.1,73.1
98,동두천,2021-05-09,14.9,,2.9,55.9
98,동두천,2021-05-10,11.9,,.8,77.6
98,동두천,2021-05-11,17.8,,1.4,56.6
98,동두천,2021-05-12,19.7,,1,52.9
98,동두천,2021-05-13,20.9,,1.1,67.8
98,동두천,2021-05-14,22.4,,.8,71
98,동두천,2021-05-15,21,14.4,.8,87.9
98,동두천,2021-05-16,16.1,79.4,1.1,99.8
98,동두천,2021-05-17,13.3,1,.8,98.5
98,동두천,2021-05-18,16.9,,1.2,81.6
98,동두천,2021-05-19,18.1,,1.1,59.4
98,동두천,2021-05-20,16.4,1.4,1.3,77.1
98,동두천,2021-05-21,15.5,3.1,1.2,88.5
98,동두천,2021-05-22,18.5,.1,1.4,79.3
98,동두천,2021-05-23,18.2,,1,71.9
98,동두천,2021-05-24,18.6,0,1.8,62.8
98,동두천,2021-05-25,13,21.2,1.7,90
98,동두천,2021-05-26,16,.2,1.7,71.1
98,동두천,2021-05-27,15.6,12.5,1.8,88.1
98,동두천,2021-05-28,14.3,22.5,1.6,93
98,동두천,2021-05-29,13.4,3.2,1.2,91.9
98,동두천,2021-05-30,16.4,7.4,.8,79.4
98,동두천,2021-05-31,18.5,13.5,.7,88.9
