瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
184,力林,2017-04-09,13.6,0,3.5,81.4
184,力林,2017-04-10,13.4,3.9,4.2,82.9
184,力林,2017-04-11,12.3,9.1,4.2,79.9
184,力林,2017-04-12,13.5,,2.8,43.3
184,力林,2017-04-13,16,,3.3,34.6
184,力林,2017-04-14,18.3,,4.1,45.8
184,力林,2017-04-15,18.9,0,2.3,79.4
184,力林,2017-04-16,16.6,0,1.9,89.6
184,力林,2017-04-17,16.7,14.4,3.9,88.6
184,力林,2017-04-18,16.2,,4.4,73.1
184,力林,2017-04-19,14.9,,2.6,39.9
184,力林,2017-04-20,15,,1.9,61.1
184,力林,2017-04-21,14.3,0,2.1,77.4
184,力林,2017-04-22,13.9,,2.5,73.5
184,力林,2017-04-23,14.4,,1.7,67.4
184,力林,2017-04-24,17.2,,2.3,51.3
184,力林,2017-04-25,18.3,,1.5,71.3
184,力林,2017-04-26,15.6,6.2,1.9,78.3
184,力林,2017-04-27,14.5,,2.9,47.5
184,力林,2017-04-28,18.4,,4.8,43.1
184,力林,2017-04-29,19.6,,3.5,52.4
184,力林,2017-04-30,24.5,,5.9,27.3
184,力林,2017-05-01,18.2,,3.7,72.8
184,力林,2017-05-02,18.1,,4,72.1
184,力林,2017-05-03,19.7,,3.5,67.5
184,力林,2017-05-04,20.8,5.8,3.1,71.5
184,力林,2017-05-05,20.5,.3,3,84.6
184,力林,2017-05-06,16.7,,2.5,52.9
184,力林,2017-05-07,20,,3.2,25.6
184,力林,2017-05-08,18.6,.8,1.9,35
184,力林,2017-05-09,16.3,4.3,4.5,82.3
184,力林,2017-05-10,15.8,1.5,3.8,85.5
184,力林,2017-05-11,23.7,,4.1,59.6
184,力林,2017-05-12,17.9,25.3,2.7,91.9
184,力林,2017-05-13,18.7,,2.4,78.3
184,力林,2017-05-14,17.2,,2.6,68.4
184,力林,2017-05-15,17.5,,2.2,39.3
184,力林,2017-05-16,17.8,0,2.2,56.5
184,力林,2017-05-17,18.9,,2.7,53.3
184,力林,2017-05-18,20,,2,47.4
184,力林,2017-05-19,20.2,,1.7,57
184,力林,2017-05-20,20.2,,1.6,53.3
184,力林,2017-05-21,21.8,,1.6,62.9
184,力林,2017-05-22,22,,2.3,66.4
184,力林,2017-05-23,20.9,0,1.5,74.3
184,力林,2017-05-24,20,.5,1.8,89.1
184,力林,2017-05-25,20,,2.9,68.4
184,力林,2017-05-26,17.5,,3.6,57.4
184,力林,2017-05-27,17.8,,2.2,51.9
184,力林,2017-05-28,20.6,,1.8,54.5
184,力林,2017-05-29,22.8,,2,46.1
184,力林,2017-05-30,22.6,,1.9,63.1
184,力林,2017-05-31,21.9,,1.7,79.6
184,力林,2017-06-01,21.2,,2.8,80.3
184,力林,2017-06-02,20.2,,2.4,63.1
184,力林,2017-06-03,20.4,,2.3,53.9
184,力林,2017-06-04,20.3,,2.5,56.6
184,力林,2017-06-05,21.9,,3.2,58.4
184,力林,2017-06-06,20.9,3.9,3.3,80.5
184,力林,2017-06-07,19.9,1.2,4.6,84.9
184,力林,2017-06-08,20.4,,3.3,70.1
184,力林,2017-06-09,23.4,,3.1,54.9
184,力林,2017-06-10,22.9,.9,2.3,75.6
184,力林,2017-06-11,21.6,0,2.1,85.4
184,力林,2017-06-12,20.5,,3.9,79.3
184,力林,2017-06-13,19.1,,3.9,82.9
184,力林,2017-06-14,20.1,,2.2,69.9
184,力林,2017-06-15,21.9,,2.8,59.6
184,力林,2017-06-16,22.2,,2.9,73.8
184,力林,2017-06-17,21.7,,3.4,81.1
184,力林,2017-06-18,23,,2.2,70
184,力林,2017-06-19,23.4,,1.6,70.1
184,力林,2017-06-20,22.3,11.7,2.6,84.4
184,力林,2017-06-21,22.3,,1.9,85.9
184,力林,2017-06-22,23.1,,1.6,81.9
184,力林,2017-06-23,23.1,,1.7,83.3
184,力林,2017-06-24,22.5,2.2,1.9,88
184,力林,2017-06-25,23.4,0,1.1,84.5
184,力林,2017-06-26,23.4,0,1,88.1
184,力林,2017-06-27,23.2,1,1.6,91.4
184,力林,2017-06-28,24.1,0,1.5,81.1
184,力林,2017-06-29,22.1,39.8,2.1,95.5
184,力林,2017-06-30,24,0,1.7,90.8
184,力林,2017-07-01,26.6,,2,82.1
184,力林,2017-07-02,30.3,,3.7,64.5
184,力林,2017-07-03,28.9,0,3.8,70
184,力林,2017-07-04,28.9,0,3.1,77.5
184,力林,2017-07-05,28.2,.7,2.2,82
184,力林,2017-07-06,27.9,0,2,82.6
184,力林,2017-07-07,29.2,,2.4,74.4
184,力林,2017-07-08,28.2,0,2.5,78.3
184,力林,2017-07-09,28.2,0,2.4,80.1
184,力林,2017-07-10,30.3,,6.2,69
184,力林,2017-07-11,26,24.8,2.3,88.9
184,力林,2017-07-12,26.8,,1.6,83.6
184,力林,2017-07-13,27.4,,1.7,76.9
184,力林,2017-07-14,28.8,,2.2,79.4
184,力林,2017-07-15,29.2,,2.4,76.5
184,力林,2017-07-16,30,,2.7,71.3
184,力林,2017-07-17,30.8,,3.4,63.1
184,力林,2017-07-18,29.2,7.9,3,75.3
184,力林,2017-07-19,29.1,,2,83.3
184,力林,2017-07-20,31.1,,1.9,69.8
184,力林,2017-07-21,32.1,,2.3,65.6
184,力林,2017-07-22,30.1,,2.4,78.3
184,力林,2017-07-23,31,,2.5,71.3
184,力林,2017-07-24,31.8,,2.9,64.9
184,力林,2017-07-25,30.7,,3,72.4
184,力林,2017-07-26,26.8,0,3.3,86.6
184,力林,2017-07-27,28.3,,3.4,79.4
184,力林,2017-07-28,28.7,,2.1,79.4
184,力林,2017-07-29,29.2,,2.4,81.6
184,力林,2017-07-30,30.6,,2.8,72
184,力林,2017-07-31,30.6,1.8,2.4,73.4
184,力林,2017-08-01,31,0,2.7,74.3
184,力林,2017-08-02,29.6,,4,74.8
184,力林,2017-08-03,30.5,,3.5,69.1
184,力林,2017-08-04,29.7,,3.7,84.4
184,力林,2017-08-05,29.9,,3.6,83.6
184,力林,2017-08-06,30.2,,3.4,77.4
184,力林,2017-08-07,30.9,,3.3,73.4
184,力林,2017-08-08,29.5,58.7,1.9,75.5
184,力林,2017-08-09,29.2,11.8,4.2,79.5
184,力林,2017-08-10,28.7,0,2.1,75.6
184,力林,2017-08-11,28.8,,1.7,70.1
184,力林,2017-08-12,28.7,,2.8,71.6
184,力林,2017-08-13,27.7,.5,4,74.8
184,力林,2017-08-14,28.7,50.9,2.9,85.1
184,力林,2017-08-15,28.9,1.2,3.2,80.5
184,力林,2017-08-16,28.3,0,3.4,73.1
184,力林,2017-08-17,27.7,2.3,2.4,74.9
184,力林,2017-08-18,27.2,0,2,72.9
184,力林,2017-08-19,27.6,2.9,2,76.6
184,力林,2017-08-20,28.9,3.1,2.2,75.8
184,力林,2017-08-21,28,27.4,2.5,84
184,力林,2017-08-22,30,.1,1.9,80.1
184,力林,2017-08-23,30.7,,2.3,77.4
184,力林,2017-08-24,31.5,,3.8,69.4
184,力林,2017-08-25,29.6,.6,3.7,79.5
184,力林,2017-08-26,27.2,,2.2,54.9
184,力林,2017-08-27,26.6,,3,60.6
184,力林,2017-08-28,28.8,,2.3,65.9
184,力林,2017-08-29,26.6,,2.9,64.1
184,力林,2017-08-30,24.2,,2.6,57.8
184,力林,2017-08-31,24.3,,2,66.6
184,力林,2017-09-01,25.1,,2.6,67.3
184,力林,2017-09-02,23.5,,2.6,63.9
184,力林,2017-09-03,24.4,,2.7,66.3
184,力林,2017-09-04,24.5,3.2,2.6,81.3
184,力林,2017-09-05,25.9,2.2,2.3,84.3
184,力林,2017-09-06,27.9,19.7,3.3,76.3
184,力林,2017-09-07,22.7,35.9,2.1,86.6
184,力林,2017-09-08,23.7,,2.1,74.3
184,力林,2017-09-09,24.7,,2.4,69.4
184,力林,2017-09-10,25.9,0,2.7,68.4
184,力林,2017-09-11,25.3,21.3,4.1,85.3
184,力林,2017-09-12,24.5,,2.6,74.4
184,力林,2017-09-13,23.9,,1.8,53
184,力林,2017-09-14,24.2,,3.5,70.9
184,力林,2017-09-15,23.7,,4.8,66.9
184,力林,2017-09-16,23.3,.2,5.5,76
184,力林,2017-09-17,23.3,.1,4,76.9
184,力林,2017-09-18,23.5,,2.3,72.5
184,力林,2017-09-19,24.9,,2.3,61.5
184,力林,2017-09-20,23.9,0,2.8,69.5
184,力林,2017-09-21,21.9,,1.9,66.9
184,力林,2017-09-22,23.6,0,2.1,73
184,力林,2017-09-23,22.5,0,1.5,72.8
184,力林,2017-09-24,23.7,,2.3,67
184,力林,2017-09-25,24.9,,3,67.9
184,力林,2017-09-26,25.8,.4,4,75.6
184,力林,2017-09-27,23.5,.4,3.8,89.4
184,力林,2017-09-28,22.9,,3.8,71.9
184,力林,2017-09-29,20.8,,2.6,51.6
184,力林,2017-09-30,22.6,,3,48.3
184,力林,2017-10-01,23.2,38.4,3.7,65.6
184,力林,2017-10-02,22.6,67.5,3.7,93.4
184,力林,2017-10-03,21.4,.2,3.1,75.9
184,力林,2017-10-04,20.9,0,2.7,70.6
184,力林,2017-10-05,20.7,8.4,2.8,68.6
184,力林,2017-10-06,20.7,10.6,3.1,94.5
184,力林,2017-10-07,21.3,,2.4,80.4
184,力林,2017-10-08,22.8,,2.9,78.1
184,力林,2017-10-09,23.4,,2.4,80.1
184,力林,2017-10-10,24.2,,1.8,73.3
184,力林,2017-10-11,20.9,0,2.4,78.1
184,力林,2017-10-12,17.5,.8,2.3,77.6
184,力林,2017-10-13,17.6,,2.8,53.5
184,力林,2017-10-14,18.6,.8,3.1,67.3
184,力林,2017-10-15,18.1,20,5,83.1
184,力林,2017-10-16,18,15.3,3.8,83.9
184,力林,2017-10-17,19.7,0,3.8,71.4
184,力林,2017-10-18,19.5,0,4.6,71.1
184,力林,2017-10-19,18.6,,2.4,70.5
184,力林,2017-10-20,19.2,0,2.8,73.1
184,力林,2017-10-21,19.7,,4.5,63.3
184,力林,2017-10-22,19.8,,5.2,58.3
184,力林,2017-10-23,17.9,,2.7,55
184,力林,2017-10-24,17.5,,2,62
184,力林,2017-10-25,16.3,,2.1,61.6
184,力林,2017-10-26,17.2,,2.5,68.5
184,力林,2017-10-27,18.4,,2.3,74.3
184,力林,2017-10-28,19.7,,4.1,77.6
184,力林,2017-10-29,16.8,,6.9,66.9
184,力林,2017-10-30,13.2,,4.1,56.9
184,力林,2017-10-31,13.4,,2,60.9
184,力林,2017-11-01,14.1,,2.2,68
184,力林,2017-11-02,15.6,,2.1,66.3
184,力林,2017-11-03,16.1,,3.2,66.1
184,力林,2017-11-04,11.7,,4.4,54.8
184,力林,2017-11-05,11.8,,1.9,59.8
184,力林,2017-11-06,15.8,,2.5,71.8
184,力林,2017-11-07,19.8,.1,1.3,76.4
184,力林,2017-11-08,17,0,3.5,75.4
184,力林,2017-11-09,14.4,,2.3,63.9
184,力林,2017-11-10,17.2,0,3.6,65.6
184,力林,2017-11-11,12.2,,3.6,55.8
184,力林,2017-11-12,11.7,,1.9,66.1
184,力林,2017-11-13,13.2,,1.9,70.8
184,力林,2017-11-14,14.8,,2.9,55
184,力林,2017-11-15,12.6,,3.4,51.6
184,力林,2017-11-16,11,,2.2,59
184,力林,2017-11-17,12.8,.9,2.1,64.4
184,力林,2017-11-18,7.9,.1,6.4,65.3
184,力林,2017-11-19,8,0,4,54.3
184,力林,2017-11-20,9.7,2.3,2.8,61.3
184,力林,2017-11-21,9.7,,1.9,63.3
184,力林,2017-11-22,12.3,.7,3.1,69.5
184,力林,2017-11-23,9.7,0,5.7,51.6
184,力林,2017-11-24,10.3,0,5.3,52.9
184,力林,2017-11-25,12,,2.5,54.1
184,力林,2017-11-26,14.1,1.6,3.5,67.5
184,力林,2017-11-27,9.4,,2.3,65.3
184,力林,2017-11-28,12.5,2.6,1.4,87.6
184,力林,2017-11-29,12.1,10.9,2.7,74.1
184,力林,2017-11-30,7.4,,3.6,60.9
184,力林,2017-12-01,6,,3.4,59.3
184,力林,2017-12-02,6.7,,2,59.4
184,力林,2017-12-03,10,,2,62.4
184,力林,2017-12-04,8.9,0,4.6,65.9
184,力林,2017-12-05,5.4,4.3,5.8,67.3
184,力林,2017-12-06,8.3,.2,2.5,56.5
184,力林,2017-12-07,9.7,.2,3.9,57.6
184,力林,2017-12-08,5.7,0,6.6,62.8
184,力林,2017-12-09,8.8,0,3.4,54.5
184,力林,2017-12-10,10.6,8.3,5.2,60.3
184,力林,2017-12-11,6.2,.3,6.9,60.1
184,力林,2017-12-12,3.2,0,5.2,64.1
184,力林,2017-12-13,3.3,0,4.2,61.3
184,力林,2017-12-14,5.1,,1.9,57.4
184,力林,2017-12-15,6.9,0,2.3,58.8
184,力林,2017-12-16,5.8,1.1,7,66.5
184,力林,2017-12-17,3.9,1,5.1,70.3
184,力林,2017-12-18,7.2,0,3.7,58.6
184,力林,2017-12-19,6.3,,4.8,58.5
184,力林,2017-12-20,6.1,.4,3.3,57.6
184,力林,2017-12-21,7.4,,3.1,56.6
184,力林,2017-12-22,8.3,,2.2,62.4
184,力林,2017-12-23,11.4,,2,66.9
184,力林,2017-12-24,11.3,6.7,5.8,69.3
184,力林,2017-12-25,6,,5.2,56.4
184,力林,2017-12-26,7,0,5.4,55.3
184,力林,2017-12-27,4,,3.4,56.1
184,力林,2017-12-28,5.4,,1.5,57.4
184,力林,2017-12-29,8.5,,2.3,66
184,力林,2017-12-30,10.5,1.4,2.3,65.6
184,力林,2017-12-31,7.8,1.5,5.2,59.1
