瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
184,力林,2021-03-03,9.2,,2.6,60.6
184,力林,2021-03-04,10.9,26.9,3.2,82.4
184,力林,2021-03-05,11.9,.1,2,82
184,力林,2021-03-06,11.3,,2.8,75.3
184,力林,2021-03-07,10.1,,3.5,72.4
184,力林,2021-03-08,10.4,,2.6,72.5
184,力林,2021-03-09,10.6,,2.3,59.5
184,力林,2021-03-10,11.5,,2.5,62.1
184,力林,2021-03-11,14.1,7.6,3.4,77
184,力林,2021-03-12,11.3,14.2,3.7,88.3
184,力林,2021-03-13,11.7,,2.4,75.4
184,力林,2021-03-14,11.4,,1.8,64.1
184,力林,2021-03-15,13.9,0,2,63.3
184,力林,2021-03-16,12.6,3.1,3.4,75.8
184,力林,2021-03-17,11.3,,2.7,66
184,力林,2021-03-18,13.7,,3.1,74.6
184,力林,2021-03-19,14.2,6.2,3.3,77.5
184,力林,2021-03-20,12.8,7.6,3.5,92.5
184,力林,2021-03-21,9.2,,6,61.5
184,力林,2021-03-22,9.8,,5.3,46.4
184,力林,2021-03-23,12.3,,3.8,53.8
184,力林,2021-03-24,13.3,,1.9,58.6
184,力林,2021-03-25,14.1,,1.8,66.5
184,力林,2021-03-26,14.6,,2.3,54.4
184,力林,2021-03-27,17.5,4.2,3.1,73.1
184,力林,2021-03-28,14.5,,4.1,76.4
184,力林,2021-03-29,15.2,,2.6,50.9
184,力林,2021-03-30,14.3,,1.7,48.9
184,力林,2021-03-31,16.2,,3.3,58.6
184,力林,2021-04-01,15.2,8.8,4,76.9
184,力林,2021-04-02,17.2,9.8,4.6,79.3
184,力林,2021-04-03,18,0,4.1,85.3
184,力林,2021-04-04,11.4,5.2,4,92.8
184,力林,2021-04-05,12.6,4.1,2.7,64.3
184,力林,2021-04-06,13.9,,2.2,57.5
184,力林,2021-04-07,14.8,,2,52.6
184,力林,2021-04-08,14.4,,2.6,48.1
184,力林,2021-04-09,13.8,,3,57.1
184,力林,2021-04-10,14,,3.6,60.4
184,力林,2021-04-11,16.6,,3.4,51.5
184,力林,2021-04-12,16.5,16.9,4,82.4
184,力林,2021-04-13,11.8,,4.3,76.8
184,力林,2021-04-14,11,,3,54
184,力林,2021-04-15,13.1,,2.5,55.8
184,力林,2021-04-16,15.1,,1.7,67.6
184,力林,2021-04-17,13.7,,4.4,60.8
184,力林,2021-04-18,13,,4.8,48.4
184,力林,2021-04-19,14.5,,2.6,33.8
184,力林,2021-04-20,14.8,,1.9,42.4
184,力林,2021-04-21,17.5,,1.8,53.1
184,力林,2021-04-22,21,,3.1,46.3
184,力林,2021-04-23,19.3,,3.9,67
184,力林,2021-04-24,17.5,,3.7,80.9
184,力林,2021-04-25,16.9,,2.5,69
184,力林,2021-04-26,16.5,,3.5,58.1
184,力林,2021-04-27,17.1,.8,2,67.3
184,力林,2021-04-28,17,0,1.9,79.6
184,力林,2021-04-29,18.8,0,3.8,61.6
184,力林,2021-04-30,16.3,13.2,4.8,61.8
184,力林,2021-05-01,13.3,10.1,4.5,71
184,力林,2021-05-02,13.8,,3.9,65.6
184,力林,2021-05-03,15,,2.1,68.3
184,力林,2021-05-04,19,12.8,3.2,68.5
184,力林,2021-05-05,17.1,0,3.3,51.4
184,力林,2021-05-06,18.4,,1.8,43.1
184,力林,2021-05-07,19.5,,3.5,54.9
184,力林,2021-05-08,18.3,,2.9,56.4
184,力林,2021-05-09,18.9,,2.2,54.6
184,力林,2021-05-10,20.3,,1.8,63.8
184,力林,2021-05-11,18.6,.4,4.1,85.4
184,力林,2021-05-12,18.3,.6,4.2,78.5
184,力林,2021-05-13,19.6,,3.5,76.4
184,力林,2021-05-14,21.5,0,2.8,80.4
184,力林,2021-05-15,23.7,6.1,3,79.6
184,力林,2021-05-16,23.5,22.5,4.3,83.1
184,力林,2021-05-17,16.7,2.4,4.2,85.4
184,力林,2021-05-18,18.6,,2.8,63
184,力林,2021-05-19,19.7,0,2,68.4
184,力林,2021-05-20,18.3,24.4,4,88.4
184,力林,2021-05-21,18.2,,3.8,66.3
184,力林,2021-05-22,19,,2.7,69.3
184,力林,2021-05-23,19.8,0,1.7,69.1
184,力林,2021-05-24,19.4,3,2.9,71.9
184,力林,2021-05-25,20.2,,3.8,59.3
184,力林,2021-05-26,18.8,15.6,1.5,54.1
184,力林,2021-05-27,19.1,2.8,2.7,80.9
184,力林,2021-05-28,20.7,,3.8,63.3
184,力林,2021-05-29,19.7,,2.4,66.1
184,力林,2021-05-30,21.4,,1.7,65
184,力林,2021-05-31,22,,1.5,67
184,力林,2021-06-01,22.9,,1.9,65
184,力林,2021-06-02,24.5,,2.4,57
184,力林,2021-06-03,23.7,1.5,3.3,76
184,力林,2021-06-04,20.6,2.9,3.2,69.4
184,力林,2021-06-05,24.1,,3.2,59.4
184,力林,2021-06-06,22.1,,1.7,72.3
184,力林,2021-06-07,21.8,,1.8,73.8
184,力林,2021-06-08,24.2,,1.7,75.3
184,力林,2021-06-09,26.3,,2.6,74.5
184,力林,2021-06-10,25.7,5.3,2.6,69.5
184,力林,2021-06-11,21.6,86.8,2.2,96.4
184,力林,2021-06-12,22.7,1.2,1.5,89.9
184,力林,2021-06-13,20.2,,2.4,88.9
184,力林,2021-06-14,21.4,,2,85.3
184,力林,2021-06-15,23.1,17.6,2,87.9
184,力林,2021-06-16,21.1,7.1,3.8,89
184,力林,2021-06-17,21.4,,2.7,84.1
184,力林,2021-06-18,22.1,0,1.4,88.8
184,力林,2021-06-19,23.1,0,2.6,78
184,力林,2021-06-20,23.6,,1.7,52
184,力林,2021-06-21,24.7,,2,59.3
184,力林,2021-06-22,24,,3,74.9
184,力林,2021-06-23,24,,1.9,74.9
184,力林,2021-06-24,24.7,,1.9,70.1
184,力林,2021-06-25,25.2,0,2,70
184,力林,2021-06-26,25.7,0,2.2,67.4
184,力林,2021-06-27,24.7,0,3.5,78.4
184,力林,2021-06-28,24.3,,3.5,81.3
184,力林,2021-06-29,24.6,,3,76.6
184,力林,2021-06-30,24.9,,3.2,75.1
184,力林,2021-07-01,24.6,,3,80.3
184,力林,2021-07-02,24.8,0,2.9,85.1
184,力林,2021-07-03,27.4,20.3,5.3,76.5
184,力林,2021-07-04,24.4,35.7,3.5,90.6
184,力林,2021-07-05,27.6,2.6,4,78.8
184,力林,2021-07-06,29.5,,6.8,68
184,力林,2021-07-07,28.8,15,4.2,78.9
184,力林,2021-07-08,27.8,.1,3.5,81
184,力林,2021-07-09,27.3,2.7,3.7,77.1
184,力林,2021-07-10,28,0,2.7,71.9
184,力林,2021-07-11,28.4,,1.8,76.5
184,力林,2021-07-12,29,,2.2,76
184,力林,2021-07-13,29,,1.9,72.5
184,力林,2021-07-14,29,,1.5,75.3
184,力林,2021-07-15,29,,1.8,75
184,力林,2021-07-16,28.5,,2.9,74.3
184,力林,2021-07-17,26.9,.5,3.1,79.8
184,力林,2021-07-18,27,12.9,2.9,78.1
184,力林,2021-07-19,29,0,3.1,69
184,力林,2021-07-20,27.7,,3.2,82.1
184,力林,2021-07-21,27.8,,3.5,83.4
184,力林,2021-07-22,27.6,,3.6,83.8
184,力林,2021-07-23,27.1,0,3.3,86.4
184,力林,2021-07-24,27.9,,3.3,80.8
184,力林,2021-07-25,27.2,.2,3.4,79.5
184,力林,2021-07-26,27.9,0,3.8,73.5
184,力林,2021-07-27,29.1,,3.4,66.1
184,力林,2021-07-28,29.4,,3,62.6
184,力林,2021-07-29,28.5,,2.2,70.4
184,力林,2021-07-30,28,1.8,1.5,77.4
184,力林,2021-07-31,27,155.3,1.3,93.1
184,力林,2021-08-01,28.4,.9,1.7,84.9
184,力林,2021-08-02,27.7,20.1,1.8,87.6
184,力林,2021-08-03,29.1,1.4,2.2,74.6
184,力林,2021-08-04,29.9,,2.7,64.8
184,力林,2021-08-05,29.8,,2.4,65.6
184,力林,2021-08-06,28.9,,2.6,75
184,力林,2021-08-07,28.9,,2,75
184,力林,2021-08-08,27.9,1.8,2.5,80.8
184,力林,2021-08-09,28.3,0,3.3,78.3
184,力林,2021-08-10,27.9,4.6,1.9,74.9
184,力林,2021-08-11,25.5,32,2.7,90.4
184,力林,2021-08-12,25.7,13.8,1.7,87.8
184,力林,2021-08-13,24.4,34.8,2.4,88.4
184,力林,2021-08-14,23.1,57.7,2.8,93.9
184,力林,2021-08-15,24.9,.2,2.2,82.5
184,力林,2021-08-16,24.5,3.1,3.5,87.4
184,力林,2021-08-17,25.5,.5,1.9,74.6
184,力林,2021-08-18,26.1,,2.5,71.5
184,力林,2021-08-19,25.6,0,1.8,70.8
184,力林,2021-08-20,27.9,,1.9,65.6
184,力林,2021-08-21,27,13.4,3.3,81
184,力林,2021-08-22,26,15.3,1.4,89.1
184,力林,2021-08-23,27,1.3,2.6,84
184,力林,2021-08-24,28.4,.4,5.1,83.6
184,力林,2021-08-25,27.8,25.6,3.1,84.5
184,力林,2021-08-26,27.5,0,2,83
184,力林,2021-08-27,29.5,.9,3.8,68.4
184,力林,2021-08-28,29.2,,4,70.8
184,力林,2021-08-29,29.3,,3.1,65.6
184,力林,2021-08-30,28.1,0,2.2,77.1
184,力林,2021-08-31,27.9,,1.9,72.3
184,力林,2021-09-01,28.4,14.5,3.5,76.6
184,力林,2021-09-02,25,37.8,2.2,87.1
184,力林,2021-09-03,24.2,21.8,3,93.1
184,力林,2021-09-04,25.3,,3.2,82.5
184,力林,2021-09-05,24.5,7.6,3.2,87.1
184,力林,2021-09-06,25.5,5.3,4,82.4
184,力林,2021-09-07,26.2,1.3,3.3,85
184,力林,2021-09-08,25.2,,3.5,73.8
184,力林,2021-09-09,25.4,,2.6,75.3
184,力林,2021-09-10,24,8.9,2.2,89
184,力林,2021-09-11,25.5,,2.8,84.3
184,力林,2021-09-12,25.8,,3.1,87.5
184,力林,2021-09-13,24.5,27.8,4.2,93.1
184,力林,2021-09-14,23.9,89.6,6.1,99.3
184,力林,2021-09-15,23.4,11.7,6.1,86.6
184,力林,2021-09-16,22.9,63.8,5.9,95.3
184,力林,2021-09-17,23.3,155,6.6,96
184,力林,2021-09-18,24.7,,2.6,82.1
184,力林,2021-09-19,24.5,,3.1,78.9
184,力林,2021-09-20,26.5,,2.1,76.8
184,力林,2021-09-21,25.2,6.8,3.2,78.4
184,力林,2021-09-22,27.3,,3.7,72.3
184,力林,2021-09-23,24.9,,2.4,70.3
184,力林,2021-09-24,23.4,,2.9,74.8
184,力林,2021-09-25,24.2,.3,3.7,82
184,力林,2021-09-26,24.4,,3.6,78.4
184,力林,2021-09-27,24,,3.1,81.5
184,力林,2021-09-28,25.3,,3,85.3
184,力林,2021-09-29,26.2,13,1.8,83.8
184,力林,2021-09-30,23,27.9,2.4,93
184,力林,2021-10-01,22.9,,2.2,82.6
184,力林,2021-10-02,23.5,,2.1,74.5
184,力林,2021-10-03,24.7,,2.5,67.9
184,力林,2021-10-04,25.5,,1.9,71
184,力林,2021-10-05,25.7,,1.9,75.9
184,力林,2021-10-06,25.1,,2.8,80.1
184,力林,2021-10-07,24.6,,2.1,76.3
184,力林,2021-10-08,24.5,,3.1,82.6
184,力林,2021-10-09,24.3,5.2,2.7,92.4
184,力林,2021-10-10,26.1,0,1.4,78.8
184,力林,2021-10-11,22,.1,2.3,88.9
184,力林,2021-10-12,22.2,16.4,3.2,96.9
184,力林,2021-10-13,22.5,2.1,3,93.9
184,力林,2021-10-14,24,,3,86.3
184,力林,2021-10-15,23.5,,2.5,76.4
184,力林,2021-10-16,17,7.6,6.4,76.3
184,力林,2021-10-17,13.3,,5.9,55.6
184,力林,2021-10-18,14,,2.2,59.9
184,力林,2021-10-19,16.2,.5,4.1,62.5
184,力林,2021-10-20,14.4,,3.1,60.4
184,力林,2021-10-21,15.6,,3.2,61.6
184,力林,2021-10-22,16.5,,5.5,57.5
184,力林,2021-10-23,16.2,,2.6,60.4
184,力林,2021-10-24,17.4,,2.4,69.8
184,力林,2021-10-25,16.8,,2.3,69
184,力林,2021-10-26,16.3,,2.5,62.9
184,力林,2021-10-27,17.6,,2.9,67
184,力林,2021-10-28,16.7,,2.1,63
184,力林,2021-10-29,18.4,,3.2,69.5
184,力林,2021-10-30,17.3,.2,2.2,73.8
184,力林,2021-10-31,17.3,,2.3,68.1
184,力林,2021-11-01,17.6,,2.7,72.3
184,力林,2021-11-02,16.4,,3.8,59.9
184,力林,2021-11-03,16.1,,3.1,65.6
184,力林,2021-11-04,16.5,,2.2,66.3
184,力林,2021-11-05,17.5,0,2.3,64.3
184,力林,2021-11-06,19.2,,3.8,65.6
184,力林,2021-11-07,19.1,,3.8,68.9
184,力林,2021-11-08,13.6,34.5,5.7,74.3
184,力林,2021-11-09,12.3,3.1,7,61
184,力林,2021-11-10,11.7,4,7,69.8
184,力林,2021-11-11,13.2,4.4,5.9,72.9
184,力林,2021-11-12,12.6,5.4,5.9,63.8
184,力林,2021-11-13,14.1,,3.4,58
184,力林,2021-11-14,15.5,,3.4,56.5
184,力林,2021-11-15,14.2,,2.3,63.9
184,力林,2021-11-16,13.3,,1.9,65.4
184,力林,2021-11-17,13,,2.2,62.9
184,力林,2021-11-18,13.6,,2,61.1
184,力林,2021-11-19,13.4,,2.2,62
184,力林,2021-11-20,13.9,,2.6,74
184,力林,2021-11-21,15.8,0,2.2,84.6
184,力林,2021-11-22,10.8,2,7,65.4
184,力林,2021-11-23,10.2,0,6.7,53.9
184,力林,2021-11-24,11.9,,4.8,56.6
184,力林,2021-11-25,13.6,,3,60.9
184,力林,2021-11-26,11.5,,1.8,63.8
184,力林,2021-11-27,10.6,,2.1,60.6
184,力林,2021-11-28,13.1,,2.5,65.8
184,力林,2021-11-29,13.9,,2.5,70.1
184,力林,2021-11-30,12.5,10.4,6.2,80.5
184,力林,2021-12-01,8,1,7.7,63.8
184,力林,2021-12-02,9.1,1.1,3.7,65
184,力林,2021-12-03,11.2,,6.1,56
184,力林,2021-12-04,11.3,,4,60.6
184,力林,2021-12-05,9.7,,2.1,62
184,力林,2021-12-06,10.5,,2.3,75.8
184,力林,2021-12-07,11.5,,3.5,65
184,力林,2021-12-08,11.3,,2.6,68.8
184,力林,2021-12-09,12.6,.5,2.4,80.1
184,力林,2021-12-10,13.6,0,2.9,75.3
184,力林,2021-12-11,12.3,,2.8,70.4
184,力林,2021-12-12,10.6,0,5,66
184,力林,2021-12-13,6.6,,4.5,62.8
184,力林,2021-12-14,8.5,,2.5,60.8
184,力林,2021-12-15,11.3,.1,2.3,74.9
184,力林,2021-12-16,10.9,21.5,2.2,82.5
184,力林,2021-12-17,5.9,.7,8.7,73.1
184,力林,2021-12-18,4,.7,4.3,72.5
184,力林,2021-12-19,8,.1,5.4,56.8
184,力林,2021-12-20,11.3,,4.2,54.4
184,力林,2021-12-21,12.4,,3.3,65.1
184,力林,2021-12-22,10,,2.3,58.4
184,力林,2021-12-23,9.9,,2.4,56.4
184,力林,2021-12-24,9.3,,4.1,66.3
184,力林,2021-12-25,2.5,0,7.3,68.4
184,力林,2021-12-26,1,5.2,7.3,83.4
184,力林,2021-12-27,4.1,.1,4.4,71.8
184,力林,2021-12-28,7.2,,2.6,65.1
184,力林,2021-12-29,9.3,.4,5,63.3
184,力林,2021-12-30,6.9,,6.9,54.3
184,力林,2021-12-31,4.9,0,5.8,62.9
