瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
146,傈林,2020-01-01,-.5,,1.2,62.3
146,傈林,2020-01-02,1.4,,1.4,71.1
146,傈林,2020-01-03,2.6,,1.2,74.4
146,傈林,2020-01-04,2,,1.1,77.3
146,傈林,2020-01-05,2.5,,1.2,62.4
146,傈林,2020-01-06,5.9,12.2,1.5,85.4
146,傈林,2020-01-07,12.4,50.2,2.4,92.9
146,傈林,2020-01-08,4.4,5.2,4.5,87.1
146,傈林,2020-01-09,2,,1.7,69.9
146,傈林,2020-01-10,.9,,.9,74.6
146,傈林,2020-01-11,2.5,,1.5,65
146,傈林,2020-01-12,2.3,,1.6,63.3
146,傈林,2020-01-13,1.2,0,2.3,62.5
146,傈林,2020-01-14,1.4,,1.6,54.1
146,傈林,2020-01-15,.4,,1.3,59.1
146,傈林,2020-01-16,.4,,1.2,53.6
146,傈林,2020-01-17,1,,.9,54.3
146,傈林,2020-01-18,.7,,1.4,63.6
146,傈林,2020-01-19,3.2,0,1.9,68
146,傈林,2020-01-20,3.5,0,2.1,61.1
146,傈林,2020-01-21,1.5,,1.1,47.9
146,傈林,2020-01-22,3.5,1.5,.5,74.6
146,傈林,2020-01-23,6.3,3.4,1.1,72
146,傈林,2020-01-24,4.9,,.9,68.6
146,傈林,2020-01-25,4.9,,.6,74.3
146,傈林,2020-01-26,7.1,,1.3,67.4
146,傈林,2020-01-27,6.1,3.5,2.9,78.8
146,傈林,2020-01-28,6.8,.1,1.1,76.4
146,傈林,2020-01-29,6.7,.7,1.1,79
146,傈林,2020-01-30,5.1,0,1.3,76.6
146,傈林,2020-01-31,4.2,,1.6,68.3
146,傈林,2020-02-01,3.6,,1.5,72.5
146,傈林,2020-02-02,2.5,,1.2,68.6
146,傈林,2020-02-03,1.5,0,2.1,63.3
146,傈林,2020-02-04,.7,.1,1.2,57.4
146,傈林,2020-02-05,-3.7,.4,3,50.3
146,傈林,2020-02-06,-4.1,,1.2,45
146,傈林,2020-02-07,-.3,,1.3,53.5
146,傈林,2020-02-08,2,0,1.9,55.9
146,傈林,2020-02-09,.3,,1.9,58.6
146,傈林,2020-02-10,5,0,1.5,53.6
146,傈林,2020-02-11,8.4,0,1.3,44.4
146,傈林,2020-02-12,9.5,7,1.7,87.1
146,傈林,2020-02-13,7.4,.3,1.3,89
146,傈林,2020-02-14,8.9,,1,76.6
146,傈林,2020-02-15,10.6,.9,1.5,65.8
146,傈林,2020-02-16,.9,10.3,4.1,84.5
146,傈林,2020-02-17,-3,5.2,3.1,84.5
146,傈林,2020-02-18,-1.3,0,1.3,61.4
146,傈林,2020-02-19,2.9,,1.4,67.8
146,傈林,2020-02-20,5.9,,1.3,69.9
146,傈林,2020-02-21,9.2,1.9,1.5,63.8
146,傈林,2020-02-22,6.1,4,3.5,65.1
146,傈林,2020-02-23,3.7,,1.4,53
146,傈林,2020-02-24,8.8,.1,1.4,49.6
146,傈林,2020-02-25,8.5,32.4,1.1,94.9
146,傈林,2020-02-26,8.1,,1.8,75.5
146,傈林,2020-02-27,6.5,,1.1,70
146,傈林,2020-02-28,6,3.3,1.8,78.9
146,傈林,2020-02-29,7.7,,1.2,74.4
146,傈林,2020-03-01,5.6,,1.5,81
146,傈林,2020-03-02,4.9,,2.1,60.1
146,傈林,2020-03-03,6.8,,1.6,65.4
146,傈林,2020-03-04,3.8,0,3.7,63.3
146,傈林,2020-03-05,2.6,,1.8,56.3
146,傈林,2020-03-06,4.5,,1.3,49.1
146,傈林,2020-03-07,7,1,1,69.9
146,傈林,2020-03-08,9.1,,1.2,66.6
