지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
168,여수,2018-01-01,3.3,,4.5,45
168,여수,2018-01-02,4.1,,3.3,56.4
168,여수,2018-01-03,2,,6.8,38.1
168,여수,2018-01-04,1.8,,3.2,47.5
168,여수,2018-01-05,2.8,,5.9,47.8
168,여수,2018-01-06,3.5,,4.7,44.8
168,여수,2018-01-07,4.1,1.5,4.7,57.9
168,여수,2018-01-08,5.3,2.6,5,80.3
168,여수,2018-01-09,1,0,6.9,65
168,여수,2018-01-10,-1.3,1,5.1,74.9
168,여수,2018-01-11,-4.8,,5.2,61.3
168,여수,2018-01-12,-5,,6.9,50.5
168,여수,2018-01-13,.3,,4.1,58.6
168,여수,2018-01-14,3.4,,1.8,71.1
168,여수,2018-01-15,7.7,,2.7,71.8
168,여수,2018-01-16,6.9,16.8,3,90.1
168,여수,2018-01-17,6.7,2.8,2.7,87
168,여수,2018-01-18,6.8,,3.5,66.1
168,여수,2018-01-19,4.8,,2.5,54.6
168,여수,2018-01-20,4.1,,1.7,52.6
168,여수,2018-01-21,5.1,,2,51.5
168,여수,2018-01-22,6.5,0,4.7,61.4
168,여수,2018-01-23,-2.6,,7.4,48.9
168,여수,2018-01-24,-6.6,,6,41.9
168,여수,2018-01-25,-6.3,,8.2,36.1
168,여수,2018-01-26,-6.7,,9.6,38.9
168,여수,2018-01-27,-2.9,,2.8,45.6
168,여수,2018-01-28,.8,,5.6,38.9
168,여수,2018-01-29,-2.8,,6.2,47
168,여수,2018-01-30,-1.8,,4,46.1
168,여수,2018-01-31,1.7,,2.7,55.5
168,여수,2018-02-01,2.7,,3.9,38
168,여수,2018-02-02,2.3,,4.1,27.1
168,여수,2018-02-03,-2.1,,7.5,48.4
168,여수,2018-02-04,-5.2,,6,48.3
168,여수,2018-02-05,-4.6,,5.2,47.9
168,여수,2018-02-06,-5.5,,5.2,47.4
168,여수,2018-02-07,-2.5,,4.6,41.4
168,여수,2018-02-08,.5,,2.7,43.1
168,여수,2018-02-09,5.4,,2.9,58.8
168,여수,2018-02-10,4.3,,6.1,46.1
168,여수,2018-02-11,-1.2,0,5.2,58.9
168,여수,2018-02-12,-1.5,.1,6.4,64
168,여수,2018-02-13,1.4,0,4.4,53.8
168,여수,2018-02-14,6.6,,3.5,71.1
168,여수,2018-02-15,6.8,,2.2,42.6
168,여수,2018-02-16,4.8,,3.1,39.9
168,여수,2018-02-17,3.4,,5.5,29
168,여수,2018-02-18,3.9,,1.6,42.5
168,여수,2018-02-19,6.1,,2.2,43.9
168,여수,2018-02-20,6.6,,1.9,49.3
168,여수,2018-02-21,4.7,,4.3,26.3
168,여수,2018-02-22,3.4,,3.3,34.4
168,여수,2018-02-23,5.8,,3.1,61.5
168,여수,2018-02-24,7.6,,2.2,61
168,여수,2018-02-25,8.9,,3.3,60.8
168,여수,2018-02-26,7.6,,1.7,53.9
168,여수,2018-02-27,8.4,,1.9,69.5
168,여수,2018-02-28,8,33.3,6.5,83.8
168,여수,2018-03-01,4.9,0,9.9,51.4
168,여수,2018-03-02,3.2,,3.4,55.8
168,여수,2018-03-03,8.1,,1.5,68.3
168,여수,2018-03-04,11.6,31.6,1.7,96
168,여수,2018-03-05,8.3,5.4,6.7,87.5
168,여수,2018-03-06,6.5,,4.7,63.9
168,여수,2018-03-07,6.1,6.7,7.7,72.9
168,여수,2018-03-08,6,34.1,6.4,81.9
168,여수,2018-03-09,5.4,,3.4,73.3
168,여수,2018-03-10,7.4,,3.3,66.8
168,여수,2018-03-11,8.4,,3,60
168,여수,2018-03-12,9.8,,1.9,75
168,여수,2018-03-13,12.6,,2.4,81.5
168,여수,2018-03-14,14.8,,1.7,84.5
168,여수,2018-03-15,14.4,98.9,3.1,98.8
168,여수,2018-03-16,7.4,1.9,6.3,76.8
168,여수,2018-03-17,5.8,,3.7,67.5
168,여수,2018-03-18,9.1,12,2.8,86.3
168,여수,2018-03-19,10.2,29.5,8.8,92
168,여수,2018-03-20,6,1.1,11.4,63.4
168,여수,2018-03-21,2.9,2.6,9.6,81
168,여수,2018-03-22,7.3,,5,57.1
168,여수,2018-03-23,8.1,,4.2,56.3
168,여수,2018-03-24,11.1,,3.4,51.3
168,여수,2018-03-25,12.9,,3.5,66.5
168,여수,2018-03-26,12.8,,3.6,65.1
168,여수,2018-03-27,13.6,,3.6,65
168,여수,2018-03-28,13.7,,3.8,75.9
168,여수,2018-03-29,14.9,,2.4,75.9
168,여수,2018-03-30,12.9,,4.5,63.5
168,여수,2018-03-31,13.8,,2.6,58.4
168,여수,2018-04-01,15.4,,1.8,81.3
168,여수,2018-04-02,17.1,,1.9,89
168,여수,2018-04-03,17.5,,2.9,91.8
168,여수,2018-04-04,13.6,16.2,2.8,99.1
168,여수,2018-04-05,10.2,1.3,5.1,90.3
168,여수,2018-04-06,10.3,16.9,6.7,63.1
168,여수,2018-04-07,5.7,0,7.4,49.5
168,여수,2018-04-08,9.3,,6.2,58
168,여수,2018-04-09,13.5,,4.2,62.8
168,여수,2018-04-10,15,,4.6,78.6
168,여수,2018-04-11,17.6,0,5.5,55.9
168,여수,2018-04-12,15.1,,3,35.6
168,여수,2018-04-13,14.1,,5.2,41.3
168,여수,2018-04-14,11.2,34.3,6.4,84.9
168,여수,2018-04-15,12.3,,7.3,52.3
168,여수,2018-04-16,11.9,,3,65.3
168,여수,2018-04-17,14,,3.2,67.4
168,여수,2018-04-18,14,,2.6,67
168,여수,2018-04-19,14.9,,3.7,58.3
168,여수,2018-04-20,17.8,,1.7,50.9
168,여수,2018-04-21,17.2,,2.2,74.6
168,여수,2018-04-22,17.2,0,2.6,85.9
168,여수,2018-04-23,12.2,49.8,7.7,98.4
168,여수,2018-04-24,13.1,6.8,7,85.9
168,여수,2018-04-25,14.3,,2.9,50.6
168,여수,2018-04-26,15.3,,2.6,68
168,여수,2018-04-27,16.9,,4.5,54.9
168,여수,2018-04-28,16.5,,2.8,77.6
168,여수,2018-04-29,16,,3.4,79.8
168,여수,2018-04-30,17.3,,1.8,84.3
168,여수,2018-05-01,17.2,3.5,1.9,86.5
168,여수,2018-05-02,16.2,6.3,3.8,
168,여수,2018-05-03,13.5,0,6.9,53.5
168,여수,2018-05-04,15.5,,5.7,45.8
168,여수,2018-05-05,16.7,,3.7,64.3
168,여수,2018-05-06,17,34.2,5,96.1
168,여수,2018-05-07,15.9,26.9,3.2,93.3
168,여수,2018-05-08,15.6,,7.1,69.9
168,여수,2018-05-09,14.2,,4.9,67.1
168,여수,2018-05-10,15.7,,2.6,77.4
168,여수,2018-05-11,16.8,,2.5,75.6
168,여수,2018-05-12,18.1,7.4,4.1,84.6
168,여수,2018-05-13,20.2,6.4,4.4,74.5
168,여수,2018-05-14,19.9,,2.2,69.5
168,여수,2018-05-15,20.1,0,1.2,81.1
168,여수,2018-05-16,20.1,4,2.7,100
168,여수,2018-05-17,20.4,1.9,3.5,100
168,여수,2018-05-18,18.6,2.3,2.8,97.4
168,여수,2018-05-19,15.7,.6,5.7,73.4
168,여수,2018-05-20,16.3,,7.8,58.4
168,여수,2018-05-21,17.4,,4.9,71.1
168,여수,2018-05-22,18.1,4.1,3,80.3
168,여수,2018-05-23,20.5,23.8,3.4,66.4
168,여수,2018-05-24,19.9,,2.4,60.3
168,여수,2018-05-25,20.5,,2.4,56.6
168,여수,2018-05-26,20.9,,1.9,65.9
168,여수,2018-05-27,20.3,,1.6,80.1
168,여수,2018-05-28,19.2,13.1,1.8,95.6
168,여수,2018-05-29,21,,2,88.4
168,여수,2018-05-30,21.5,,2.8,86.5
168,여수,2018-05-31,20.5,,2.5,61.1
168,여수,2018-06-01,21.5,,1.3,63.3
168,여수,2018-06-02,22.4,,2.1,68.5
168,여수,2018-06-03,21.6,,2.4,74.6
168,여수,2018-06-04,22,0,2.8,72.1
168,여수,2018-06-05,19.9,7.3,1.9,88.8
168,여수,2018-06-06,22,,2,83.4
168,여수,2018-06-07,22.4,,2,85.6
168,여수,2018-06-08,23.4,,2,78.8
168,여수,2018-06-09,21.8,0,3.8,74.6
168,여수,2018-06-10,19.5,3.7,6.2,80.3
168,여수,2018-06-11,18.2,14.9,3.8,88.8
168,여수,2018-06-12,18.7,3.6,2.4,88.6
168,여수,2018-06-13,19.6,,3.2,82.1
168,여수,2018-06-14,20.5,,4.9,75.1
168,여수,2018-06-15,19.9,,5.4,72
168,여수,2018-06-16,19.3,,4.2,71
168,여수,2018-06-17,21,,2,76.6
168,여수,2018-06-18,22.8,,1.9,75.5
168,여수,2018-06-19,21.5,7.6,1.5,90.6
168,여수,2018-06-20,22.9,,2.4,81.6
168,여수,2018-06-21,25,,2.6,61.5
168,여수,2018-06-22,24.2,,2,56.4
168,여수,2018-06-23,23,.2,4,74.3
168,여수,2018-06-24,25,,3.3,72.5
168,여수,2018-06-25,24.7,,2,82.1
168,여수,2018-06-26,23.7,1.2,4.7,96.3
168,여수,2018-06-27,23.6,26.5,6.7,95.8
168,여수,2018-06-28,22.2,144.4,3.1,100
168,여수,2018-06-29,22.9,13.4,1.8,97.3
168,여수,2018-06-30,21.4,69,3.5,99.5
168,여수,2018-07-01,24.3,36.1,3.7,90
168,여수,2018-07-02,25.2,75.6,3.1,89.4
168,여수,2018-07-03,24.2,16,8.7,87.4
168,여수,2018-07-04,26.3,,3.9,79.9
168,여수,2018-07-05,23.9,3.2,1.7,94.5
168,여수,2018-07-06,22.2,1.7,6.7,86.4
168,여수,2018-07-07,22.3,,6.6,70.9
168,여수,2018-07-08,21.6,,5.7,77.1
168,여수,2018-07-09,20.2,17.1,5.2,98.9
168,여수,2018-07-10,23.6,,2.4,91.3
168,여수,2018-07-11,26.7,,2,80.8
168,여수,2018-07-12,26.7,,2.5,86.8
168,여수,2018-07-13,27.2,,3.7,85
168,여수,2018-07-14,27.2,,3.3,84
168,여수,2018-07-15,27.6,,2.3,81.5
168,여수,2018-07-16,27.6,,2.4,79.9
168,여수,2018-07-17,27.4,,3,83.6
168,여수,2018-07-18,27.6,,2.1,81.9
168,여수,2018-07-19,28.6,,1.7,78
168,여수,2018-07-20,29.4,,1.4,71.4
168,여수,2018-07-21,29.7,,1.9,72.9
168,여수,2018-07-22,29,,2.9,75.3
168,여수,2018-07-23,28.6,,2.2,83.8
168,여수,2018-07-24,28.7,,3,83.4
168,여수,2018-07-25,28.9,,3.6,80.8
168,여수,2018-07-26,29.8,,2.9,76.8
168,여수,2018-07-27,30.6,,1.5,77.5
168,여수,2018-07-28,29,0,1.7,84.1
168,여수,2018-07-29,30,,3,72.5
168,여수,2018-07-30,29.2,0,5.2,70.6
168,여수,2018-07-31,29.5,,4.2,65.3
168,여수,2018-08-01,30,,4.1,65.5
168,여수,2018-08-02,29.6,,3.8,71.4
168,여수,2018-08-03,28.9,,2.8,81.3
168,여수,2018-08-04,29.2,,3,84.3
168,여수,2018-08-05,30.8,,2.7,68.9
168,여수,2018-08-06,30.2,0,1.7,77.8
168,여수,2018-08-07,28.8,0,2.7,81
168,여수,2018-08-08,28.7,,1.5,82.5
