지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
168,여수,2019-03-12,7.6,,6.2,66.6
168,여수,2019-03-13,6,,6.9,35.1
168,여수,2019-03-14,7.3,,3.9,47.1
168,여수,2019-03-15,8,3.1,4.8,60.9
168,여수,2019-03-16,7.5,,5.5,62.3
168,여수,2019-03-17,9.7,,3.7,52.1
168,여수,2019-03-18,9.9,,1.5,60.6
168,여수,2019-03-19,13.8,,2.6,52.5
168,여수,2019-03-20,13.3,31.4,3.1,81.8
168,여수,2019-03-21,11.5,.1,8.1,69.9
168,여수,2019-03-22,7.9,,7,47.9
168,여수,2019-03-23,6.7,0,5.7,37.3
168,여수,2019-03-24,6.2,,4.9,48.6
168,여수,2019-03-25,7.8,,3.5,56
168,여수,2019-03-26,12.9,,4.2,57.9
168,여수,2019-03-27,13.5,,5.9,64.1
168,여수,2019-03-28,13.7,,2.2,74.9
168,여수,2019-03-29,13.2,,2.2,76.5
168,여수,2019-03-30,10.7,.1,6.4,52.3
168,여수,2019-03-31,6.9,,6.7,35.3
168,여수,2019-04-01,8.2,,5.1,40.1
168,여수,2019-04-02,9.8,,3.8,43.8
168,여수,2019-04-03,9.2,,5.5,32.5
168,여수,2019-04-04,11.1,,5,40
168,여수,2019-04-05,13.7,,4.8,51.5
168,여수,2019-04-06,13.7,,2.9,48.5
168,여수,2019-04-07,12.9,19.7,1.5,91.6
168,여수,2019-04-08,14.2,,2.5,71
168,여수,2019-04-09,10.7,17.5,6.9,66.8
168,여수,2019-04-10,9,3.1,6.7,78.5
168,여수,2019-04-11,10.4,,2.3,69.9
168,여수,2019-04-12,12.3,,2.7,64.8
168,여수,2019-04-13,12.8,,2.1,61.1
168,여수,2019-04-14,12.4,.1,3.3,61.1
168,여수,2019-04-15,12.1,,3,56
168,여수,2019-04-16,14.2,,1.4,58
168,여수,2019-04-17,14.8,9.5,2.7,73
168,여수,2019-04-18,14.8,,3.8,77
168,여수,2019-04-19,13.4,,3.7,77.9
168,여수,2019-04-20,14.2,,2.7,74.5
168,여수,2019-04-21,16.6,,1.8,74.5
168,여수,2019-04-22,17.6,,2.1,70.1
168,여수,2019-04-23,15.7,11.7,3.6,82.1
168,여수,2019-04-24,16.4,5,3.9,97.8
168,여수,2019-04-25,14.6,4.3,1.7,93.3
168,여수,2019-04-26,12.2,.1,5.9,72.6
168,여수,2019-04-27,12.5,0,3.7,61.5
168,여수,2019-04-28,13,0,2.9,67.6
168,여수,2019-04-29,12.3,22.6,6.2,90.4
168,여수,2019-04-30,15.4,0,3.1,84.3
168,여수,2019-05-01,17.3,,3.8,66.1
168,여수,2019-05-02,18.6,,4.9,41.5
168,여수,2019-05-03,17.9,,1.9,43.3
168,여수,2019-05-04,18,,1.4,60.1
168,여수,2019-05-05,18.6,,2.5,53.4
168,여수,2019-05-06,16.5,,3.6,60.4
168,여수,2019-05-07,15.6,,3.1,53.4
168,여수,2019-05-08,16.3,,2.6,45.1
168,여수,2019-05-09,17.7,,2.6,39
168,여수,2019-05-10,18.3,,1.9,49
168,여수,2019-05-11,18.7,,1.5,60.9
168,여수,2019-05-12,19.5,,2,52.3
168,여수,2019-05-13,18.3,,1.9,69.8
168,여수,2019-05-14,20.7,,1.5,79.4
168,여수,2019-05-15,21.2,,1.9,70.3
168,여수,2019-05-16,21.3,,1.2,65.4
168,여수,2019-05-17,20.2,4.3,2.4,74.4
168,여수,2019-05-18,17.6,61.5,7.8,92.1
168,여수,2019-05-19,18.6,22.7,4.9,96
168,여수,2019-05-20,17.2,.8,5.8,64.9
168,여수,2019-05-21,18.4,,4.8,43.6
168,여수,2019-05-22,19,,3.9,59.8
168,여수,2019-05-23,20.9,,3.2,66.9
168,여수,2019-05-24,21.6,,3.1,69.8
168,여수,2019-05-25,22.9,,3.4,55.8
168,여수,2019-05-26,21.4,.1,2.1,80.9
168,여수,2019-05-27,19.2,40.3,7.2,91.8
168,여수,2019-05-28,19.1,,4.9,48.3
168,여수,2019-05-29,21.8,,4.2,42.6
168,여수,2019-05-30,22,0,3.3,48.6
168,여수,2019-05-31,17.3,2.7,3.8,71.8
168,여수,2019-06-01,19.5,,2.2,67.8
168,여수,2019-06-02,20.4,,1.5,72.1
168,여수,2019-06-03,21.3,,1.1,71.1
168,여수,2019-06-04,22.5,,1.9,72
168,여수,2019-06-05,23.4,,1.8,74.5
168,여수,2019-06-06,20.9,45.1,3.2,92.3
168,여수,2019-06-07,19,11.1,4.1,96.9
168,여수,2019-06-08,19.4,0,1.4,85.1
168,여수,2019-06-09,19.3,,1.9,79.6
168,여수,2019-06-10,19.1,,2.8,73.4
168,여수,2019-06-11,18.8,0,3,76.4
168,여수,2019-06-12,19.7,,1.8,81.1
168,여수,2019-06-13,19.9,,1.2,81.9
168,여수,2019-06-14,19.7,8.2,2.9,83.5
168,여수,2019-06-15,22.2,0,5.2,64.8
168,여수,2019-06-16,20.7,,3.4,75.6
168,여수,2019-06-17,21.4,,3,79.3
168,여수,2019-06-18,22,,3.3,78.5
168,여수,2019-06-19,22.9,.3,1.7,80.1
168,여수,2019-06-20,23.6,,2.8,74
168,여수,2019-06-21,23.7,,3.1,73.5
168,여수,2019-06-22,21.7,.4,2.5,79.3
168,여수,2019-06-23,21.4,,2.7,75
168,여수,2019-06-24,21.5,,2.4,80.4
168,여수,2019-06-25,22.7,,2.2,76
168,여수,2019-06-26,20.3,87.7,5.6,93.1
168,여수,2019-06-27,23.4,30.9,3,94.5
168,여수,2019-06-28,22.9,,2.1,90.8
168,여수,2019-06-29,21.8,105.4,2.8,98.8
168,여수,2019-06-30,24.4,.1,3.5,85
168,여수,2019-07-01,23.4,.4,2.7,88
168,여수,2019-07-02,23.8,,3.1,83.1
168,여수,2019-07-03,22.8,,1.4,88.3
168,여수,2019-07-04,24.6,,1.4,76.8
168,여수,2019-07-05,24.4,,1.2,73.4
168,여수,2019-07-06,24.5,,3.2,66.9
168,여수,2019-07-07,23.1,0,5.6,70.8
168,여수,2019-07-08,22.6,3.1,3.4,74.8
168,여수,2019-07-09,23.2,,4.5,71.4
168,여수,2019-07-10,21.2,25.1,7.3,87.4
168,여수,2019-07-11,23.4,0,5.1,80.8
168,여수,2019-07-12,24.3,,4.5,74.3
168,여수,2019-07-13,22.4,.4,2,87.1
168,여수,2019-07-14,23.8,,1.7,80.6
168,여수,2019-07-15,24,,1.5,83.9
168,여수,2019-07-16,24.1,,1.8,83
168,여수,2019-07-17,24,28.7,2.8,81.5
168,여수,2019-07-18,22.6,12.5,4.1,95.1
168,여수,2019-07-19,23.5,119.4,4.5,98.6
168,여수,2019-07-20,23.6,88.1,8.5,99
168,여수,2019-07-21,24.3,25.4,6.2,94.4
168,여수,2019-07-22,24.9,,2.9,96.4
168,여수,2019-07-23,25.8,,3,93
168,여수,2019-07-24,25.4,,1.9,96.5
168,여수,2019-07-25,25.7,0,1.8,97.4
168,여수,2019-07-26,25.6,.2,3.6,100
168,여수,2019-07-27,25.9,.2,1.5,99.4
168,여수,2019-07-28,26.6,,4.8,95
168,여수,2019-07-29,27.5,,3.1,89.4
168,여수,2019-07-30,27.7,,4.1,92.5
168,여수,2019-07-31,27.9,,4,89.6
168,여수,2019-08-01,28.2,,2.4,87.1
168,여수,2019-08-02,29.1,,1.6,80.4
168,여수,2019-08-03,28.7,,2.2,78.1
168,여수,2019-08-04,28.6,,2.2,78.3
168,여수,2019-08-05,28.6,,1.5,74.5
168,여수,2019-08-06,27.6,.2,4.7,74.5
168,여수,2019-08-07,28,,3.4,86.3
168,여수,2019-08-08,28.8,,1.3,78.9
168,여수,2019-08-09,28.8,,1.5,76.4
168,여수,2019-08-10,28.2,,4.2,77.8
168,여수,2019-08-11,27.9,1.2,5.3,81.9
168,여수,2019-08-12,27.5,2.1,2.6,91.6
168,여수,2019-08-13,29.5,,2.2,77.1
168,여수,2019-08-14,30.3,0,6.6,67.8
168,여수,2019-08-15,29.2,.1,6.1,72
168,여수,2019-08-16,28.2,,5.5,74.1
168,여수,2019-08-17,26.7,,4,78.5
168,여수,2019-08-18,27.8,,2.9,71.9
168,여수,2019-08-19,26.7,,1.8,73.5
168,여수,2019-08-20,26.7,,3.5,78.9
168,여수,2019-08-21,26.1,18.4,2.5,87.9
168,여수,2019-08-22,26.7,13.5,6,88
168,여수,2019-08-23,25.8,0,3.5,77.6
168,여수,2019-08-24,25.3,,3.5,67.3
168,여수,2019-08-25,24.1,.1,2.6,77.3
168,여수,2019-08-26,24,3.2,2.4,81.1
168,여수,2019-08-27,23.3,22.4,3.2,99.5
168,여수,2019-08-28,24.2,1.8,2,93.5
168,여수,2019-08-29,22.5,3.5,2.3,93.6
168,여수,2019-08-30,24.5,,3.7,69.4
168,여수,2019-08-31,24.3,,3.1,74.4
168,여수,2019-09-01,23,1,2.1,84.5
168,여수,2019-09-02,21.2,48.2,5.3,96.8
168,여수,2019-09-03,22.4,35.7,4.3,99
168,여수,2019-09-04,24,7.5,2.2,98.6
168,여수,2019-09-05,25.4,.1,2.1,89.5
168,여수,2019-09-06,26.4,7.3,5.8,83.3
168,여수,2019-09-07,25.3,16.2,8.6,90.1
168,여수,2019-09-08,24.1,1.1,1,95.8
168,여수,2019-09-09,25.7,5,3.3,91.1
168,여수,2019-09-10,26.2,0,1.4,87.1
168,여수,2019-09-11,25.8,3.2,2.2,89.3
168,여수,2019-09-12,22,.1,6.7,79.8
168,여수,2019-09-13,23.4,,4.4,69.1
168,여수,2019-09-14,24.2,,2.6,69.8
168,여수,2019-09-15,25.2,,1.9,79.5
168,여수,2019-09-16,24.2,0,2.2,79.1
168,여수,2019-09-17,23.5,,4.3,58.4
168,여수,2019-09-18,23.5,,2,65.3
168,여수,2019-09-19,22.1,,3.5,65.6
168,여수,2019-09-20,21.7,0,5.9,64
168,여수,2019-09-21,18.5,81.9,8.7,88.8
168,여수,2019-09-22,18.8,58,17.9,82.4
168,여수,2019-09-23,19.3,.3,2.7,84
168,여수,2019-09-24,19.9,,2.1,77.4
168,여수,2019-09-25,20.5,,3.1,72.5
168,여수,2019-09-26,22.5,,4.4,71.1
168,여수,2019-09-27,22.3,14.4,3.9,84.3
168,여수,2019-09-28,22.9,.1,2.3,96.8
168,여수,2019-09-29,24.5,,1.6,90.8
168,여수,2019-09-30,24,,1.4,91.9
168,여수,2019-10-01,21.9,57,2.7,93.8
168,여수,2019-10-02,22.4,133.2,7.2,95
168,여수,2019-10-03,23.7,.5,7.2,77.9
168,여수,2019-10-04,22.8,,2,83.1
168,여수,2019-10-05,21.7,,3.8,75.9
168,여수,2019-10-06,19.5,.3,5.2,69.1
168,여수,2019-10-07,17.5,1.2,5,82.5
168,여수,2019-10-08,18.4,,4.6,59
168,여수,2019-10-09,16.4,,2.7,48.9
168,여수,2019-10-10,18.6,,2.1,63.1
168,여수,2019-10-11,20.7,,3.5,55.4
168,여수,2019-10-12,21,,8.8,51.1
168,여수,2019-10-13,18.8,,7,52.6
168,여수,2019-10-14,18.2,,4.4,62.1
168,여수,2019-10-15,16.7,,4.7,66.3
168,여수,2019-10-16,16.5,,3.3,63.3
168,여수,2019-10-17,17,,4.9,67.5
168,여수,2019-10-18,16.9,6.4,7.3,77
168,여수,2019-10-19,19.5,.1,2.3,74.9
168,여수,2019-10-20,19,,2.3,72.4
168,여수,2019-10-21,18.7,,3.9,64
168,여수,2019-10-22,19.2,,4.9,65.5
168,여수,2019-10-23,18.6,0,5.5,67.6
168,여수,2019-10-24,19.3,,7.1,64.4
168,여수,2019-10-25,19.8,,3.5,64.4
168,여수,2019-10-26,15.3,,6.8,59.3
168,여수,2019-10-27,14.2,,4.1,53
168,여수,2019-10-28,14.7,,2.6,59.5
168,여수,2019-10-29,15.8,,3.7,60.6
168,여수,2019-10-30,14.9,,3.8,56.5
168,여수,2019-10-31,15.9,,3.3,60.4
168,여수,2019-11-01,17.9,,2.3,68.6
168,여수,2019-11-02,17.4,,2.4,72.9
168,여수,2019-11-03,17,,1.6,73
168,여수,2019-11-04,16.1,,3.5,68.5
168,여수,2019-11-05,16.1,,3.2,66.1
168,여수,2019-11-06,14.9,,2.1,61.1
168,여수,2019-11-07,14.3,,7,56.1
168,여수,2019-11-08,12.2,,4.2,43.3
168,여수,2019-11-09,12.8,,1.3,46.1
168,여수,2019-11-10,14,3,3.1,62
168,여수,2019-11-11,14.6,0,5.7,62.6
168,여수,2019-11-12,13.6,,2.8,63.5
168,여수,2019-11-13,13.2,0,3.5,69.4
168,여수,2019-11-14,7.8,,4.6,44.4
168,여수,2019-11-15,11.1,,3.3,55.8
168,여수,2019-11-16,14.3,,1.9,76.1
168,여수,2019-11-17,16.9,0,3.9,82.6
168,여수,2019-11-18,11.5,10.9,7.7,64.8
168,여수,2019-11-19,6.9,,4.7,55.6
168,여수,2019-11-20,7.1,,2.7,52.9
168,여수,2019-11-21,10,,4.9,45.1
168,여수,2019-11-22,13.6,,5.1,64.9
168,여수,2019-11-23,14.9,0,3.9,71.4
168,여수,2019-11-24,15.7,.8,2.9,84.5
168,여수,2019-11-25,10,,6.2,59.6
168,여수,2019-11-26,11.8,,5,63.9
168,여수,2019-11-27,9.7,0,4,58.5
168,여수,2019-11-28,10.1,,4.6,59.4
168,여수,2019-11-29,8,,3.3,50.6
168,여수,2019-11-30,10.7,0,3,51.5
168,여수,2019-12-01,9,21.2,4.3,84
168,여수,2019-12-02,6,,6.2,60
168,여수,2019-12-03,5.4,,3.5,60.1
168,여수,2019-12-04,7.7,,2.9,53.8
168,여수,2019-12-05,4.6,,4.8,49.3
168,여수,2019-12-06,.3,,3.5,38.6
168,여수,2019-12-07,3.2,,3.7,45.5
168,여수,2019-12-08,5.6,,2.8,62.8
168,여수,2019-12-09,6.7,,2,62.8
168,여수,2019-12-10,10.3,,1.6,81.6
168,여수,2019-12-11,10.2,,4.5,70.4
168,여수,2019-12-12,5.6,,4.3,39.5
168,여수,2019-12-13,5.9,,2.6,52.5
168,여수,2019-12-14,8.5,,4.5,49.4
168,여수,2019-12-15,9.5,,4.6,59.5
168,여수,2019-12-16,10.2,,2.9,67.3
168,여수,2019-12-17,10.7,.3,3.5,82.6
168,여수,2019-12-18,7.8,,7.2,54.4
168,여수,2019-12-19,5.1,,7,39.6
168,여수,2019-12-20,4.7,,4.5,54.6
168,여수,2019-12-21,4.2,,3.1,53.5
168,여수,2019-12-22,6.7,,4.1,56.5
168,여수,2019-12-23,7.3,0,4.5,59.3
168,여수,2019-12-24,6.5,,2.8,54.3
168,여수,2019-12-25,9.3,,1.9,56.9
168,여수,2019-12-26,7.7,.3,5.1,60.1
168,여수,2019-12-27,3.3,,7.3,51.3
168,여수,2019-12-28,3.9,,2,51.8
168,여수,2019-12-29,5.4,6.7,5.7,70.6
168,여수,2019-12-30,7.9,.1,3.4,81.1
168,여수,2019-12-31,-1.1,,8.7,38.4
