지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
133,대전,2019-01-01,-2.7,.1,1.3,69.8
133,대전,2019-01-02,-3.3,,1.2,64.1
133,대전,2019-01-03,-2.7,,.8,55.8
133,대전,2019-01-04,-1.6,,.8,61.8
133,대전,2019-01-05,-.7,,1.2,52.8
133,대전,2019-01-06,-1.9,,1,52.5
133,대전,2019-01-07,-1.2,,1,66.6
133,대전,2019-01-08,-1.5,,1.9,54.1
133,대전,2019-01-09,-3.4,,1,41.9
133,대전,2019-01-10,-1.1,,.8,58.3
133,대전,2019-01-11,2.8,,.8,63.5
133,대전,2019-01-12,4.5,.5,1,69.8
133,대전,2019-01-13,1.8,,.7,66.6
133,대전,2019-01-14,1.7,,.8,72.5
133,대전,2019-01-15,-.1,.3,1.9,72.5
133,대전,2019-01-16,-3.8,,1.3,56.8
133,대전,2019-01-17,0,0,1.4,72.9
133,대전,2019-01-18,.8,,.8,70.8
133,대전,2019-01-19,3.2,,.6,66.6
133,대전,2019-01-20,1.3,0,2.5,51.1
133,대전,2019-01-21,.2,,1.5,62.8
133,대전,2019-01-22,3.3,,1.3,65.8
133,대전,2019-01-23,2.8,,1.5,57.6
133,대전,2019-01-24,.9,,1,42.9
133,대전,2019-01-25,-.9,,1.8,48.5
133,대전,2019-01-26,-2.3,,1.7,41.5
133,대전,2019-01-27,-.4,,1.2,59
133,대전,2019-01-28,2.3,.8,2.2,61.1
133,대전,2019-01-29,.1,,.8,50
133,대전,2019-01-30,2.7,,1.1,55.8
133,대전,2019-01-31,.6,0,1.7,55.4
133,대전,2019-02-01,-1.2,,1.4,65.6
133,대전,2019-02-02,1.7,0,.8,70.4
133,대전,2019-02-03,5,27.1,1.3,93
133,대전,2019-02-04,1.3,,1.4,51.5
133,대전,2019-02-05,3.2,,.8,50.4
133,대전,2019-02-06,6.1,,1.3,69
133,대전,2019-02-07,1.8,0,2.7,56
133,대전,2019-02-08,-3.3,,1.4,39.8
133,대전,2019-02-09,-2.7,,2.1,46.5
133,대전,2019-02-10,-2.4,,1.1,36.9
133,대전,2019-02-11,-1.7,,1.5,47.9
133,대전,2019-02-12,-.3,,1,54.6
133,대전,2019-02-13,-.3,,1.7,43.8
133,대전,2019-02-14,1.5,,.9,41.1
133,대전,2019-02-15,1.7,0,1.4,59.8
133,대전,2019-02-16,-.7,.1,2.1,64.5
133,대전,2019-02-17,-.7,,1.3,55.9
133,대전,2019-02-18,1.9,.1,.8,52.8
133,대전,2019-02-19,2.2,18.8,.9,94.1
133,대전,2019-02-20,1.9,0,1.2,80.6
133,대전,2019-02-21,2.1,,.9,72.4
133,대전,2019-02-22,3.6,,.9,66.1
133,대전,2019-02-23,5.5,,1.1,58.9
133,대전,2019-02-24,6.7,,1.3,63.4
133,대전,2019-02-25,5.7,,1.2,57.6
133,대전,2019-02-26,5.3,,1.1,46
133,대전,2019-02-27,6.6,.2,.8,65.8
133,대전,2019-02-28,6.7,,1,67.4
133,대전,2019-03-01,6.1,,1.1,59.5
133,대전,2019-03-02,7.4,,1,51.5
133,대전,2019-03-03,9,,.9,50.8
133,대전,2019-03-04,10,,1.1,52.9
133,대전,2019-03-05,8.7,,1.1,61.5
133,대전,2019-03-06,9.7,,1.5,58.4
133,대전,2019-03-07,7.1,,1.4,67.4
133,대전,2019-03-08,7,,1.1,56.4
133,대전,2019-03-09,8.2,,1.1,41.4
133,대전,2019-03-10,7.9,.1,1.3,60.3
133,대전,2019-03-11,5.7,.8,1.6,84.3
133,대전,2019-03-12,4.5,.5,2.2,77.6
133,대전,2019-03-13,3.7,,2.6,44.3
133,대전,2019-03-14,5.9,,1.6,48.5
133,대전,2019-03-15,6.9,1.1,2.4,70.8
133,대전,2019-03-16,6,,1.5,67.6
133,대전,2019-03-17,7.3,,1.5,55.8
133,대전,2019-03-18,7.1,,1,46
133,대전,2019-03-19,10.6,,1.3,54.5
133,대전,2019-03-20,10.9,17.7,1.1,79.8
133,대전,2019-03-21,8.5,2.6,2.6,83.6
133,대전,2019-03-22,4.4,,1.9,55.6
133,대전,2019-03-23,3.2,6.2,2,65.8
133,대전,2019-03-24,4.5,,1.7,60.3
133,대전,2019-03-25,7.2,,1.6,62.3
133,대전,2019-03-26,11.9,,1.7,54.8
133,대전,2019-03-27,14.3,,2.7,60.6
133,대전,2019-03-28,12,,1.3,56.1
133,대전,2019-03-29,11.6,,1.3,44.6
133,대전,2019-03-30,6.1,4.7,2,72.5
133,대전,2019-03-31,5.5,0,2.9,47.9
133,대전,2019-04-01,6.1,0,2.2,45.1
133,대전,2019-04-02,6.6,,1.9,40.3
133,대전,2019-04-03,7.6,,1.5,43.3
133,대전,2019-04-04,9.2,,2,46.3
133,대전,2019-04-05,11.6,,2.5,53.5
133,대전,2019-04-06,12.5,,1.1,39.8
133,대전,2019-04-07,14.2,.8,1,38.8
133,대전,2019-04-08,12.6,,1.8,34.1
133,대전,2019-04-09,10.4,31.3,4.4,55.1
133,대전,2019-04-10,7.9,4.9,2.2,76.8
133,대전,2019-04-11,10.3,,1,65.6
133,대전,2019-04-12,12.1,,1.5,53
133,대전,2019-04-13,12.2,,1.3,44.8
133,대전,2019-04-14,10.5,.5,1.6,58
133,대전,2019-04-15,11.6,,1.3,50.1
133,대전,2019-04-16,14.6,,1.1,38.8
133,대전,2019-04-17,17.2,,1.5,41.8
133,대전,2019-04-18,15.7,,1.9,65.6
133,대전,2019-04-19,14.5,.2,2.3,75.6
133,대전,2019-04-20,17.2,,1.6,61.9
133,대전,2019-04-21,18.1,,.9,72.3
133,대전,2019-04-22,20.5,,1.4,60.5
133,대전,2019-04-23,18.6,6.2,1.4,75.6
133,대전,2019-04-24,17.7,21.8,.8,90.9
133,대전,2019-04-25,15.1,7.7,1.6,93.1
133,대전,2019-04-26,10,1.2,1.4,87
133,대전,2019-04-27,12.2,,1.2,66.9
133,대전,2019-04-28,12.9,.4,1.1,72.4
133,대전,2019-04-29,11,16.6,.9,92.3
133,대전,2019-04-30,16.1,,1,77.8
133,대전,2019-05-01,15.9,,1.8,68.5
133,대전,2019-05-02,15.9,,1.8,57.8
133,대전,2019-05-03,18,,1.3,47.8
133,대전,2019-05-04,19.2,,1,49.3
133,대전,2019-05-05,19.8,,1.3,47
133,대전,2019-05-06,14.5,0,2.2,42.1
133,대전,2019-05-07,14.9,,1.7,41.3
133,대전,2019-05-08,15.9,,1.9,42.6
133,대전,2019-05-09,17.7,,1.6,44.3
133,대전,2019-05-10,18.6,,1,46.1
133,대전,2019-05-11,20.1,,,45.8
133,대전,2019-05-12,21.5,,1.3,48.3
133,대전,2019-05-13,20.1,0,1.4,52.8
133,대전,2019-05-14,21.1,,1.3,59.4
133,대전,2019-05-15,22,,1.1,63.5
133,대전,2019-05-16,23.5,,1.1,57.9
133,대전,2019-05-17,23.7,0,1.5,56.1
133,대전,2019-05-18,19.1,14.3,3.6,83.3
133,대전,2019-05-19,21.1,.7,2.9,82.5
133,대전,2019-05-20,17.1,6,1.9,64.8
133,대전,2019-05-21,17.9,,2.7,56.6
133,대전,2019-05-22,20.8,,2.5,48.5
133,대전,2019-05-23,23,,2,50.6
133,대전,2019-05-24,24.4,,1.5,57
133,대전,2019-05-25,24,,1.5,50
133,대전,2019-05-26,24.7,0,1.9,46.6
133,대전,2019-05-27,17.9,14.4,2.2,91.4
133,대전,2019-05-28,17.7,,1.7,63.3
133,대전,2019-05-29,20.1,,1.7,53.4
133,대전,2019-05-30,20.2,.2,2.1,54.6
133,대전,2019-05-31,19,0,1.5,65
133,대전,2019-06-01,19.1,,1.1,69.5
133,대전,2019-06-02,21.5,,1,57.9
133,대전,2019-06-03,23.4,,1.2,50.5
133,대전,2019-06-04,24.3,,1.3,55
133,대전,2019-06-05,24.3,,1.5,65
133,대전,2019-06-06,22,17.1,1.3,74.9
133,대전,2019-06-07,18.8,25.6,1.6,94.9
133,대전,2019-06-08,21.3,,1.1,78.3
133,대전,2019-06-09,22.1,9,1.5,73.5
133,대전,2019-06-10,18.9,11.1,1.7,77.4
133,대전,2019-06-11,21.1,,1.4,64.3
133,대전,2019-06-12,21.4,,1.1,68.9
133,대전,2019-06-13,23.4,,.8,64.5
133,대전,2019-06-14,21.9,,.9,73
133,대전,2019-06-15,21.9,,1.9,68.8
133,대전,2019-06-16,21.9,,1.4,69.4
133,대전,2019-06-17,22.2,,2.1,66.3
133,대전,2019-06-18,21.7,.1,1.2,75.3
133,대전,2019-06-19,22.7,,.9,77.3
133,대전,2019-06-20,23.9,,.9,72.5
133,대전,2019-06-21,23.8,,1.3,69.9
133,대전,2019-06-22,23.9,0,1.2,72.1
133,대전,2019-06-23,24.2,,1.2,61.1
133,대전,2019-06-24,24.9,,1.3,63.9
133,대전,2019-06-25,26.4,,1.2,59.1
133,대전,2019-06-26,22.1,1.7,1.5,79.8
133,대전,2019-06-27,24.7,.6,.8,84
133,대전,2019-06-28,25.4,0,1.5,76.3
133,대전,2019-06-29,22.2,12.7,1.2,94.6
133,대전,2019-06-30,24,,1.2,86
133,대전,2019-07-01,23.7,,1.5,77.4
133,대전,2019-07-02,23.8,,1.2,72.3
133,대전,2019-07-03,24.4,,1,75.1
133,대전,2019-07-04,25.6,,1,66.8
133,대전,2019-07-05,27.7,,1.6,56.4
133,대전,2019-07-06,27.5,,3,52.6
133,대전,2019-07-07,25.3,,3.2,58.9
133,대전,2019-07-08,24.5,.6,2.4,63.3
133,대전,2019-07-09,24.4,,2.9,62.8
133,대전,2019-07-10,21.6,18.3,1.9,82.5
133,대전,2019-07-11,21.3,3.7,.4,95.4
133,대전,2019-07-12,23.5,,1,79.1
133,대전,2019-07-13,24.4,,.5,80.1
133,대전,2019-07-14,25.9,,.9,76.8
133,대전,2019-07-15,23.8,12.8,1.3,87.6
133,대전,2019-07-16,24.8,23.3,1.3,83.4
133,대전,2019-07-17,26,0,1.1,81.5
133,대전,2019-07-18,25.6,4.1,1.4,84
133,대전,2019-07-19,26.6,0,2.1,82.8
133,대전,2019-07-20,25.6,18.7,3.2,90.9
133,대전,2019-07-21,24.8,26.8,1.8,93.3
133,대전,2019-07-22,27.9,0,1.7,80.6
133,대전,2019-07-23,29,,1.2,78.3
133,대전,2019-07-24,27.7,0,1.3,82.6
133,대전,2019-07-25,26.4,46.5,.7,96.8
