지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
133,대전,2018-04-14,9,36.7,2.1,87.8
133,대전,2018-04-15,10.2,,2,70.5
133,대전,2018-04-16,11.6,,1.3,63.6
133,대전,2018-04-17,14.1,,1.2,55.9
133,대전,2018-04-18,13.6,,1.4,53.5
133,대전,2018-04-19,14.6,,1.8,46.5
133,대전,2018-04-20,19.2,,1.3,49.4
133,대전,2018-04-21,19.7,,1.5,50.3
133,대전,2018-04-22,16.3,2.7,2.4,75.6
133,대전,2018-04-23,11.4,38.9,3,94.4
133,대전,2018-04-24,12.1,3.6,1.8,83.4
133,대전,2018-04-25,14.1,,1.1,51.8
133,대전,2018-04-26,15.5,,1.3,57.6
133,대전,2018-04-27,16.2,,1.7,60.6
133,대전,2018-04-28,15.9,,1.8,57.1
133,대전,2018-04-29,16.4,,1.6,51.3
133,대전,2018-04-30,20.3,,1.2,67
133,대전,2018-05-01,21.5,,1.1,75.1
133,대전,2018-05-02,17.8,7,1.6,83.6
133,대전,2018-05-03,12.5,,2.9,62.4
133,대전,2018-05-04,15.3,,2.9,45.3
133,대전,2018-05-05,19.5,,2.6,42.1
133,대전,2018-05-06,16.3,20.5,.9,96.6
133,대전,2018-05-07,17.4,4,1,89.5
133,대전,2018-05-08,16.5,,3.5,69.8
133,대전,2018-05-09,16.1,,1.8,60.3
133,대전,2018-05-10,16.7,,2,66
133,대전,2018-05-11,17.3,,1.4,58.8
133,대전,2018-05-12,15.5,23.4,.9,95
133,대전,2018-05-13,17.8,2.3,1.5,85.5
133,대전,2018-05-14,19.6,,1.3,74.3
133,대전,2018-05-15,23.1,0,.9,71.8
133,대전,2018-05-16,25.3,0,2.4,82.3
133,대전,2018-05-17,26.3,.2,1.6,79.1
133,대전,2018-05-18,20.1,9.9,1.8,94.9
133,대전,2018-05-19,17.6,,3.5,65.5
133,대전,2018-05-20,16.8,,3.2,51
133,대전,2018-05-21,17.5,,3.1,68.9
133,대전,2018-05-22,18.8,6.2,1,80.3
133,대전,2018-05-23,18.9,22.4,1.8,62.9
133,대전,2018-05-24,18.9,,1.9,54.6
133,대전,2018-05-25,19.6,,1.1,55
133,대전,2018-05-26,21.8,,1.2,59.1
133,대전,2018-05-27,20.9,,1,66.1
133,대전,2018-05-28,23,,1.3,64.1
133,대전,2018-05-29,23.6,,1.1,71.3
133,대전,2018-05-30,22.4,0,1.4,77.3
133,대전,2018-05-31,20.9,,1.3,66
133,대전,2018-06-01,23.4,,1.2,58.4
133,대전,2018-06-02,23.4,,1.3,50.1
133,대전,2018-06-03,23.6,,1.2,48.1
133,대전,2018-06-04,23.5,0,1.5,56.6
133,대전,2018-06-05,23.9,.1,1.2,65
133,대전,2018-06-06,24.6,,1.1,67.8
133,대전,2018-06-07,24.6,,1,71
133,대전,2018-06-08,22.5,,1.3,74.1
133,대전,2018-06-09,23.1,.7,3,68.8
133,대전,2018-06-10,21.6,0,3.6,66.8
133,대전,2018-06-11,20.4,0,2.4,71.4
133,대전,2018-06-12,21.2,.1,1.4,77.3
133,대전,2018-06-13,22.8,,1.8,69.9
133,대전,2018-06-14,22.6,0,3.5,66.9
133,대전,2018-06-15,21.5,,3.6,59.8
133,대전,2018-06-16,22.3,,2.8,59.6
133,대전,2018-06-17,23.5,,1.2,68.3
133,대전,2018-06-18,25.7,,1.1,64.1
133,대전,2018-06-19,21.3,2.3,1.1,83.3
133,대전,2018-06-20,23.4,,1.3,74.9
133,대전,2018-06-21,23.7,,1.5,59.4
133,대전,2018-06-22,25,,1.2,53.3
133,대전,2018-06-23,24.5,,1.8,57.4
133,대전,2018-06-24,26.2,,1.5,64.4
133,대전,2018-06-25,26.6,,1.1,55.8
133,대전,2018-06-26,24,30.3,1.8,87.6
133,대전,2018-06-27,25.4,50.4,2.2,84
133,대전,2018-06-28,24.4,.3,1.6,88.9
133,대전,2018-06-29,25.5,9.2,1.6,80.1
133,대전,2018-06-30,24.9,22.4,1.4,87.5
133,대전,2018-07-01,22,119.9,1.5,96.4
133,대전,2018-07-02,22.8,43.9,1,97.6
133,대전,2018-07-03,25.5,0,2,84.9
133,대전,2018-07-04,26.6,,1.6,82
133,대전,2018-07-05,25.5,19.4,1.2,88
133,대전,2018-07-06,22.2,6.8,2.4,87.1
133,대전,2018-07-07,23,,3.2,69.9
133,대전,2018-07-08,22.3,,3.2,73.3
133,대전,2018-07-09,20.5,35.5,2.7,92.1
133,대전,2018-07-10,26.2,,1.7,80
133,대전,2018-07-11,28.4,.2,.9,81.9
133,대전,2018-07-12,29,,1.4,77.3
133,대전,2018-07-13,28.8,,1.1,76.3
133,대전,2018-07-14,28.7,,1.2,74.6
133,대전,2018-07-15,29.4,,1,73.3
133,대전,2018-07-16,29.7,,1.1,71
133,대전,2018-07-17,29,,1.5,70.1
133,대전,2018-07-18,29,,.9,75.1
133,대전,2018-07-19,29.2,,1,70.6
133,대전,2018-07-20,29.9,,.8,71.9
133,대전,2018-07-21,30.8,,.9,68.3
133,대전,2018-07-22,30.9,,.9,68.5
133,대전,2018-07-23,30.8,,1,68.9
133,대전,2018-07-24,31.3,,1.1,70.8
133,대전,2018-07-25,30.6,,1.8,73
133,대전,2018-07-26,30.7,,1.1,72.4
133,대전,2018-07-27,31.2,,1.1,71.4
133,대전,2018-07-28,29.5,1.2,1,80.9
133,대전,2018-07-29,30.1,,1.7,69.5
133,대전,2018-07-30,30.5,,2.4,66.5
133,대전,2018-07-31,31.4,,2.1,62.5
133,대전,2018-08-01,32.9,,1.6,58.3
133,대전,2018-08-02,33.4,,1.9,56.3
133,대전,2018-08-03,32.8,0,1.4,61.5
133,대전,2018-08-04,31.3,,1.4,69
133,대전,2018-08-05,30.6,,1.6,73.3
133,대전,2018-08-06,30.8,,1.2,74.5
133,대전,2018-08-07,31.5,,1.8,72
133,대전,2018-08-08,31.2,,1.3,67.1
133,대전,2018-08-09,30.4,0,.9,74.4
133,대전,2018-08-10,30.9,,1.7,72.6
133,대전,2018-08-11,30,,3.4,68.8
133,대전,2018-08-12,30.1,.1,2.4,72.8
133,대전,2018-08-13,31.2,0,1.2,73.3
133,대전,2018-08-14,32.3,0,1.1,65.1
133,대전,2018-08-15,32.9,,2,57.6
133,대전,2018-08-16,30,,3.4,63.3
133,대전,2018-08-17,27,,4.5,53.6
133,대전,2018-08-18,26.7,,2.1,54.6
133,대전,2018-08-19,28.2,,1.2,58.6
133,대전,2018-08-20,29.4,,2,61.1
133,대전,2018-08-21,27.7,,1.9,70.1
133,대전,2018-08-22,30.8,,2.9,64.9
133,대전,2018-08-23,28.8,1.1,4,74.3
133,대전,2018-08-24,25.2,20.3,2,90.1
133,대전,2018-08-25,25.1,0,1.7,78.1
133,대전,2018-08-26,21.3,78.2,1.3,92.6
133,대전,2018-08-27,23.6,53,1.2,97.9
133,대전,2018-08-28,26.1,140,1.4,92.4
133,대전,2018-08-29,27.7,,1.6,80.8
133,대전,2018-08-30,25.9,73.3,1.4,93.9
133,대전,2018-08-31,22.2,42.6,1,93.8
133,대전,2018-09-01,24.4,,2.4,77.9
133,대전,2018-09-02,24,,2.7,75
133,대전,2018-09-03,24.4,89.8,1.6,89.6
133,대전,2018-09-04,23.9,18.9,1.8,80.9
133,대전,2018-09-05,23.9,,1.8,68.9
133,대전,2018-09-06,23.7,0,1.8,76.8
133,대전,2018-09-07,22,.9,1.8,76.5
133,대전,2018-09-08,20.8,,1.2,68.9
133,대전,2018-09-09,21.9,,.9,68.8
133,대전,2018-09-10,22.1,,2.4,64
133,대전,2018-09-11,20.7,,2.7,64.9
133,대전,2018-09-12,22.3,,1.7,71.9
133,대전,2018-09-13,21.6,.1,2,82.5
133,대전,2018-09-14,21.9,6.4,1.2,90.5
133,대전,2018-09-15,22.6,.2,1.3,90.3
133,대전,2018-09-16,22.6,,.5,88.4
133,대전,2018-09-17,22.7,,.8,76.9
133,대전,2018-09-18,21.8,,1,66.6
133,대전,2018-09-19,21.4,,.6,74
133,대전,2018-09-20,21,.2,1.8,85.4
133,대전,2018-09-21,19.7,32.9,1.1,95.6
133,대전,2018-09-22,20.9,,1.3,78.1
133,대전,2018-09-23,18.9,,1.2,73.5
133,대전,2018-09-24,16.9,,1.1,70.8
133,대전,2018-09-25,17.4,,1.6,69
133,대전,2018-09-26,18.7,,2.1,67.9
133,대전,2018-09-27,18.6,,1.7,65.8
133,대전,2018-09-28,17.6,0,1.5,75.8
133,대전,2018-09-29,20,,1.7,72.5
133,대전,2018-09-30,18.6,,1.9,64.6
133,대전,2018-10-01,15.5,1.7,1.9,73.6
133,대전,2018-10-02,15.8,,1,73.8
133,대전,2018-10-03,16,,.9,75.4
133,대전,2018-10-04,19.1,,2.2,70.8
133,대전,2018-10-05,17.8,60,1.2,97.1
133,대전,2018-10-06,17.9,35.5,2.8,94
133,대전,2018-10-07,17.2,,1,77.1
133,대전,2018-10-08,13.8,,.9,72.4
133,대전,2018-10-09,14.8,,1.1,76.6
133,대전,2018-10-10,13.9,0,2.3,64.8
133,대전,2018-10-11,10.7,,1.4,66.6
133,대전,2018-10-12,10.8,,.7,69.6
133,대전,2018-10-13,11.7,,.9,74.8
133,대전,2018-10-14,13.2,,.8,73
133,대전,2018-10-15,14.2,,.7,80.4
133,대전,2018-10-16,13,,.6,84.8
133,대전,2018-10-17,12.5,,1,70.5
133,대전,2018-10-18,11.6,1,1.3,76.6
133,대전,2018-10-19,12.2,,.9,74.3
133,대전,2018-10-20,12.1,,.8,72.1
133,대전,2018-10-21,12.1,,.9,69.1
133,대전,2018-10-22,13.4,,.8,72.8
133,대전,2018-10-23,12.7,.4,1.1,85.3
133,대전,2018-10-24,12.6,,.8,76.5
133,대전,2018-10-25,12.8,,.8,74.5
133,대전,2018-10-26,11.6,21.7,1,89.1
133,대전,2018-10-27,10.3,.2,2.5,65.8
133,대전,2018-10-28,9.4,13.2,1.8,85.4
133,대전,2018-10-29,9.1,.2,1.2,82.4
133,대전,2018-10-30,6.8,,1.2,69.5
133,대전,2018-10-31,8.1,0,1.2,71.1
133,대전,2018-11-01,7.7,,1,71
133,대전,2018-11-02,9.2,,.9,69.8
133,대전,2018-11-03,10,,.8,68.6
133,대전,2018-11-04,10.2,,.9,70.6
133,대전,2018-11-05,10.5,,.8,72.5
133,대전,2018-11-06,11.5,,.7,74.6
133,대전,2018-11-07,12.6,1.2,.3,92.8
133,대전,2018-11-08,14,37.1,1.6,96.4
133,대전,2018-11-09,11.6,1,1.7,80.6
133,대전,2018-11-10,11.1,,1,84.8
133,대전,2018-11-11,9.5,0,.6,91.3
133,대전,2018-11-12,8.8,,1,66.5
133,대전,2018-11-13,8.3,,.9,74.8
133,대전,2018-11-14,9,,.8,74.8
133,대전,2018-11-15,9.1,,.7,76.6
133,대전,2018-11-16,9.7,,.8,76.3
133,대전,2018-11-17,6.8,,1.2,59.9
133,대전,2018-11-18,5.5,,.7,66.5
133,대전,2018-11-19,8.6,,1,64.1
133,대전,2018-11-20,6.2,,.9,50.1
133,대전,2018-11-21,4.6,.4,1.2,74.3
133,대전,2018-11-22,3.8,,1.5,59.8
133,대전,2018-11-23,2.4,,1.1,52.6
133,대전,2018-11-24,3.9,10.1,.8,85.4
133,대전,2018-11-25,6.9,,.6,83.5
133,대전,2018-11-26,6.1,,.7,82.5
133,대전,2018-11-27,7.7,,.9,82.6
133,대전,2018-11-28,5.2,,.9,43.4
133,대전,2018-11-29,4.7,,.8,55.5
133,대전,2018-11-30,5.7,,.8,59.4
133,대전,2018-12-01,5.2,,.8,69.3
133,대전,2018-12-02,8,,.8,73.6
133,대전,2018-12-03,12.6,10.6,.8,94.4
133,대전,2018-12-04,9.5,16.8,1.8,84.4
133,대전,2018-12-05,1.5,,1.2,59.5
133,대전,2018-12-06,2.7,1.3,1.2,78.3
133,대전,2018-12-07,-3.7,0,2.9,56.9
133,대전,2018-12-08,-6.6,,1.4,58.1
133,대전,2018-12-09,-5.8,,1.2,44.5
133,대전,2018-12-10,-2.8,,.9,44.8
133,대전,2018-12-11,-.8,3,.5,76.6
133,대전,2018-12-12,-1.2,,1.2,63.1
133,대전,2018-12-13,-.8,.1,1.6,71.6
133,대전,2018-12-14,-2.7,,1.2,59.9
133,대전,2018-12-15,-2.5,,.8,60.6
133,대전,2018-12-16,.7,0,.8,70.5
133,대전,2018-12-17,3.6,.1,1.6,68.1
133,대전,2018-12-18,2.9,,1,70.1
133,대전,2018-12-19,6.7,1.8,1.2,69
133,대전,2018-12-20,4.2,,.6,67.3
133,대전,2018-12-21,4.6,,.7,70
133,대전,2018-12-22,6.6,,.8,67.4
133,대전,2018-12-23,5.4,0,2,51.1
133,대전,2018-12-24,-.9,,1,54.6
133,대전,2018-12-25,-.3,,.7,66.9
133,대전,2018-12-26,1.7,0,1.8,51.3
133,대전,2018-12-27,-5.9,,2.7,40.5
133,대전,2018-12-28,-8.6,0,1.5,63.3
133,대전,2018-12-29,-6.1,0,1.7,54.6
133,대전,2018-12-30,-5.4,0,.9,51.6
133,대전,2018-12-31,-4.7,,.9,56.4
