지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
155,창원,2018-12-17,3.6,0,1.5,63.3
155,창원,2018-12-18,3.7,,1,58.8
155,창원,2018-12-19,7.2,,.7,64.5
155,창원,2018-12-20,7.2,,.7,66.9
155,창원,2018-12-21,6.7,,1.1,68.8
155,창원,2018-12-22,9.3,0,1.2,66.5
155,창원,2018-12-23,7.5,2.8,2,53.4
155,창원,2018-12-24,1.8,,2.1,34.1
155,창원,2018-12-25,2.7,,2,39
155,창원,2018-12-26,5.1,,1.6,38.4
155,창원,2018-12-27,-2.1,,3.2,16.8
155,창원,2018-12-28,-5.2,,2.8,32.5
155,창원,2018-12-29,-3.9,,2.5,30.6
155,창원,2018-12-30,-2.8,,2.4,31.9
155,창원,2018-12-31,.5,,2,28.5
