지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
155,창원,2017-02-22,4.5,30,1,85.8
155,창원,2017-02-23,4.3,,2.1,51
155,창원,2017-02-24,1.8,,3,36.9
155,창원,2017-02-25,4.4,,1.3,47.9
155,창원,2017-02-26,5.3,,1.5,49
155,창원,2017-02-27,6.1,0,1.7,66.6
155,창원,2017-02-28,7.2,,1.5,58.9
155,창원,2017-03-01,7.9,1.6,1.3,58.4
155,창원,2017-03-02,5.9,.4,1.9,55.3
155,창원,2017-03-03,5.7,,2.1,38.3
155,창원,2017-03-04,7.9,,1.5,53.6
155,창원,2017-03-05,8.2,,1,55.5
155,창원,2017-03-06,6.1,,2.4,30.1
155,창원,2017-03-07,1.9,,1.7,34
155,창원,2017-03-08,2,,1.5,41.8
155,창원,2017-03-09,6.6,,2.1,34.4
155,창원,2017-03-10,7.5,,1.9,35.3
155,창원,2017-03-11,8.5,,1.6,40.1
155,창원,2017-03-12,9.8,,1.5,52.4
155,창원,2017-03-13,10.7,,1.7,45.4
155,창원,2017-03-14,9.4,,1.7,52.8
155,창원,2017-03-15,7,,2.1,52.5
155,창원,2017-03-16,7.8,,1.6,63
155,창원,2017-03-17,9.1,,1.6,45.9
155,창원,2017-03-18,9.6,,1,47.4
155,창원,2017-03-19,10.7,,1.9,50.6
155,창원,2017-03-20,8.8,4.7,1.1,74.6
155,창원,2017-03-21,9.9,2.3,1.8,65.4
155,창원,2017-03-22,8.3,,1.1,57.9
155,창원,2017-03-23,10.9,,1.6,45.1
155,창원,2017-03-24,9.3,,2,59
155,창원,2017-03-25,7.8,.1,2.1,76.6
155,창원,2017-03-26,6,5.2,1.8,85.4
155,창원,2017-03-27,7.1,0,1.6,65.1
155,창원,2017-03-28,8.9,0,1.5,50
155,창원,2017-03-29,7.6,5.6,.7,89.8
155,창원,2017-03-30,11.8,,2.4,61
155,창원,2017-03-31,10.4,0,2.1,63.6
155,창원,2017-04-01,8.4,1.1,1.3,79.5
155,창원,2017-04-02,9.3,,1.9,61.3
155,창원,2017-04-03,13,,1.3,40.8
155,창원,2017-04-04,14.7,,1.8,40.4
155,창원,2017-04-05,13.7,30,2,85.1
155,창원,2017-04-06,15.5,65.1,2.1,95.4
155,창원,2017-04-07,15.2,,1.6,77
155,창원,2017-04-08,17.2,,1.4,68.9
155,창원,2017-04-09,14.7,,2.4,63
155,창원,2017-04-10,13.5,0,3.2,52.4
155,창원,2017-04-11,12.5,10.6,2,72
155,창원,2017-04-12,14,,2.1,36.1
155,창원,2017-04-13,15.1,,2,39.6
155,창원,2017-04-14,15.8,0,3.1,61.6
155,창원,2017-04-15,18.1,0,2.4,69.6
155,창원,2017-04-16,17.8,,1.2,73.1
155,창원,2017-04-17,15.4,18,1.5,94
155,창원,2017-04-18,15.5,0,2.1,68.4
155,창원,2017-04-19,16.5,,1.7,34.9
155,창원,2017-04-20,15.3,0,1.2,49.3
155,창원,2017-04-21,15.2,,2,57.8
155,창원,2017-04-22,13.5,,2,69.5
155,창원,2017-04-23,15,,1.6,67
155,창원,2017-04-24,15.8,,1.4,60.8
155,창원,2017-04-25,17.8,0,1.7,84
155,창원,2017-04-26,14.3,3.4,1.4,84.9
155,창원,2017-04-27,15.1,,1.8,33.3
155,창원,2017-04-28,15.7,,1.9,48.5
155,창원,2017-04-29,18.6,,1.8,42.8
155,창원,2017-04-30,19.7,,1.9,54.3
155,창원,2017-05-01,18.1,,2,52.6
155,창원,2017-05-02,16,,1.8,51.5
155,창원,2017-05-03,17.3,,1.6,54.9
155,창원,2017-05-04,18.6,.1,1.8,73.9
155,창원,2017-05-05,18.2,10.6,1,93.9
155,창원,2017-05-06,19.9,,1.8,38
155,창원,2017-05-07,20.6,,1.8,31
155,창원,2017-05-08,20,,1.2,46.6
155,창원,2017-05-09,14.4,13.7,1,89.8
155,창원,2017-05-10,17,0,1,80.3
155,창원,2017-05-11,19.3,,1.8,80.3
155,창원,2017-05-12,17.6,6,1,93.8
155,창원,2017-05-13,19.5,,1.9,72.4
155,창원,2017-05-14,20,,1.6,35.6
155,창원,2017-05-15,18.9,,1.3,38.6
155,창원,2017-05-16,17.9,0,1.7,60.3
155,창원,2017-05-17,17.8,0,1.9,73
155,창원,2017-05-18,20.8,,1.5,60.4
155,창원,2017-05-19,22.5,,1.5,49.9
155,창원,2017-05-20,22,,1.3,47.6
155,창원,2017-05-21,20.6,,1.6,63
155,창원,2017-05-22,20.2,,1.7,71.6
155,창원,2017-05-23,20.2,,1.8,76.6
155,창원,2017-05-24,19.7,.7,1.8,87.3
155,창원,2017-05-25,22.4,,1.7,60.5
155,창원,2017-05-26,18.4,,1.8,53.4
155,창원,2017-05-27,18.8,,1.8,64.5
155,창원,2017-05-28,19.8,,2,66.3
155,창원,2017-05-29,25.1,,1.4,54.4
155,창원,2017-05-30,25.7,,1.2,50.5
155,창원,2017-05-31,22.2,0,1.8,72.8
155,창원,2017-06-01,24.2,,2.1,70.1
155,창원,2017-06-02,19.2,,2.8,69.6
155,창원,2017-06-03,21,0,1.8,62.4
155,창원,2017-06-04,20.7,,1.7,57.8
155,창원,2017-06-05,20.5,,2,55.6
155,창원,2017-06-06,18.5,2.7,1.8,71.6
155,창원,2017-06-07,20,14.2,2.1,85.1
155,창원,2017-06-08,22.3,,1.6,56.1
155,창원,2017-06-09,23.4,,1.7,60
155,창원,2017-06-10,22.3,,1.9,67.4
155,창원,2017-06-11,21.1,0,1.9,55.9
155,창원,2017-06-12,19.7,,2.3,60.8
155,창원,2017-06-13,18.7,0,2.1,71.4
155,창원,2017-06-14,21.5,,1.8,67.1
155,창원,2017-06-15,24.8,,1.4,55.8
155,창원,2017-06-16,22,,1.9,72
155,창원,2017-06-17,20.6,,1.9,75.6
155,창원,2017-06-18,22.4,,1.8,71.1
155,창원,2017-06-19,24.5,,1.5,67.5
155,창원,2017-06-20,21.7,14,1.1,86.6
155,창원,2017-06-21,23.2,0,1.9,75.6
155,창원,2017-06-22,24,,1.6,75.5
155,창원,2017-06-23,23.9,,1.5,73.6
155,창원,2017-06-24,23,,1.4,79.6
155,창원,2017-06-25,23.2,,1.9,86.5
155,창원,2017-06-26,22.8,19.2,1.4,87
155,창원,2017-06-27,22.8,0,1.3,83.1
155,창원,2017-06-28,24,,1.5,80.1
155,창원,2017-06-29,22.4,8.6,.9,89.5
155,창원,2017-06-30,25.1,,1.3,87
155,창원,2017-07-01,26.4,,2.2,87.6
155,창원,2017-07-02,26.2,33.6,2,93.9
155,창원,2017-07-03,27,1.8,2,87.5
155,창원,2017-07-04,25.6,50.2,1.5,94
155,창원,2017-07-05,24.8,12,2,93
155,창원,2017-07-06,24.8,3.9,1.4,93.4
155,창원,2017-07-07,25.4,3.8,1.5,96
155,창원,2017-07-08,26.6,4.3,1.5,95.4
155,창원,2017-07-09,27.2,0,1.7,91.1
155,창원,2017-07-10,27.1,.5,3.3,94.4
155,창원,2017-07-11,26,.2,2,90.1
155,창원,2017-07-12,27.9,,1.6,82.4
155,창원,2017-07-13,27.2,,1.9,85.9
155,창원,2017-07-14,27.8,.2,1.5,88.5
155,창원,2017-07-15,28.4,,1.9,88.8
155,창원,2017-07-16,28.8,,1.9,85.8
155,창원,2017-07-17,27.5,2.4,1.4,86.4
155,창원,2017-07-18,26.9,5.5,.9,90.8
155,창원,2017-07-19,28.2,,1.3,82.1
155,창원,2017-07-20,28.3,,1.6,86.6
155,창원,2017-07-21,29.9,,1.5,85.3
155,창원,2017-07-22,30,,1.5,82.3
155,창원,2017-07-23,28.1,,1.4,91
155,창원,2017-07-24,28.8,29.4,1,90.4
155,창원,2017-07-25,26.8,9.5,1.1,93.6
155,창원,2017-07-26,26.8,,1.3,73.4
155,창원,2017-07-27,25.3,,1.9,72.6
155,창원,2017-07-28,26.8,,1.2,73.4
155,창원,2017-07-29,26.2,0,.9,89.4
155,창원,2017-07-30,27.1,0,1.4,85.3
155,창원,2017-07-31,27.3,5.1,1.2,88.5
155,창원,2017-08-01,27.6,,1.6,89.1
155,창원,2017-08-02,27.4,0,1,86.3
155,창원,2017-08-03,28.4,,1.7,77.1
155,창원,2017-08-04,30.4,,1.6,74.8
155,창원,2017-08-05,31.3,,1.6,70
155,창원,2017-08-06,32.2,,1.8,68.3
155,창원,2017-08-07,31.5,,1.8,71.6
155,창원,2017-08-08,29.4,0,1.4,77
155,창원,2017-08-09,27.7,9,1.1,93
155,창원,2017-08-10,28.7,.4,1.6,84.4
155,창원,2017-08-11,27.1,4.2,2,83.1
155,창원,2017-08-12,26.4,,1.6,79
155,창원,2017-08-13,25.4,.3,1.4,77.4
155,창원,2017-08-14,23.5,29.8,1.2,94.9
155,창원,2017-08-15,24.7,5.2,.6,94.1
155,창원,2017-08-16,26.8,.5,1.5,92.6
155,창원,2017-08-17,26.8,.6,2,89.3
155,창원,2017-08-18,26.3,53.8,1.5,90.9
155,창원,2017-08-19,26.7,,1.6,89.6
155,창원,2017-08-20,26.7,11.8,1.4,90.8
155,창원,2017-08-21,27,48.2,2,92.1
155,창원,2017-08-22,27.3,35.3,1.4,95
155,창원,2017-08-23,29.5,28.8,1.7,88.9
155,창원,2017-08-24,30.4,0,1.4,83.6
155,창원,2017-08-25,27.1,0,1.4,87.6
155,창원,2017-08-26,26,,1.3,57
155,창원,2017-08-27,24.6,,1.6,66.9
155,창원,2017-08-28,26,,1.3,79.6
155,창원,2017-08-29,26.6,0,1.8,77.6
155,창원,2017-08-30,23,,1.7,56.5
155,창원,2017-08-31,23.8,,2.1,64.6
155,창원,2017-09-01,23.6,,2.2,56.8
155,창원,2017-09-02,22.2,,1.3,64.1
155,창원,2017-09-03,22.9,,1.6,67.8
155,창원,2017-09-04,23.5,,1.3,71.3
155,창원,2017-09-05,22.9,0,1.3,82.9
155,창원,2017-09-06,21.7,30.7,.5,95.4
155,창원,2017-09-07,21.2,2.3,1,89.5
155,창원,2017-09-08,23.7,,1.2,80.6
155,창원,2017-09-09,24,,.8,80.6
155,창원,2017-09-10,24.2,,1.4,79.8
155,창원,2017-09-11,21.7,61.9,1.3,93.6
155,창원,2017-09-12,24.5,,1.4,77
155,창원,2017-09-13,23.1,,1.5,56.1
155,창원,2017-09-14,22.3,,1.7,68.1
155,창원,2017-09-15,21.7,,2.7,61.4
155,창원,2017-09-16,22.6,,2.5,67.9
155,창원,2017-09-17,23,0,1.7,79.8
155,창원,2017-09-18,22.8,,1.2,78.9
155,창원,2017-09-19,23.1,,1.3,81.8
155,창원,2017-09-20,22.6,,1.1,64.6
155,창원,2017-09-21,20.5,,1.4,73.5
155,창원,2017-09-22,21.2,,1.2,78.9
155,창원,2017-09-23,21.4,,.9,76.6
155,창원,2017-09-24,22.2,,1.2,75.4
155,창원,2017-09-25,23,,1.5,80.6
155,창원,2017-09-26,23,,1.6,78.9
155,창원,2017-09-27,20.1,9.9,1.5,89.1
155,창원,2017-09-28,21.4,,1.7,71.6
155,창원,2017-09-29,17.9,,1.5,48.5
155,창원,2017-09-30,18.8,,1.4,58.6
155,창원,2017-10-01,18.1,13.7,1,80
155,창원,2017-10-02,22,42.8,1.9,88.4
155,창원,2017-10-03,21.2,1,1.4,84.1
155,창원,2017-10-04,19.5,0,1.9,72.1
155,창원,2017-10-05,18,2.1,2.1,71.5
155,창원,2017-10-06,17,4.6,1.3,93.8
155,창원,2017-10-07,20.7,,1.1,88.8
155,창원,2017-10-08,21.2,,1.3,87.6
155,창원,2017-10-09,22.1,,1,86.3
155,창원,2017-10-10,23.1,,1.3,82.3
155,창원,2017-10-11,22.5,,1,81.9
155,창원,2017-10-12,15.4,14.7,1.5,87.4
155,창원,2017-10-13,16.1,,2.1,50.1
155,창원,2017-10-14,17.2,,2.1,56.1
155,창원,2017-10-15,16.1,2.5,1.6,75.6
155,창원,2017-10-16,17.1,0,1.2,71.3
155,창원,2017-10-17,17.4,,1.9,72.4
155,창원,2017-10-18,17.3,0,2.2,63
155,창원,2017-10-19,17.5,,1.6,67.5
155,창원,2017-10-20,17.5,,1.4,71
155,창원,2017-10-21,18,,2.3,66.6
155,창원,2017-10-22,18.4,,4.1,56.3
155,창원,2017-10-23,15.3,,1.7,51.4
155,창원,2017-10-24,14.1,0,.9,68.6
155,창원,2017-10-25,13.4,,1.3,72.8
155,창원,2017-10-26,14.4,,1.2,77.6
155,창원,2017-10-27,16.3,,1,76.1
155,창원,2017-10-28,17.9,,1.7,75.9
155,창원,2017-10-29,16.8,,2,56.3
155,창원,2017-10-30,10.2,,2.6,40.3
155,창원,2017-10-31,11.7,,1.4,45.4
155,창원,2017-11-01,13,,1,57.6
155,창원,2017-11-02,14.4,,.8,69
155,창원,2017-11-03,15.1,,1.2,63.6
155,창원,2017-11-04,10.2,,1.5,53.5
155,창원,2017-11-05,10.2,,1.3,55.5
155,창원,2017-11-06,11.6,,1.2,68.8
155,창원,2017-11-07,14.8,,1,80.3
155,창원,2017-11-08,17.5,,1.1,55.5
155,창원,2017-11-09,13.3,,1.5,56.5
155,창원,2017-11-10,15.1,0,1.5,66.5
155,창원,2017-11-11,9.2,,1.9,37.9
155,창원,2017-11-12,9,,1.5,52.1
155,창원,2017-11-13,11.4,,1.2,65.3
155,창원,2017-11-14,13.1,,1.6,41
155,창원,2017-11-15,8.3,,1.5,40
155,창원,2017-11-16,6.4,,1.4,50.9
155,창원,2017-11-17,8.2,0,1,60.1
155,창원,2017-11-18,5.2,0,2.3,30.8
155,창원,2017-11-19,2.1,,2.4,33.5
155,창원,2017-11-20,5.2,,1.6,41.9
155,창원,2017-11-21,6,,1.2,63
155,창원,2017-11-22,8.5,,1.1,52.4
155,창원,2017-11-23,4.4,0,1.7,43.5
155,창원,2017-11-24,4.7,,1.4,52
155,창원,2017-11-25,5.6,,1,65.5
155,창원,2017-11-26,11.3,,1.2,60.1
155,창원,2017-11-27,9.3,,1.1,62.1
155,창원,2017-11-28,11.5,,1,79
155,창원,2017-11-29,11.6,,1.5,51
155,창원,2017-11-30,5.7,,2.8,17.3
155,창원,2017-12-01,.8,,1.9,30.1
155,창원,2017-12-02,2.5,,1.4,44.8
155,창원,2017-12-03,5.6,,1,60.4
155,창원,2017-12-04,5.1,,1.8,49.9
155,창원,2017-12-05,0,,1.6,35.6
155,창원,2017-12-06,2.1,,1,50.8
155,창원,2017-12-07,4.5,,1.3,59
155,창원,2017-12-08,.6,,2,34.6
155,창원,2017-12-09,2.7,,.8,53.1
155,창원,2017-12-10,4.9,2,1.2,69.3
155,창원,2017-12-11,.4,,2.6,39.6
155,창원,2017-12-12,-3.8,,1.8,33.4
155,창원,2017-12-13,-2.5,,3,24
155,창원,2017-12-14,-.3,,1.6,27.6
155,창원,2017-12-15,2.5,,1.7,25.6
155,창원,2017-12-16,1.3,,1.6,38.6
155,창원,2017-12-17,-2.4,,1.7,35.4
155,창원,2017-12-18,1.2,,1.1,50.8
155,창원,2017-12-19,2,,1.8,43
155,창원,2017-12-20,.5,,2.4,40.3
155,창원,2017-12-21,2.6,,1.3,46.1
155,창원,2017-12-22,2.9,,1.2,52.3
155,창원,2017-12-23,4.6,,.9,61.9
155,창원,2017-12-24,7.1,13.2,1.6,66.1
155,창원,2017-12-25,2.8,,1.6,37.9
155,창원,2017-12-26,1.7,,1.7,41.9
155,창원,2017-12-27,-1.5,,2,21.4
155,창원,2017-12-28,.6,,2.1,39.9
155,창원,2017-12-29,4.3,,1.1,58.8
155,창원,2017-12-30,4.6,,1,69.5
155,창원,2017-12-31,4.7,0,1.8,40.4
