지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
155,창원,2019-05-24,22.4,,1.3,59.5
155,창원,2019-05-25,23.8,,.8,49.9
155,창원,2019-05-26,22.5,0,1.7,57.3
155,창원,2019-05-27,19.7,63.7,2.9,86
155,창원,2019-05-28,17.7,,1.9,54.9
155,창원,2019-05-29,21.8,,1.3,35
155,창원,2019-05-30,22.5,0,1.6,32.6
155,창원,2019-05-31,17.4,.6,1.8,65
155,창원,2019-06-01,19.9,,1.1,58.4
155,창원,2019-06-02,20.4,,1.2,54.8
155,창원,2019-06-03,21.9,,1.4,58.4
155,창원,2019-06-04,22.5,,1.7,65.9
155,창원,2019-06-05,23.2,,1.5,62
155,창원,2019-06-06,21.6,21.3,1.5,73.1
155,창원,2019-06-07,18.7,16.8,.8,88.9
155,창원,2019-06-08,19.1,0,1.8,79.4
155,창원,2019-06-09,19.3,,1.6,70.1
155,창원,2019-06-10,19.1,.5,1.5,65.5
155,창원,2019-06-11,19.2,0,1.7,66.5
155,창원,2019-06-12,19.1,,1.9,74.3
155,창원,2019-06-13,19.4,,1.6,70
155,창원,2019-06-14,18.6,9.5,.7,82.4
155,창원,2019-06-15,20.5,1.1,1.5,74.8
155,창원,2019-06-16,20,,2.6,75.1
155,창원,2019-06-17,20.8,,2.1,73.5
155,창원,2019-06-18,21.1,0,.9,78.6
155,창원,2019-06-19,22.3,,1.4,74
155,창원,2019-06-20,23.9,,1.4,70.4
155,창원,2019-06-21,24.4,0,1.7,65.5
155,창원,2019-06-22,21.6,,1.9,69.8
155,창원,2019-06-23,21.4,,1.8,64.4
155,창원,2019-06-24,20.9,,2,73.5
155,창원,2019-06-25,21.5,,1.9,70.1
155,창원,2019-06-26,19.5,112.5,1.2,90.4
155,창원,2019-06-27,23.3,68.7,1.9,89.9
155,창원,2019-06-28,22.4,0,1.9,85.1
155,창원,2019-06-29,20.7,93.6,.8,93.5
155,창원,2019-06-30,24.2,0,1.2,79.8
155,창원,2019-07-01,23.6,0,.9,83.4
155,창원,2019-07-02,24.3,,1.3,74.6
155,창원,2019-07-03,22.9,,1.1,79.4
155,창원,2019-07-04,24.5,,1.3,65.9
155,창원,2019-07-05,23.3,,1.4,74.1
155,창원,2019-07-06,24.9,,2.4,56.6
155,창원,2019-07-07,23.4,,1.9,60.8
155,창원,2019-07-08,22,2.1,1.6,70
155,창원,2019-07-09,22.3,,2,66.8
155,창원,2019-07-10,21,16.2,1.5,83.3
155,창원,2019-07-11,23.7,1.6,1.1,81.6
155,창원,2019-07-12,24.1,,1.2,71.1
155,창원,2019-07-13,21.9,.3,.8,83.9
155,창원,2019-07-14,22.8,0,1.4,78.4
155,창원,2019-07-15,23.2,.6,1.5,79.3
155,창원,2019-07-16,23.4,,1.5,78.1
155,창원,2019-07-17,23.5,2.7,1.6,75.5
155,창원,2019-07-18,21.9,23,.9,90.8
155,창원,2019-07-19,23.2,36.3,1.6,92.9
155,창원,2019-07-20,23.8,129.3,5,91.4
155,창원,2019-07-21,24.6,33.8,2.4,87
155,창원,2019-07-22,26.4,,1.7,82.9
155,창원,2019-07-23,27.1,,2,81.8
155,창원,2019-07-24,26.3,0,1.9,83.6
155,창원,2019-07-25,25.5,0,1.8,90.9
155,창원,2019-07-26,26.1,1.5,1.7,89.6
155,창원,2019-07-27,26.2,15.7,1.4,91
155,창원,2019-07-28,27.1,.8,2.1,82.6
155,창원,2019-07-29,27.3,1.8,1.7,83
155,창원,2019-07-30,28.3,,1.9,78
155,창원,2019-07-31,28.7,,1.8,76.5
155,창원,2019-08-01,28.7,,1.4,75.4
155,창원,2019-08-02,29.3,,1.5,71.8
155,창원,2019-08-03,28.7,,1.2,73.1
155,창원,2019-08-04,28.1,,1.5,73.9
155,창원,2019-08-05,27.9,,1.3,74.9
155,창원,2019-08-06,26.3,18.5,2.2,77
155,창원,2019-08-07,27.7,.1,1.7,78.5
155,창원,2019-08-08,28.6,,1.2,74.9
155,창원,2019-08-09,28.4,,1.3,73.3
155,창원,2019-08-10,28.3,,2,70.1
155,창원,2019-08-11,28.5,,2.8,71.6
155,창원,2019-08-12,28.7,,2.1,76.8
155,창원,2019-08-13,30.7,,1.2,66.5
155,창원,2019-08-14,29.5,1.2,2.3,68.4
155,창원,2019-08-15,28.2,0,1.7,73.8
155,창원,2019-08-16,28.4,,1.2,70.8
155,창원,2019-08-17,26.9,,1.7,72
155,창원,2019-08-18,27,,1.3,75.8
155,창원,2019-08-19,26.5,,1.2,74.5
155,창원,2019-08-20,27,,1.4,68.3
155,창원,2019-08-21,25.9,12.3,1,80.1
155,창원,2019-08-22,26.5,40.4,1.6,87.6
155,창원,2019-08-23,24.5,0,.7,78.3
155,창원,2019-08-24,24.1,0,.8,68.8
155,창원,2019-08-25,23.2,.2,.9,77.6
155,창원,2019-08-26,24.5,0,1.6,74.6
155,창원,2019-08-27,22.5,11.4,.6,91.9
155,창원,2019-08-28,23.6,.9,.6,89.3
155,창원,2019-08-29,21.8,2.9,.9,90.9
155,창원,2019-08-30,23.6,,1.1,71.3
155,창원,2019-08-31,23.9,,1.1,67.5
155,창원,2019-09-01,22.8,1.6,.7,82.4
155,창원,2019-09-02,20.9,29.6,.7,92.8
155,창원,2019-09-03,22.2,43.1,.6,92.5
155,창원,2019-09-04,23.7,1.4,.7,92
155,창원,2019-09-05,25.7,0,1.2,84.4
155,창원,2019-09-06,27.3,0,2.1,75.5
155,창원,2019-09-07,25.3,27,4.8,84.5
155,창원,2019-09-08,25.3,0,.7,83
155,창원,2019-09-09,26.8,.1,1.5,80
155,창원,2019-09-10,26.7,,1.7,78.6
155,창원,2019-09-11,25.9,0,1.9,79.4
155,창원,2019-09-12,21.5,.3,2.1,72.9
155,창원,2019-09-13,22.8,,2,64.6
155,창원,2019-09-14,23.3,,1.6,68.1
155,창원,2019-09-15,25.1,,1.3,72.1
155,창원,2019-09-16,23,,1.6,63.9
155,창원,2019-09-17,22.8,,2,56
155,창원,2019-09-18,22.5,,1.4,57.8
155,창원,2019-09-19,20.6,,1.2,64.4
155,창원,2019-09-20,20.8,,2.1,61.4
155,창원,2019-09-21,17.6,43.2,1.9,88.4
155,창원,2019-09-22,18.4,94.2,5.2,83.9
155,창원,2019-09-23,17.9,0,.9,82.4
155,창원,2019-09-24,19.2,,1.1,72.8
155,창원,2019-09-25,19.3,,1.1,69.1
155,창원,2019-09-26,22,,1.2,68.1
155,창원,2019-09-27,21.5,8.8,1,81.1
155,창원,2019-09-28,22.2,2.7,.7,91.8
155,창원,2019-09-29,24.1,,.9,84.3
155,창원,2019-09-30,23.9,,1,83.8
155,창원,2019-10-01,21.7,15.9,.7,93.4
155,창원,2019-10-02,22,210.9,2.4,90
155,창원,2019-10-03,23.8,6.5,2.4,75.3
155,창원,2019-10-04,21.7,,1.8,80.4
155,창원,2019-10-05,22,,1.2,75.4
155,창원,2019-10-06,18.4,,2.2,61.1
155,창원,2019-10-07,16.5,3.8,1,80.1
155,창원,2019-10-08,18.1,,1.3,61.1
155,창원,2019-10-09,15.6,,1.5,45.5
155,창원,2019-10-10,16.8,,1,60.9
155,창원,2019-10-11,20,,1.7,54.6
155,창원,2019-10-12,19.7,,3.6,50.1
155,창원,2019-10-13,17.8,,2.3,51.9
155,창원,2019-10-14,17.2,,1,62.8
155,창원,2019-10-15,15.1,,1.8,66
155,창원,2019-10-16,14.2,,1,69.6
155,창원,2019-10-17,14.9,,1.3,71.5
155,창원,2019-10-18,15.2,17.3,1.1,82.3
155,창원,2019-10-19,17.8,,1.4,76.1
155,창원,2019-10-20,16.9,,1.3,76.5
155,창원,2019-10-21,16.9,,1.6,66.4
155,창원,2019-10-22,18.1,,1.5,65.3
155,창원,2019-10-23,17.5,.1,1.4,68.5
155,창원,2019-10-24,18.3,0,1.2,65.6
155,창원,2019-10-25,19.3,.3,1.2,65.9
155,창원,2019-10-26,16.2,,1.5,52.8
155,창원,2019-10-27,12,,1.9,51.8
155,창원,2019-10-28,12.6,,1.4,61.4
155,창원,2019-10-29,14.6,,1,57.3
155,창원,2019-10-30,13.4,,1.3,54.5
155,창원,2019-10-31,14,,1.1,58.6
155,창원,2019-11-01,15.9,,1.3,60.6
155,창원,2019-11-02,15.3,,.9,72.3
155,창원,2019-11-03,15.4,,1.1,69.6
155,창원,2019-11-04,13.5,,.9,69.3
155,창원,2019-11-05,13.3,,1,66.4
155,창원,2019-11-06,13.9,,1.2,59.4
155,창원,2019-11-07,13.4,,1.3,56.6
155,창원,2019-11-08,11.5,,1.8,44.3
155,창원,2019-11-09,11.8,,1.5,37.5
155,창원,2019-11-10,11.2,5.3,1.3,62.6
155,창원,2019-11-11,13.6,,1.3,59.1
155,창원,2019-11-12,12.1,,1.3,59.6
155,창원,2019-11-13,11.7,0,1.2,61
155,창원,2019-11-14,5.7,,2,39
155,창원,2019-11-15,8.5,,1.2,53.6
155,창원,2019-11-16,12.9,,1,73.6
155,창원,2019-11-17,14.6,3.1,1.2,80.6
155,창원,2019-11-18,12.2,27.6,2.6,57.6
155,창원,2019-11-19,5.6,,1.4,49
155,창원,2019-11-20,4.7,,1.9,40.6
155,창원,2019-11-21,7.6,,1.5,44.4
155,창원,2019-11-22,11.3,,1.1,60.9
155,창원,2019-11-23,13,,1.2,72.5
155,창원,2019-11-24,14,.4,.7,84.1
155,창원,2019-11-25,10,,2.5,57.3
155,창원,2019-11-26,10.3,,1.5,58.9
155,창원,2019-11-27,8.5,,1.5,55.4
155,창원,2019-11-28,7.9,,1.8,61.8
155,창원,2019-11-29,6.5,,1.4,41.1
155,창원,2019-11-30,8.3,0,1.2,46.4
155,창원,2019-12-01,6.9,25.6,1.2,84.9
155,창원,2019-12-02,5.4,.1,2.6,53.6
155,창원,2019-12-03,3.5,,1.2,53.4
155,창원,2019-12-04,6,,1.2,49
155,창원,2019-12-05,3.4,,1.9,39.3
155,창원,2019-12-06,-1.1,,2.2,25.9
155,창원,2019-12-07,2,,2.4,43.8
155,창원,2019-12-08,3.4,,1.3,52
155,창원,2019-12-09,4.2,,.9,52
155,창원,2019-12-10,8,,.9,68.4
155,창원,2019-12-11,9.8,,1.5,62.5
155,창원,2019-12-12,3.8,,1.7,33.5
155,창원,2019-12-13,3.6,,1.1,42.8
155,창원,2019-12-14,5.8,,1.2,48.3
155,창원,2019-12-15,6.9,,1.2,55.6
155,창원,2019-12-16,8,,1.1,66.4
155,창원,2019-12-17,10.4,0,.7,73.6
155,창원,2019-12-18,8.4,,2.6,40.9
155,창원,2019-12-19,4.7,,3.3,31.8
155,창원,2019-12-20,3.5,,1.2,42.9
155,창원,2019-12-21,1.9,,1.8,50.8
155,창원,2019-12-22,3.4,,1.4,58.6
155,창원,2019-12-23,5.4,,1.2,56.9
155,창원,2019-12-24,5.1,,1.7,57.8
155,창원,2019-12-25,6.8,,.9,51.8
155,창원,2019-12-26,5.5,.2,2,53.4
155,창원,2019-12-27,2.8,,1.8,36.9
155,창원,2019-12-28,2.4,,1.9,39.9
155,창원,2019-12-29,2.1,8.8,1.4,64.6
155,창원,2019-12-30,6.1,.1,1.4,75.8
155,창원,2019-12-31,-1.7,,2.5,32.3
