지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
106,동해,2020-01-01,1.7,,2.9,36.8
106,동해,2020-01-02,3.5,,2.7,43.3
106,동해,2020-01-03,5.8,,3.2,29.4
106,동해,2020-01-04,5.2,,3,29.9
106,동해,2020-01-05,3.9,,1.5,50.9
106,동해,2020-01-06,5.5,.1,1.2,53.4
106,동해,2020-01-07,6.4,42.4,.7,98.8
106,동해,2020-01-08,6.6,4.7,3.4,75
106,동해,2020-01-09,4.2,,2.5,47.8
106,동해,2020-01-10,4.3,,1.7,49
106,동해,2020-01-11,4.1,,2.4,40.3
106,동해,2020-01-12,3.2,,2.1,41.4
106,동해,2020-01-13,1.8,,2.8,30.8
106,동해,2020-01-14,1.4,,2.5,31.8
106,동해,2020-01-15,1.8,,2.1,32.4
106,동해,2020-01-16,1.4,,1.7,39.1
106,동해,2020-01-17,2.7,.2,1.7,62.5
106,동해,2020-01-18,3.4,6.3,1.3,80.4
106,동해,2020-01-19,3.5,,1.9,45.4
106,동해,2020-01-20,3.7,,2.3,36.3
106,동해,2020-01-21,2.4,,2.1,47.6
106,동해,2020-01-22,6.1,,1.1,37.8
106,동해,2020-01-23,6.6,,1.6,60.6
106,동해,2020-01-24,5.2,10.7,1.8,79
106,동해,2020-01-25,5.8,.1,1.5,81
106,동해,2020-01-26,5.7,3.6,2.8,75.9
106,동해,2020-01-27,6.6,11.1,5.2,71.5
106,동해,2020-01-28,6.8,9.3,5.3,70.6
106,동해,2020-01-29,5.7,.7,2.7,70.8
106,동해,2020-01-30,3.4,8.7,3.7,81.9
106,동해,2020-01-31,2.5,0,1.9,81.5
106,동해,2020-02-01,4.2,,2.1,52.3
106,동해,2020-02-02,4.4,,1.5,50.1
106,동해,2020-02-03,3.1,,3,33.6
106,동해,2020-02-04,2.7,0,1.8,35.6
106,동해,2020-02-05,-1.7,,3.6,28.3
106,동해,2020-02-06,-2.3,.4,2,67.9
106,동해,2020-02-07,2.3,,1.9,37.9
106,동해,2020-02-08,2,15.2,3.6,58.3
106,동해,2020-02-09,1.7,.1,1.7,58.4
106,동해,2020-02-10,3.8,,2.9,50.5
106,동해,2020-02-11,6.9,,2.2,49.3
106,동해,2020-02-12,8.1,4.5,.9,74.8
106,동해,2020-02-13,10.5,,1.9,71.9
106,동해,2020-02-14,9.3,,1.7,64
106,동해,2020-02-15,10,0,2.9,78.5
106,동해,2020-02-16,3.6,3.4,4.8,62.5
106,동해,2020-02-17,-1.3,,4.1,42.4
106,동해,2020-02-18,.4,,2.1,41.4
106,동해,2020-02-19,3.8,,1.7,46.1
106,동해,2020-02-20,5.2,,1.6,50.5
106,동해,2020-02-21,8.9,,1.5,43.4
106,동해,2020-02-22,6.9,0,3.9,41.6
106,동해,2020-02-23,5.7,,2.5,29.5
106,동해,2020-02-24,9.5,,1.8,35
106,동해,2020-02-25,6.2,33,2.6,82.9
106,동해,2020-02-26,4,16,2,92.6
106,동해,2020-02-27,3.4,.9,1.4,78.3
106,동해,2020-02-28,5,.2,1.5,74.3
106,동해,2020-02-29,7.2,,2,68.9
106,동해,2020-03-01,7.7,,2.8,77.1
106,동해,2020-03-02,6,1.1,3.8,60.8
106,동해,2020-03-03,6.2,.3,3.3,74.6
106,동해,2020-03-04,5.7,0,4.1,38.9
106,동해,2020-03-05,3.2,,2.4,49.4
106,동해,2020-03-06,4.6,,1.7,45.3
106,동해,2020-03-07,6.2,,1.6,62.8
106,동해,2020-03-08,7.2,,1.8,76.9
106,동해,2020-03-09,9.3,0,2,76.8
106,동해,2020-03-10,7.9,19.4,2.9,91.3
106,동해,2020-03-11,6.9,,2.8,33.5
106,동해,2020-03-12,10.2,,2.4,30.3
106,동해,2020-03-13,7.5,,2.8,50.1
106,동해,2020-03-14,5.6,,2.1,39.3
106,동해,2020-03-15,4.6,5.7,3.8,56.9
106,동해,2020-03-16,4.3,12.1,2.4,60.6
106,동해,2020-03-17,7.9,0,2.7,52.9
106,동해,2020-03-18,11,,2.6,44.4
106,동해,2020-03-19,12.1,0,5,40.4
106,동해,2020-03-20,10.8,,3.5,28.1
106,동해,2020-03-21,12.6,.7,2.5,57
106,동해,2020-03-22,8.9,.1,2.7,60.9
106,동해,2020-03-23,7.8,,2.3,57.5
106,동해,2020-03-24,7.9,,1.9,61.9
106,동해,2020-03-25,10.4,,1.7,66.8
106,동해,2020-03-26,13.9,0,1.2,64.1
106,동해,2020-03-27,9.3,8.5,2.3,92
106,동해,2020-03-28,6.3,0,3.4,56.1
106,동해,2020-03-29,5.9,.4,1.8,73
106,동해,2020-03-30,8.4,,1.9,73.6
106,동해,2020-03-31,9.9,,2.3,72.8
106,동해,2020-04-01,8.9,8.2,2.8,74.9
106,동해,2020-04-02,10.3,,2.2,47.8
106,동해,2020-04-03,13.6,,2.2,27.5
106,동해,2020-04-04,9,,4.2,37.1
106,동해,2020-04-05,6.7,,2,38.8
106,동해,2020-04-06,9.7,,1.9,43.1
106,동해,2020-04-07,12.6,,1.7,51.1
106,동해,2020-04-08,8,2.4,3.1,63.1
106,동해,2020-04-09,7.9,0,2.8,56.3
106,동해,2020-04-10,8.1,,1.7,60.3
106,동해,2020-04-11,10.3,,1.6,56.1
106,동해,2020-04-12,7.9,14.8,4.1,77.5
106,동해,2020-04-13,9,0,4.5,47.3
106,동해,2020-04-14,14.9,,1.8,27.3
106,동해,2020-04-15,13.2,,3.3,54.4
106,동해,2020-04-16,10.3,,2,68.9
106,동해,2020-04-17,11.2,.3,2,73.1
106,동해,2020-04-18,10.3,.3,3.2,75.6
106,동해,2020-04-19,9.9,17,1.2,85.8
106,동해,2020-04-20,11.7,7.2,2.3,65.5
106,동해,2020-04-21,8.9,,2.7,37.1
106,동해,2020-04-22,7.9,,3,34.5
106,동해,2020-04-23,8.5,,2.6,42.9
106,동해,2020-04-24,12.1,,3.2,27.5
106,동해,2020-04-25,16.2,,2.8,38.3
106,동해,2020-04-26,9.6,.3,1.7,76.8
106,동해,2020-04-27,9.6,.4,2.1,67.9
106,동해,2020-04-28,15.8,,2.3,34
106,동해,2020-04-29,16.4,,1.8,43.4
106,동해,2020-04-30,19.5,,2,34.4
106,동해,2020-05-01,23.7,,2.4,42.1
106,동해,2020-05-02,22.4,,1.6,56
106,동해,2020-05-03,18.7,0,1.3,72.9
106,동해,2020-05-04,14.6,.3,1.7,85.8
106,동해,2020-05-05,13.4,.4,2,81.3
106,동해,2020-05-06,14.1,,2.4,82
106,동해,2020-05-07,12.9,,1.8,72.9
106,동해,2020-05-08,13.7,.4,2.3,72.4
106,동해,2020-05-09,13.7,20.9,1.5,96.8
106,동해,2020-05-10,18.9,,2.4,60
106,동해,2020-05-11,20.5,,2.6,33.8
106,동해,2020-05-12,18.3,0,2.9,42.8
106,동해,2020-05-13,19.7,,4.3,25.9
106,동해,2020-05-14,20.8,,1.6,34.5
106,동해,2020-05-15,15.9,10.1,2.6,73.1
106,동해,2020-05-16,14.3,.1,1.6,93.6
106,동해,2020-05-17,15.4,.8,2,91.4
106,동해,2020-05-18,14.2,30.1,2.7,99
106,동해,2020-05-19,12.6,23.4,4.2,77.5
106,동해,2020-05-20,10.7,.5,3.2,77.1
106,동해,2020-05-21,12.2,,2.1,75.9
106,동해,2020-05-22,12.7,2.6,2.3,84.3
106,동해,2020-05-23,14,0,1.9,88.1
106,동해,2020-05-24,16.7,.3,1.6,78.4
106,동해,2020-05-25,18.9,,1.6,62.6
106,동해,2020-05-26,17.7,.4,1.9,67.3
106,동해,2020-05-27,17,,2.1,57.4
106,동해,2020-05-28,17.3,0,1.4,63.3
106,동해,2020-05-29,16.4,0,1.4,73.8
106,동해,2020-05-30,16.7,,1.8,76.8
106,동해,2020-05-31,17.1,,1.6,81.6
106,동해,2020-06-01,22.7,,2.4,44
106,동해,2020-06-02,20.3,,2.4,49.3
106,동해,2020-06-03,20.1,,1.2,69.3
106,동해,2020-06-04,25.2,,2.6,49
106,동해,2020-06-05,18,,3.4,83.8
106,동해,2020-06-06,17.6,,1.3,83.4
106,동해,2020-06-07,18.4,,1.6,75.9
106,동해,2020-06-08,21.1,,1.3,72.6
106,동해,2020-06-09,22.8,,1.3,67.5
106,동해,2020-06-10,22.6,2,1.1,73.9
106,동해,2020-06-11,20.8,1.8,1,85.4
106,동해,2020-06-12,18.5,,.9,94
106,동해,2020-06-13,21.8,,1.3,72.6
106,동해,2020-06-14,25.1,,1.8,60.4
106,동해,2020-06-15,25.8,,2.8,39.8
106,동해,2020-06-16,21.6,,2.1,58.3
106,동해,2020-06-17,21.4,,1.5,67.6
106,동해,2020-06-18,20.6,,2.3,76
106,동해,2020-06-19,18.5,1,2.1,87.9
106,동해,2020-06-20,19.1,,1.5,84.8
106,동해,2020-06-21,19.4,,2,83.9
106,동해,2020-06-22,20.2,,1.1,77.3
106,동해,2020-06-23,19.6,,1.3,86.5
106,동해,2020-06-24,19.2,1,1.3,93.3
106,동해,2020-06-25,19.3,0,1.6,89.8
106,동해,2020-06-26,23.5,,1.7,64.8
106,동해,2020-06-27,22.4,2.9,1.3,73.8
106,동해,2020-06-28,20.9,,2.6,84.5
106,동해,2020-06-29,20.2,11.2,2.2,91.4
106,동해,2020-06-30,18.4,100.5,3.9,97.1
106,동해,2020-07-01,18.3,2.1,2.9,80.8
106,동해,2020-07-02,21.1,,1.9,72
106,동해,2020-07-03,19.3,.1,1.8,88.4
106,동해,2020-07-04,19,.8,1.4,84.9
106,동해,2020-07-05,21.7,,1.6,78.1
106,동해,2020-07-06,20.9,,1.3,85.8
106,동해,2020-07-07,21.2,,1.1,88.4
106,동해,2020-07-08,20.9,,1.4,86.8
106,동해,2020-07-09,20.7,,1.1,90.1
106,동해,2020-07-10,20.4,28.7,1.6,97.8
106,동해,2020-07-11,19.6,2.4,2.6,90.6
106,동해,2020-07-12,18.5,2.7,1.2,88.9
106,동해,2020-07-13,17.4,57.9,2.1,98.5
106,동해,2020-07-14,17.3,30.4,3.1,96.5
106,동해,2020-07-15,17.6,.4,1.7,87.8
106,동해,2020-07-16,18.1,,1.9,86.1
106,동해,2020-07-17,19,,1.9,86
106,동해,2020-07-18,19,,1.4,86.6
106,동해,2020-07-19,20.1,,1.4,90
106,동해,2020-07-20,24.3,.3,1.3,78.8
106,동해,2020-07-21,24.4,,1.2,69.8
106,동해,2020-07-22,21.5,,1.2,88.4
106,동해,2020-07-23,19.7,34.1,1.2,96.9
106,동해,2020-07-24,19.6,99.9,2.8,98.1
106,동해,2020-07-25,19.9,31.5,2.4,99
106,동해,2020-07-26,20.1,1.3,1.9,94.9
106,동해,2020-07-27,19.7,1.7,1.5,98
106,동해,2020-07-28,19.8,8,.9,97.9
106,동해,2020-07-29,20.1,33.4,.6,97.6
106,동해,2020-07-30,20.6,10.4,1,97
106,동해,2020-07-31,25.1,,1.3,70.8
106,동해,2020-08-01,25,3.6,.6,83
106,동해,2020-08-02,25.8,9.4,1.2,82.1
106,동해,2020-08-03,25.8,11.1,2.6,72.4
106,동해,2020-08-04,24.4,4.6,1.5,85.1
106,동해,2020-08-05,22.1,6.2,.7,98.1
106,동해,2020-08-06,22.2,2.5,1.8,93.6
106,동해,2020-08-07,22.7,2.9,1.1,87.1
106,동해,2020-08-08,20.2,9.7,.9,98.5
106,동해,2020-08-09,21.1,5.9,.6,97.8
106,동해,2020-08-10,22.2,50.3,.9,97.3
106,동해,2020-08-11,22.4,13.1,1.3,92.9
106,동해,2020-08-12,25.4,,1,81.4
106,동해,2020-08-13,27,,1.1,77
106,동해,2020-08-14,29.7,0,1.9,63.3
106,동해,2020-08-15,25.5,11.1,.9,88
106,동해,2020-08-16,27.5,,1.1,72.9
106,동해,2020-08-17,26.7,,1.3,74
106,동해,2020-08-18,26.9,,1.6,74.1
106,동해,2020-08-19,26.3,,1.4,69.5
106,동해,2020-08-20,24.1,1,2.1,83.3
106,동해,2020-08-21,22.2,.1,1.6,91.9
106,동해,2020-08-22,21.9,23.1,.8,94.5
106,동해,2020-08-23,22.2,8.4,1.1,92.8
106,동해,2020-08-24,23.8,,1.6,85.4
106,동해,2020-08-25,26.2,,1.1,79
106,동해,2020-08-26,24.1,0,1.8,93.6
106,동해,2020-08-27,26.3,0,2.7,82.4
106,동해,2020-08-28,26.3,.4,1,82.9
106,동해,2020-08-29,25.6,2.1,.7,87.9
106,동해,2020-08-30,22.9,3.4,2,97
106,동해,2020-08-31,21.9,3,1.8,91.5
106,동해,2020-09-01,22.9,0,1.7,87.3
106,동해,2020-09-02,22.9,62.4,1.9,98.3
106,동해,2020-09-03,24.8,52,4.1,64.6
106,동해,2020-09-04,23.1,,1.9,58.3
106,동해,2020-09-05,19.6,.3,1.2,84.9
106,동해,2020-09-06,17.2,22.8,1.8,92.8
106,동해,2020-09-07,21.6,83.8,4.4,80.4
106,동해,2020-09-08,24.2,,3.3,53.1
106,동해,2020-09-09,21.9,0,1.2,69.6
106,동해,2020-09-10,21,,1.3,78.8
106,동해,2020-09-11,19.6,0,2.2,84.9
106,동해,2020-09-12,18,27.3,4,94.5
106,동해,2020-09-13,16.4,10.5,2.8,93.1
106,동해,2020-09-14,19.3,,1.4,78.8
106,동해,2020-09-15,19.5,,1.5,88.4
106,동해,2020-09-16,20,10,1.3,90.8
106,동해,2020-09-17,19.7,0,1.1,80.1
106,동해,2020-09-18,20.4,,1.4,53.9
106,동해,2020-09-19,19.1,,1.9,63.9
106,동해,2020-09-20,17.6,,3.2,64.5
106,동해,2020-09-21,16.3,,2.6,75.8
106,동해,2020-09-22,16.1,0,1.9,79
106,동해,2020-09-23,17.6,.2,3.5,78.8
106,동해,2020-09-24,17.9,2.5,4.4,85.9
106,동해,2020-09-25,17.9,28.8,5,86.8
106,동해,2020-09-26,17.4,3,4.5,83.5
106,동해,2020-09-27,16.6,0,2.6,81.4
106,동해,2020-09-28,15.6,,1.9,82.1
106,동해,2020-09-29,17.1,,1.4,76.1
106,동해,2020-09-30,16.6,.4,1.9,84.3
106,동해,2020-10-01,16.2,0,1.1,83.9
106,동해,2020-10-02,19.1,,1.2,73.5
106,동해,2020-10-03,17.3,5.1,.9,89.9
106,동해,2020-10-04,18.1,0,1.3,64.3
106,동해,2020-10-05,14.9,,3.1,42
106,동해,2020-10-06,12.3,,1.9,66.6
106,동해,2020-10-07,13.3,,1.7,76.6
106,동해,2020-10-08,14.5,,1.8,72.6
106,동해,2020-10-09,16.6,,3.3,63.9
106,동해,2020-10-10,15,,2.4,71.5
106,동해,2020-10-11,14.3,0,1.4,77.5
106,동해,2020-10-12,15.3,0,1.2,78.9
106,동해,2020-10-13,13.5,,2.4,79.9
106,동해,2020-10-14,13.5,,1.6,65
106,동해,2020-10-15,11.8,,2,67
106,동해,2020-10-16,12.4,,1.5,61.6
106,동해,2020-10-17,12.2,,1.9,71.5
106,동해,2020-10-18,13.1,,1.8,57.9
106,동해,2020-10-19,13.4,,1.9,69.5
106,동해,2020-10-20,13.7,,1.8,70.9
106,동해,2020-10-21,13.4,,1.4,65
106,동해,2020-10-22,15,,1.5,62.4
106,동해,2020-10-23,10.7,,2.7,48.1
106,동해,2020-10-24,10.7,,2.9,31.4
106,동해,2020-10-25,14.4,,1.2,36.3
106,동해,2020-10-26,13,,1.3,52.4
106,동해,2020-10-27,13.7,,1.7,64.1
106,동해,2020-10-28,13.9,,2,62.1
106,동해,2020-10-29,10.1,,2.6,56.4
106,동해,2020-10-30,11,0,2.5,65
106,동해,2020-10-31,11.8,,1.9,65.6
106,동해,2020-11-01,14.8,,1.6,57
106,동해,2020-11-02,11.6,,1.4,44.8
106,동해,2020-11-03,8,0,2.5,27.5
106,동해,2020-11-04,7,,1.5,27.1
106,동해,2020-11-05,11.4,,1.5,44.6
106,동해,2020-11-06,14.5,,1.2,46.8
106,동해,2020-11-07,16.1,,2,43.1
106,동해,2020-11-08,10.3,,2.8,38.4
106,동해,2020-11-09,8.1,,2.4,26.4
106,동해,2020-11-10,7.4,,1.9,43.3
106,동해,2020-11-11,9.2,,1.9,53.1
106,동해,2020-11-12,12.7,,1.8,42.1
106,동해,2020-11-13,13.2,,2,51.8
106,동해,2020-11-14,10.9,,2.1,72.8
106,동해,2020-11-15,12.7,,1.7,58.6
106,동해,2020-11-16,14.2,0,2.4,59.8
106,동해,2020-11-17,14.9,0,1.5,81.9
106,동해,2020-11-18,18.1,0,1,71.5
106,동해,2020-11-19,18.2,11.5,3.7,67
106,동해,2020-11-20,9.4,,2.9,50.5
106,동해,2020-11-21,8,,1.5,65.6
106,동해,2020-11-22,9.5,0,2.2,59
106,동해,2020-11-23,6.2,,1.9,43.3
106,동해,2020-11-24,5.6,,1.5,56
106,동해,2020-11-25,7.2,,1.9,45.3
106,동해,2020-11-26,6.8,,2.3,60.6
106,동해,2020-11-27,7.4,,2.2,47
106,동해,2020-11-28,3.7,,2.5,37.4
106,동해,2020-11-29,3.1,,2.3,35.5
106,동해,2020-11-30,3.5,,1.8,28.6
106,동해,2020-12-01,2.9,,1.8,41.5
106,동해,2020-12-02,4,0,2,51.5
