지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
106,동해,2018-06-28,21.8,10.4,1.5,84.3
106,동해,2018-06-29,23.6,,1.5,78.1
106,동해,2018-06-30,22.1,,.8,84
106,동해,2018-07-01,20.4,65.3,.9,97.1
106,동해,2018-07-02,21.3,45.9,.7,97.6
106,동해,2018-07-03,22.3,24.8,1.9,92.6
106,동해,2018-07-04,22,64.6,2.9,92.4
106,동해,2018-07-05,19.8,30.8,2.2,98.8
106,동해,2018-07-06,18,21.4,4.5,96.3
106,동해,2018-07-07,17.4,.3,4.5,80.6
106,동해,2018-07-08,17.7,,2.3,75.6
106,동해,2018-07-09,17.7,23.3,.6,93.9
106,동해,2018-07-10,19.4,3.9,1.6,94.4
106,동해,2018-07-11,19.9,3.3,.6,96.8
106,동해,2018-07-12,26.1,,.9,80.9
106,동해,2018-07-13,27.9,,1.2,68.3
106,동해,2018-07-14,27,,1.7,69.1
106,동해,2018-07-15,27.2,,1.5,69.9
106,동해,2018-07-16,27.3,,1.3,69.6
106,동해,2018-07-17,28,,1.3,67.8
106,동해,2018-07-18,25.6,,1.5,77.4
106,동해,2018-07-19,25.9,,1.3,78.5
106,동해,2018-07-20,27.5,,1.5,71.3
106,동해,2018-07-21,27.9,,1.3,74.3
106,동해,2018-07-22,29.4,,1.2,69.3
106,동해,2018-07-23,28.9,,1.2,69.9
106,동해,2018-07-24,27.7,,1.1,80.9
106,동해,2018-07-25,28.5,,.8,78.5
106,동해,2018-07-26,28,,1.1,82.3
106,동해,2018-07-27,27.7,,1.1,85.6
106,동해,2018-07-28,27,.1,1.6,88.1
106,동해,2018-07-29,26.1,1.2,4.5,83.4
106,동해,2018-07-30,25.8,1.1,2.6,89
106,동해,2018-07-31,25.9,,1.3,82
106,동해,2018-08-01,26.4,,1,83
106,동해,2018-08-02,26.7,,1.4,84.6
106,동해,2018-08-03,27.4,,1,85
106,동해,2018-08-04,30.6,,1.2,66.6
106,동해,2018-08-05,31.1,,1.8,59
106,동해,2018-08-06,24.6,105.5,1.4,94.6
106,동해,2018-08-07,25.2,,2,87.1
106,동해,2018-08-08,25.2,0,1.3,86
106,동해,2018-08-09,25.3,2.2,1,85.4
106,동해,2018-08-10,23.6,6.1,.8,97
106,동해,2018-08-11,24.9,1.4,1,87.1
106,동해,2018-08-12,25.2,,1.3,89
106,동해,2018-08-13,27,,.8,88.3
106,동해,2018-08-14,27.6,0,.9,86.3
106,동해,2018-08-15,26.5,,2.1,86.5
106,동해,2018-08-16,24.4,15.1,4,80.3
106,동해,2018-08-17,22.3,0,2,72.5
106,동해,2018-08-18,22.4,,2.5,73
106,동해,2018-08-19,22.4,,1.1,81
106,동해,2018-08-20,23.6,,1.5,81.6
106,동해,2018-08-21,25.8,0,1.1,71.1
106,동해,2018-08-22,24.6,,1.3,79
106,동해,2018-08-23,25,1.5,1.9,88.5
106,동해,2018-08-24,25.6,20.9,2.4,87
106,동해,2018-08-25,23.6,0,.8,76.4
106,동해,2018-08-26,21.2,2,1.6,79.9
106,동해,2018-08-27,21.4,28.4,1,96.1
106,동해,2018-08-28,21.2,20,.9,94.1
106,동해,2018-08-29,22.8,1.9,1.2,88.5
106,동해,2018-08-30,26.2,.9,1,82.4
106,동해,2018-08-31,22.8,13.9,1.2,88.8
106,동해,2018-09-01,21.4,.3,2.2,82.1
106,동해,2018-09-02,20.2,,1.4,79.6
106,동해,2018-09-03,21.5,22.9,1.5,89
106,동해,2018-09-04,21.4,64.5,1.9,89.3
106,동해,2018-09-05,24.5,,2.6,49
106,동해,2018-09-06,23.8,,1.1,59.3
106,동해,2018-09-07,21.8,0,2.6,66
106,동해,2018-09-08,19.3,,1.9,70.5
106,동해,2018-09-09,19.3,0,2.6,73.9
106,동해,2018-09-10,18.6,9.3,2.2,76.9
106,동해,2018-09-11,18.3,.1,1.2,75.1
106,동해,2018-09-12,18.4,,1.4,83.1
106,동해,2018-09-13,19.2,,.9,87.3
106,동해,2018-09-14,19.7,4.2,1,91.3
106,동해,2018-09-15,20.6,4.3,.8,92.6
106,동해,2018-09-16,21.1,.3,1.5,92
106,동해,2018-09-17,20.8,0,2,77.5
106,동해,2018-09-18,20,,2.6,75.4
106,동해,2018-09-19,20.5,5,1.3,83.6
106,동해,2018-09-20,17.8,41,1.1,96.3
106,동해,2018-09-21,17.9,33.1,.9,96.8
106,동해,2018-09-22,19.9,,1.8,70.6
106,동해,2018-09-23,19.6,,2.2,56.1
106,동해,2018-09-24,16.9,,1.5,63.3
106,동해,2018-09-25,16.4,6,2.3,75.3
106,동해,2018-09-26,16.4,11.6,1.6,77.8
106,동해,2018-09-27,16,2.3,2.4,73.9
106,동해,2018-09-28,15.4,.1,1.2,82.1
106,동해,2018-09-29,17.5,.4,1.5,84.1
106,동해,2018-09-30,19,.2,1.3,71.4
106,동해,2018-10-01,17.2,,3.4,42.1
106,동해,2018-10-02,16.5,,2,64.6
106,동해,2018-10-03,16.7,,1.4,66.1
106,동해,2018-10-04,17.1,2.1,1.5,83.5
106,동해,2018-10-05,16.5,83.3,1.6,96.1
106,동해,2018-10-06,17.4,139.9,6.3,92.5
106,동해,2018-10-07,19.1,,.2,70.8
106,동해,2018-10-08,15.3,,1.9,49.4
106,동해,2018-10-09,15.7,,1.9,63.4
106,동해,2018-10-10,15.5,,2.4,52.1
106,동해,2018-10-11,12.6,,2.7,37.8
106,동해,2018-10-12,11.9,,1.6,65.6
106,동해,2018-10-13,13.1,,.9,70.1
106,동해,2018-10-14,14.5,,0,63.9
106,동해,2018-10-15,15.4,,1.8,62.3
106,동해,2018-10-16,14.4,8,2.1,79.5
106,동해,2018-10-17,12.5,8.8,1,93.8
106,동해,2018-10-18,13.3,29.1,5.5,79.8
106,동해,2018-10-19,12.8,,3.1,68.6
106,동해,2018-10-20,12.6,,1.6,74.3
106,동해,2018-10-21,13.2,,1.9,70
106,동해,2018-10-22,13.9,,1.5,63.8
106,동해,2018-10-23,14.4,0,1.7,62.3
106,동해,2018-10-24,13.1,,1.4,60.5
106,동해,2018-10-25,13.7,,1.9,62.3
106,동해,2018-10-26,15.1,0,2.2,58.3
106,동해,2018-10-27,11.1,,3.1,38.9
106,동해,2018-10-28,9.9,2,2.4,60.4
106,동해,2018-10-29,10,,2,48.6
106,동해,2018-10-30,8.5,,2,52.5
106,동해,2018-10-31,8.2,,2.2,57.9
106,동해,2018-11-01,10.1,,1.7,59.1
106,동해,2018-11-02,11.7,,1.9,55.5
106,동해,2018-11-03,13.2,,2.1,51.9
106,동해,2018-11-04,13.3,,1.6,56.5
106,동해,2018-11-05,13.3,0,2.1,77.5
106,동해,2018-11-06,14.6,.2,1.7,79
106,동해,2018-11-07,13,3.7,.8,92.6
106,동해,2018-11-08,12.3,29.3,.6,98
106,동해,2018-11-09,14.7,.1,2.9,50.6
106,동해,2018-11-10,12.7,,1.4,58.8
106,동해,2018-11-11,11,,1.9,59.9
106,동해,2018-11-12,10.3,4.4,2.2,73.3
106,동해,2018-11-13,10.1,1.7,1.2,83.9
106,동해,2018-11-14,9.3,4.2,1.1,87.6
106,동해,2018-11-15,9.8,,1.9,77.4
106,동해,2018-11-16,11.4,,1.4,55.8
106,동해,2018-11-17,10,0,1.5,72.6
106,동해,2018-11-18,10.5,,1.8,35.8
106,동해,2018-11-19,8.6,,1.7,49.9
106,동해,2018-11-20,9.1,,1.7,32.8
106,동해,2018-11-21,9.1,0,1.7,52.9
106,동해,2018-11-22,5.7,,2.9,30
106,동해,2018-11-23,3.7,,2.1,32.8
106,동해,2018-11-24,5.4,.9,1.7,60.3
106,동해,2018-11-25,8.7,,2,52.8
106,동해,2018-11-26,9.6,,1.9,53.6
106,동해,2018-11-27,11.8,,1.9,44.3
106,동해,2018-11-28,7.9,,2.2,41.3
106,동해,2018-11-29,7.1,,1.7,45.9
106,동해,2018-11-30,6.2,,1.2,45
106,동해,2018-12-01,7.2,,1.5,54.4
106,동해,2018-12-02,9.9,,1.3,64.3
106,동해,2018-12-03,12.6,1.7,1.5,82.9
106,동해,2018-12-04,11.5,17.2,2.2,84.5
106,동해,2018-12-05,6.3,.1,2.7,57.3
106,동해,2018-12-06,5.8,1.9,2.9,69.5
106,동해,2018-12-07,-1.2,,3.2,22.9
106,동해,2018-12-08,-3.2,,3.2,21.4
106,동해,2018-12-09,-2.1,,1.5,33.3
106,동해,2018-12-10,.4,,2,50.8
106,동해,2018-12-11,2,1.3,1.3,80
106,동해,2018-12-12,1.6,,2.5,41.1
106,동해,2018-12-13,1.1,,2.2,39.4
106,동해,2018-12-14,-.3,,2.2,43.8
106,동해,2018-12-15,2,,1.4,34.1
106,동해,2018-12-16,4.7,,1.7,41.6
106,동해,2018-12-17,5.1,0,2.5,36.8
106,동해,2018-12-18,4.7,,1.8,34.9
106,동해,2018-12-19,7.9,,2.7,33.9
106,동해,2018-12-20,4.4,,1.4,50.3
106,동해,2018-12-21,6.1,,1.6,56.4
106,동해,2018-12-22,8.9,,1.3,61
106,동해,2018-12-23,7,,2.8,48.5
106,동해,2018-12-24,2.1,,2,26.3
106,동해,2018-12-25,2.4,,1.8,39.4
106,동해,2018-12-26,4.4,,2.4,32.9
106,동해,2018-12-27,-3,,3.8,12.9
106,동해,2018-12-28,-3.9,,3,19.3
106,동해,2018-12-29,-3.3,,3.7,18.9
106,동해,2018-12-30,-2.4,,2.1,38.8
106,동해,2018-12-31,.5,,1.7,31.4
