瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
127,面林,2021-01-01,-6,,1,75
127,面林,2021-01-02,-6.1,,1.5,60.1
127,面林,2021-01-03,-6.5,,.9,56.3
127,面林,2021-01-04,-5,,.6,57.5
127,面林,2021-01-05,-4.2,.2,2.1,53
127,面林,2021-01-06,-8.4,.8,1.2,59.4
127,面林,2021-01-07,-13.6,.7,3.4,40.4
127,面林,2021-01-08,-14.5,,1.9,46
127,面林,2021-01-09,-13.5,,1.6,53.6
127,面林,2021-01-10,-10.7,,.9,58.3
127,面林,2021-01-11,-9.7,,.6,72.1
127,面林,2021-01-12,-5.1,0,.8,73.3
127,面林,2021-01-13,1.5,0,1.2,77
127,面林,2021-01-14,0,,.9,65.6
127,面林,2021-01-15,3.6,0,1.5,70.8
127,面林,2021-01-16,-2.9,,2.8,61.4
127,面林,2021-01-17,-6.1,.1,1.7,52.5
127,面林,2021-01-18,-3.7,3.1,1.9,72.3
127,面林,2021-01-19,-9.3,,.8,59.8
127,面林,2021-01-20,-5.2,,.6,66.9
127,面林,2021-01-21,1.6,4.9,.4,75.9
127,面林,2021-01-22,4.7,.1,.3,95.5
127,面林,2021-01-23,6.2,,2,76.4
127,面林,2021-01-24,4,,1.1,74.6
127,面林,2021-01-25,3.7,,1.1,73.8
127,面林,2021-01-26,3.9,2.8,.9,87
127,面林,2021-01-27,1.6,,1.2,61
127,面林,2021-01-28,-2.8,.9,3.2,57.4
127,面林,2021-01-29,-8,,3.1,36.5
127,面林,2021-01-30,-2.9,0,.9,62.8
127,面林,2021-01-31,.8,,.9,63.8
127,面林,2021-02-01,4.9,7.5,1.6,78.8
127,面林,2021-02-02,-4,,3.7,43.9
127,面林,2021-02-03,-4.1,.6,1.4,53.1
127,面林,2021-02-04,-3.5,1.2,1.8,53.9
127,面林,2021-02-05,-1.1,,.7,63.9
127,面林,2021-02-06,3.8,,1,74.3
127,面林,2021-02-07,4.8,,2,63.8
127,面林,2021-02-08,-2.4,,2.6,42.5
127,面林,2021-02-09,-2.4,,1.3,48.8
127,面林,2021-02-10,-.4,,.6,70.4
127,面林,2021-02-11,3.1,,.6,72.4
127,面林,2021-02-12,3.7,,.7,62.8
127,面林,2021-02-13,4.1,,.7,57.5
127,面林,2021-02-14,6.9,.2,.7,66.6
127,面林,2021-02-15,1.7,.9,2.9,67.9
127,面林,2021-02-16,-5.3,1.9,2.1,61
127,面林,2021-02-17,-8,,4.6,45.4
127,面林,2021-02-18,-6.7,,2.4,49.3
127,面林,2021-02-19,0,,1,65.1
127,面林,2021-02-20,7.2,,1.5,60.8
127,面林,2021-02-21,10.6,,2,52.9
127,面林,2021-02-22,8.5,,2.2,55.6
127,面林,2021-02-23,.5,,1.7,40
127,面林,2021-02-24,2.3,,.8,45.6
127,面林,2021-02-25,3.1,,.5,58.5
127,面林,2021-02-26,6.1,,1.7,52.6
127,面林,2021-02-27,6.5,,2.7,53.6
127,面林,2021-02-28,7.2,,1,53.3
127,面林,2021-03-01,6.1,48,2.3,86.1
127,面林,2021-03-02,1.3,1.1,1.2,82.1
127,面林,2021-03-03,2.1,,.9,76.1
127,面林,2021-03-04,4.3,.1,.8,78.3
127,面林,2021-03-05,6.8,,.7,75.6
127,面林,2021-03-06,5.1,,2.7,68.6
127,面林,2021-03-07,5.4,,1.8,64.6
127,面林,2021-03-08,5.7,,.9,66.8
127,面林,2021-03-09,5.8,,1.2,61.4
