瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
127,面林,2018-05-15,22.4,,1,63
127,面林,2018-05-16,22.8,24.5,.9,85.6
127,面林,2018-05-17,24.3,9.5,.7,88.8
127,面林,2018-05-18,18.2,42.7,1.9,90.6
127,面林,2018-05-19,16.4,,2.9,55.5
127,面林,2018-05-20,15.4,,1.5,50.1
127,面林,2018-05-21,15.5,,1.7,62.5
127,面林,2018-05-22,17.7,4,1,73
127,面林,2018-05-23,18.3,16.5,1.8,62.4
127,面林,2018-05-24,18.1,,1.8,57.9
127,面林,2018-05-25,18.9,,1.1,52.9
127,面林,2018-05-26,20.4,,1.2,55.4
127,面林,2018-05-27,19.8,,1,63.9
127,面林,2018-05-28,21.8,,1.5,61
127,面林,2018-05-29,23,5.3,1.2,63.5
127,面林,2018-05-30,20.1,9.8,1.8,70.9
127,面林,2018-05-31,19.1,,1.2,67.5
127,面林,2018-06-01,22.6,,1.6,63.6
127,面林,2018-06-02,22.2,,1.4,52
127,面林,2018-06-03,21.6,,1.1,53
127,面林,2018-06-04,22.1,1.1,1.2,59.6
127,面林,2018-06-05,22.3,.9,1.5,68.1
127,面林,2018-06-06,23.1,,1.3,65.4
127,面林,2018-06-07,23.2,,1.3,65.9
127,面林,2018-06-08,20.9,,1.4,73.6
127,面林,2018-06-09,22.6,,2.3,59.4
127,面林,2018-06-10,21,,2.1,55.9
127,面林,2018-06-11,19.7,,1.5,62.5
127,面林,2018-06-12,20.4,.1,1.4,66.9
127,面林,2018-06-13,21.5,,1.5,65.5
127,面林,2018-06-14,21.1,0,2.9,59.9
127,面林,2018-06-15,20.7,,2.5,52.8
127,面林,2018-06-16,21,,2,53.1
127,面林,2018-06-17,21.8,,1.1,63
127,面林,2018-06-18,24.5,,1.4,61.6
127,面林,2018-06-19,21.7,0,1.3,73.3
127,面林,2018-06-20,23.2,,1.8,63
127,面林,2018-06-21,22.9,,2,57.8
127,面林,2018-06-22,24,,1.2,50.8
127,面林,2018-06-23,24.7,,2,48.9
127,面林,2018-06-24,25.1,,1.7,57.5
127,面林,2018-06-25,25.4,,.9,59.5
127,面林,2018-06-26,23.1,59.6,1.9,86.1
127,面林,2018-06-27,25.2,0,2,74.5
127,面林,2018-06-28,23.6,1.6,1.3,84.8
127,面林,2018-06-29,25.1,.3,1.2,73.3
127,面林,2018-06-30,25.5,.1,1.2,73.8
127,面林,2018-07-01,21.7,80.4,2.4,88.5
127,面林,2018-07-02,22.3,37.7,1.6,92.3
127,面林,2018-07-03,25.6,,1.9,76.4
127,面林,2018-07-04,26.5,.1,1.4,73.1
127,面林,2018-07-05,25.6,.5,1.4,74.8
127,面林,2018-07-06,24,,3,56.9
127,面林,2018-07-07,23.3,,2.9,52.5
127,面林,2018-07-08,22,,2.5,59.8
127,面林,2018-07-09,20.4,27.9,2.5,84.5
127,面林,2018-07-10,24.8,.2,1.6,79.5
127,面林,2018-07-11,26.7,1,.6,86.1
127,面林,2018-07-12,27.7,.3,1.3,79.5
127,面林,2018-07-13,27.6,,1,74.6
127,面林,2018-07-14,28.3,,1.2,71.3
127,面林,2018-07-15,28.3,,1,69.1
127,面林,2018-07-16,28.2,,1.2,70.4
127,面林,2018-07-17,27.6,,1.4,69.9
127,面林,2018-07-18,27.4,,1.1,71.1
127,面林,2018-07-19,27.8,,1.1,71.1
127,面林,2018-07-20,28.6,,1,70.8
127,面林,2018-07-21,29.6,,1,68.1
127,面林,2018-07-22,30.2,,.9,67.1
127,面林,2018-07-23,30.2,,1.2,65.5
127,面林,2018-07-24,30.6,,1,68.4
127,面林,2018-07-25,30.4,,1.5,67.3
127,面林,2018-07-26,29.9,,1.2,68.5
127,面林,2018-07-27,30.5,,1.1,70.5
127,面林,2018-07-28,29.3,1,.9,77.9
127,面林,2018-07-29,29.2,,2.1,61
127,面林,2018-07-30,30.5,,1.6,55.8
127,面林,2018-07-31,29.7,,1.2,58.6
127,面林,2018-08-01,31.4,,1.1,55.5
127,面林,2018-08-02,31.7,,1.3,53
127,面林,2018-08-03,32.3,,1.3,56.4
127,面林,2018-08-04,30.6,,1.9,62.8
127,面林,2018-08-05,29.3,.1,1.8,72.5
127,面林,2018-08-06,28.7,6.3,1.5,77.9
127,面林,2018-08-07,30,,1.4,66.8
127,面林,2018-08-08,29.7,,1.1,68.8
127,面林,2018-08-09,27.9,12.8,1.1,80.5
127,面林,2018-08-10,28.4,8.4,1.5,80.3
127,面林,2018-08-11,28.2,,1.8,69
127,面林,2018-08-12,28.9,,1.7,67.5
127,面林,2018-08-13,30.1,,.9,71.8
127,面林,2018-08-14,30.9,,1.4,64.8
127,面林,2018-08-15,31.5,,2,53.5
127,面林,2018-08-16,27.4,,3,58.6
127,面林,2018-08-17,25.5,,2.7,48.6
127,面林,2018-08-18,24.3,,1.6,55.9
127,面林,2018-08-19,26.1,,.9,57.8
127,面林,2018-08-20,28,,1.7,56.4
127,面林,2018-08-21,26.5,,1.6,63.9
127,面林,2018-08-22,29.8,,2,60.4
127,面林,2018-08-23,30.3,0,3.4,53.5
127,面林,2018-08-24,24.8,22.4,2.6,88.8
127,面林,2018-08-25,23.8,0,1.2,80.1
127,面林,2018-08-26,20.8,18.4,1.4,88.6
127,面林,2018-08-27,22.1,47.1,1.2,96.9
127,面林,2018-08-28,23.4,134.2,.9,98.5
127,面林,2018-08-29,26.1,,1.2,80.1
127,面林,2018-08-30,25.1,52.9,1.3,89.5
127,面林,2018-08-31,23.1,50.7,1.3,85
127,面林,2018-09-01,23.7,,1.8,72.3
127,面林,2018-09-02,23,,1.8,67.6
127,面林,2018-09-03,24.6,125.7,1.8,79.5
127,面林,2018-09-04,23.4,14.2,2.1,76.5
127,面林,2018-09-05,22,,2.3,67.3
127,面林,2018-09-06,22.2,.5,1.2,76
127,面林,2018-09-07,20.3,3.3,1.9,73.6
127,面林,2018-09-08,19.1,,.9,71.4
127,面林,2018-09-09,20.6,,1.1,64
127,面林,2018-09-10,20.4,,1.8,63.1
127,面林,2018-09-11,19.8,,2.1,59
127,面林,2018-09-12,20.7,,1.4,68.9
127,面林,2018-09-13,20.5,,1.5,78.5
127,面林,2018-09-14,21.4,.8,1.7,81.5
127,面林,2018-09-15,21.3,1.7,1.2,91.5
127,面林,2018-09-16,21.7,.7,.7,89.9
127,面林,2018-09-17,21.4,.3,1.1,71.4
127,面林,2018-09-18,19.8,,.9,75.1
127,面林,2018-09-19,20.3,,.8,74.5
127,面林,2018-09-20,18.8,3.9,1.9,85.8
127,面林,2018-09-21,18.8,33.4,1.2,90.4
127,面林,2018-09-22,19.5,,1.8,70.1
127,面林,2018-09-23,17.3,.4,1,77
127,面林,2018-09-24,15.2,,1.2,70.5
127,面林,2018-09-25,15.7,,1.2,68.5
127,面林,2018-09-26,17.3,,2,62.8
127,面林,2018-09-27,16.9,,1.6,62.1
127,面林,2018-09-28,16.1,,1.5,71.8
127,面林,2018-09-29,18,,1.2,73.4
127,面林,2018-09-30,17.1,,2.1,62.5
127,面林,2018-10-01,14.5,0,2.4,66.4
127,面林,2018-10-02,13.8,,1.2,74.8
127,面林,2018-10-03,13.7,,.9,76.1
127,面林,2018-10-04,18.5,,1.9,62.1
127,面林,2018-10-05,17.4,37.8,1.9,85.9
127,面林,2018-10-06,18,31.3,2.8,83.5
127,面林,2018-10-07,16,,1.4,75.1
127,面林,2018-10-08,11.8,,1.1,72.4
127,面林,2018-10-09,13.8,,1,72.8
127,面林,2018-10-10,12.6,.2,2.6,64
127,面林,2018-10-11,8.1,,1.8,66.3
127,面林,2018-10-12,7.8,,1,73.4
127,面林,2018-10-13,9.6,,.9,76.5
127,面林,2018-10-14,11.3,,1,77.6
127,面林,2018-10-15,12.1,,.9,80.4
127,面林,2018-10-16,11.6,,.6,86.5
127,面林,2018-10-17,10.1,,1,76.6
127,面林,2018-10-18,8.8,8,.9,81.8
127,面林,2018-10-19,10.2,,1,79.8
127,面林,2018-10-20,9.8,,.8,78.3
127,面林,2018-10-21,9.2,,.8,75.4
127,面林,2018-10-22,11.4,,.7,74.1
127,面林,2018-10-23,9.3,1,.8,89.6
127,面林,2018-10-24,9.4,,.9,85.3
127,面林,2018-10-25,10.5,,.8,78.8
127,面林,2018-10-26,10.3,10.2,.9,90.6
127,面林,2018-10-27,7.9,1.9,2.5,68.4
127,面林,2018-10-28,8.3,5.6,1.5,78.8
127,面林,2018-10-29,7.7,,1.7,73.9
127,面林,2018-10-30,4.9,,1.5,65
127,面林,2018-10-31,6.4,,1.3,67.3
127,面林,2018-11-01,5,,.9,76.6
127,面林,2018-11-02,6.3,,.8,75.6
127,面林,2018-11-03,7.4,,.8,70.9
127,面林,2018-11-04,7.5,,.8,70.5
127,面林,2018-11-05,7.9,,.8,72.3
127,面林,2018-11-06,9.5,,.7,79
127,面林,2018-11-07,11.2,1.7,.5,96.6
127,面林,2018-11-08,13.9,34.4,2.5,91.9
127,面林,2018-11-09,11.3,.1,2.8,71.4
127,面林,2018-11-10,9.7,,1.3,74.8
127,面林,2018-11-11,7.1,,.6,79.1
127,面林,2018-11-12,7.2,,.9,68
127,面林,2018-11-13,7.1,,.9,76.1
127,面林,2018-11-14,6.7,,.9,77.4
127,面林,2018-11-15,6.5,,.8,78.4
127,面林,2018-11-16,8.5,,.9,73.5
127,面林,2018-11-17,6.3,,1.2,66.9
127,面林,2018-11-18,4.3,,.9,67.3
127,面林,2018-11-19,5.1,,.9,70.3
127,面林,2018-11-20,3.5,,1,58.9
127,面林,2018-11-21,3,4.2,.8,79.4
127,面林,2018-11-22,1.6,,1.5,63.8
127,面林,2018-11-23,-.8,,1,53.9
127,面林,2018-11-24,2.3,9.6,1.8,78.6
127,面林,2018-11-25,4.3,,.9,82.8
127,面林,2018-11-26,3.4,,.8,85.5
127,面林,2018-11-27,4.3,,.6,90.3
127,面林,2018-11-28,3,,.8,58.5
127,面林,2018-11-29,2.3,,.8,60.9
127,面林,2018-11-30,1.4,,.9,64.8
127,面林,2018-12-01,2.1,,.6,71.8
127,面林,2018-12-02,5.5,,.9,74.4
127,面林,2018-12-03,9.8,16.7,.7,95.4
127,面林,2018-12-04,9.3,16.7,1.9,82.4
127,面林,2018-12-05,.8,,.9,61.5
127,面林,2018-12-06,1.8,1.9,1.2,76.4
127,面林,2018-12-07,-5.3,,3.8,35
127,面林,2018-12-08,-7.5,,2.1,41.9
127,面林,2018-12-09,-8.1,,1.2,48.6
127,面林,2018-12-10,-5.3,,.8,57.5
127,面林,2018-12-11,-2.4,2.4,.3,80.5
127,面林,2018-12-12,-3.8,,1,71.6
127,面林,2018-12-13,-3.6,.9,1.2,69.9
127,面林,2018-12-14,-6.6,,1,65.5
127,面林,2018-12-15,-5.9,,.7,65.3
127,面林,2018-12-16,-1.6,,.6,70.8
127,面林,2018-12-17,.8,.4,1.5,68.8
127,面林,2018-12-18,-.5,,.8,72.8
127,面林,2018-12-19,2.8,,1,68.5
127,面林,2018-12-20,.5,,.6,71.9
127,面林,2018-12-21,1.5,,.6,70.8
127,面林,2018-12-22,4.3,,.7,69.9
127,面林,2018-12-23,3.9,,2,49.5
127,面林,2018-12-24,-3.8,,1.1,54.4
127,面林,2018-12-25,-2.4,,.6,68.1
127,面林,2018-12-26,.4,,1.7,45.6
127,面林,2018-12-27,-7.9,,3.6,27.1
127,面林,2018-12-28,-11,,1.8,44.3
127,面林,2018-12-29,-8.9,,1.7,45.9
127,面林,2018-12-30,-8.9,,.9,53.8
127,面林,2018-12-31,-7.6,,.8,56.9
