瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
272,康林,2018-06-29,24.5,.1,1.3,74.9
272,康林,2018-06-30,23.2,12,1.3,82.8
272,康林,2018-07-01,20.7,121,1.1,90.1
272,康林,2018-07-02,20.7,70.5,1.4,91.3
272,康林,2018-07-03,23.2,8,1.4,85.5
272,康林,2018-07-04,26,.5,2.8,69.1
272,康林,2018-07-05,21.8,7.5,.8,87.1
272,康林,2018-07-06,21.5,.5,1.8,74
272,康林,2018-07-07,20.2,,1.7,67
272,康林,2018-07-08,19,,1.3,71.3
272,康林,2018-07-09,18.5,25.5,.7,86.9
272,康林,2018-07-10,22.8,.5,.7,84.4
272,康林,2018-07-11,25.6,,.7,82.4
272,康林,2018-07-12,26.7,,1.9,76.1
272,康林,2018-07-13,27.4,,3.1,67.4
272,康林,2018-07-14,27.6,,2.4,67.3
272,康林,2018-07-15,27.4,,2.2,63.9
272,康林,2018-07-16,28,,1.9,65.9
272,康林,2018-07-17,28.2,,2.6,65.6
272,康林,2018-07-18,27.4,,2,66.5
272,康林,2018-07-19,27.7,,2,66.1
272,康林,2018-07-20,28,,1.4,70.1
272,康林,2018-07-21,29.1,,1.5,69.9
272,康林,2018-07-22,29.3,,1.5,70.4
272,康林,2018-07-23,29.2,,1.5,69
272,康林,2018-07-24,29.8,,1.6,64.4
272,康林,2018-07-25,30,,2.2,64
272,康林,2018-07-26,30,,1.8,64
272,康林,2018-07-27,29.7,,1.4,64.8
272,康林,2018-07-28,27.6,.2,1.4,73.3
272,康林,2018-07-29,27.4,,1.8,63.4
272,康林,2018-07-30,27.6,,1.7,63.6
272,康林,2018-07-31,28,,1.4,62
272,康林,2018-08-01,28.6,,1.5,60.3
272,康林,2018-08-02,28.7,,1.3,61.5
272,康林,2018-08-03,29.1,,1.6,62.4
272,康林,2018-08-04,29.7,,2.9,60.1
272,康林,2018-08-05,29.5,,3.5,60.6
272,康林,2018-08-06,27.3,.4,1.1,73.5
272,康林,2018-08-07,27.2,,1.1,70.3
272,康林,2018-08-08,27.9,,1.5,68.8
272,康林,2018-08-09,27.2,33,1.4,74.5
272,康林,2018-08-10,25.5,64.5,1,82.8
272,康林,2018-08-11,25.2,.4,1.1,78.8
272,康林,2018-08-12,26,,1.2,76
272,康林,2018-08-13,28.1,,1.2,73
272,康林,2018-08-14,28.4,.5,1.6,71.6
272,康林,2018-08-15,28.2,,1.7,65.5
272,康林,2018-08-16,23.7,0,1.4,75.4
272,康林,2018-08-17,21.3,,2,66.8
272,康林,2018-08-18,21.8,,1.5,67.1
272,康林,2018-08-19,22.6,,1.3,70.4
272,康林,2018-08-20,24.2,,1.2,69.1
272,康林,2018-08-21,24.8,,1.8,69.9
272,康林,2018-08-22,26.6,,1.6,69.9
272,康林,2018-08-23,26.4,0,2.1,71.1
272,康林,2018-08-24,24.1,67.5,1.8,83.5
272,康林,2018-08-25,22.9,.2,1.7,73.5
272,康林,2018-08-26,18.9,22.5,.6,87.6
272,康林,2018-08-27,20.8,45.5,.3,93.9
272,康林,2018-08-28,22.1,90.5,.2,95.5
272,康林,2018-08-29,23.9,15.5,.7,87.3
272,康林,2018-08-30,24.1,19,1,87.3
272,康林,2018-08-31,20.6,52,1,87.8
272,康林,2018-09-01,20.5,,1.4,76.1
272,康林,2018-09-02,19.7,.5,1,75.5
272,康林,2018-09-03,20.9,22,.3,88
272,康林,2018-09-04,22.2,91,2.6,71.1
272,康林,2018-09-05,21.7,,3.3,56.8
272,康林,2018-09-06,20.4,,.8,72.6
272,康林,2018-09-07,19.4,.4,2,69.8
272,康林,2018-09-08,17.4,,1.5,71
272,康林,2018-09-09,18.7,,1.4,66.3
272,康林,2018-09-10,17.6,,1.8,66.3
272,康林,2018-09-11,16.3,,1.8,68.5
272,康林,2018-09-12,18.8,,1.4,70.8
272,康林,2018-09-13,18.1,,.8,82.6
272,康林,2018-09-14,19.8,6,1,85.3
272,康林,2018-09-15,20,5.5,.6,87.3
272,康林,2018-09-16,21.3,.5,1.9,81.1
272,康林,2018-09-17,20,.3,1.8,71.6
272,康林,2018-09-18,18.5,,1.6,72.1
272,康林,2018-09-19,19.2,,1.2,72
272,康林,2018-09-20,17.2,12.5,1.9,88.3
272,康林,2018-09-21,17.8,27.5,1.2,88.6
272,康林,2018-09-22,17.5,.1,1.9,75.8
272,康林,2018-09-23,16.9,.2,1.6,68.4
272,康林,2018-09-24,14.9,,2.2,65
272,康林,2018-09-25,14.3,,1.6,68.3
272,康林,2018-09-26,14.2,,1.4,76.5
272,康林,2018-09-27,13.8,,1.5,72.9
272,康林,2018-09-28,14,,1.3,76.5
272,康林,2018-09-29,16.9,,1.6,74.1
272,康林,2018-09-30,17.1,,3.3,58.6
272,康林,2018-10-01,14.3,,4.2,57
272,康林,2018-10-02,12.8,,1.7,73.4
272,康林,2018-10-03,13.3,,1.6,71.8
272,康林,2018-10-04,16.9,,2,69.3
272,康林,2018-10-05,16.4,70,1,92.6
272,康林,2018-10-06,18.1,36,2.6,78.3
272,康林,2018-10-07,16.3,,3,68.8
272,康林,2018-10-08,12.9,,2.4,59.1
272,康林,2018-10-09,12.7,,1,73
272,康林,2018-10-10,12.2,0,3.7,61.1
272,康林,2018-10-11,8.6,,3.2,54.8
272,康林,2018-10-12,7.9,,1.7,69.4
272,康林,2018-10-13,9.8,,1.7,72.6
272,康林,2018-10-14,11.5,,1.7,69.3
272,康林,2018-10-15,11.8,,1.8,71.8
272,康林,2018-10-16,10.3,,1.1,80.6
272,康林,2018-10-17,10,,1.4,73.9
272,康林,2018-10-18,8.5,2.5,1.4,78.3
272,康林,2018-10-19,11,,1.9,66
272,康林,2018-10-20,8.6,,1.7,71.8
272,康林,2018-10-21,8.6,,1.7,67.4
272,康林,2018-10-22,10.4,,1.1,71.6
272,康林,2018-10-23,11.5,,2.1,72.5
272,康林,2018-10-24,10.9,,2.4,63.4
272,康林,2018-10-25,9.4,,1.6,67.6
272,康林,2018-10-26,9.6,9,1.9,81.4
272,康林,2018-10-27,8.4,.2,5,55
272,康林,2018-10-28,7.5,12,2.6,70.6
272,康林,2018-10-29,7.6,.1,3.6,64
272,康林,2018-10-30,6.2,,3.9,51.6
272,康林,2018-10-31,7,0,3.6,55.6
272,康林,2018-11-01,5.4,,1.8,63.1
272,康林,2018-11-02,6,,1.7,69.5
272,康林,2018-11-03,6.5,,1.6,69
272,康林,2018-11-04,7,,1.5,69
272,康林,2018-11-05,8.3,,1.6,69
272,康林,2018-11-06,10.5,,1.5,75.9
272,康林,2018-11-07,11.6,4,.6,91.1
272,康林,2018-11-08,12.6,58,.8,89
272,康林,2018-11-09,11.2,,3.7,62.5
272,康林,2018-11-10,7.8,,2,75
272,康林,2018-11-11,7.2,,1.6,66.6
272,康林,2018-11-12,9,,2.1,66.8
272,康林,2018-11-13,8.2,,1,76.6
272,康林,2018-11-14,6.5,,1.6,75.3
272,康林,2018-11-15,5.7,,1.6,79.1
272,康林,2018-11-16,6.7,,1.4,75.5
272,康林,2018-11-17,6.9,,2.5,62.1
272,康林,2018-11-18,5.1,,2.6,57.3
272,康林,2018-11-19,5.2,,2.3,60.4
272,康林,2018-11-20,4.3,,2.3,48.8
272,康林,2018-11-21,3.5,,2.5,66.4
272,康林,2018-11-22,3,,4.3,42.5
272,康林,2018-11-23,.1,,3,38.5
272,康林,2018-11-24,-1.1,6,.9,79.1
272,康林,2018-11-25,-.3,,1,94.3
272,康林,2018-11-26,1,,1.1,84
272,康林,2018-11-27,5.1,,2.9,76.8
272,康林,2018-11-28,4.7,,2.4,54.4
272,康林,2018-11-29,3.4,,2.2,52.3
272,康林,2018-11-30,3.7,,3.1,48.9
272,康林,2018-12-01,3.3,,2.2,56.1
272,康林,2018-12-02,6,,1.1,73
272,康林,2018-12-03,8.5,12,.6,90.1
272,康林,2018-12-04,9.7,11.5,3.8,74.6
272,康林,2018-12-05,3.4,,2.2,58.1
272,康林,2018-12-06,3.5,,4.2,65.8
272,康林,2018-12-07,-5.4,,6.2,32.1
272,康林,2018-12-08,-7.1,,5.4,37.3
272,康林,2018-12-09,-6,,3.4,39
272,康林,2018-12-10,-4.5,,1.5,59.6
272,康林,2018-12-11,-1,2.5,1,82.3
272,康林,2018-12-12,-2.3,,4.5,57.4
272,康林,2018-12-13,-3.4,0,3.2,57.9
272,康林,2018-12-14,-4.5,,3,52.9
272,康林,2018-12-15,-5.3,,1.3,64.4
272,康林,2018-12-16,-1.7,,1.3,69.5
272,康林,2018-12-17,2.4,,4.3,51
272,康林,2018-12-18,.8,,3.2,58.6
272,康林,2018-12-19,1.8,,2.9,63.8
272,康林,2018-12-20,.3,,1.5,64.9
272,康林,2018-12-21,1.9,,1.3,64.4
272,康林,2018-12-22,5.1,,1.7,67.8
272,康林,2018-12-23,4.7,,4.7,42.1
272,康林,2018-12-24,-1.5,,5.3,34
272,康林,2018-12-25,-3,,1.5,59
272,康林,2018-12-26,1,,3.8,40
272,康林,2018-12-27,-7.6,,7.2,22.6
272,康林,2018-12-28,-9.6,,6.9,34.8
272,康林,2018-12-29,-7.5,,6.3,30.9
272,康林,2018-12-30,-7,,3.1,43
272,康林,2018-12-31,-5.7,,2.5,43.8
