瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
272,康林,2017-04-26,15.8,,4.3,29.8
272,康林,2017-04-27,12.6,,4.1,31.8
272,康林,2017-04-28,14.2,,2.6,37.6
272,康林,2017-04-29,17.5,,3.5,33.4
272,康林,2017-04-30,19.9,,2.3,38.9
272,康林,2017-05-01,17,,2.4,45.3
272,康林,2017-05-02,15.5,,1.8,48.6
272,康林,2017-05-03,17.3,,2,48
272,康林,2017-05-04,18.4,,1.7,46.5
272,康林,2017-05-05,21.6,.1,3.2,48
272,康林,2017-05-06,16.7,,5.5,27.1
272,康林,2017-05-07,16.5,,5.5,29.6
272,康林,2017-05-08,18.2,,3.7,37.4
272,康林,2017-05-09,14.8,5,1.7,71.6
272,康林,2017-05-10,14.6,.5,2.4,79.4
272,康林,2017-05-11,15.9,0,2.3,75.5
272,康林,2017-05-12,16.4,.1,1.4,75.3
272,康林,2017-05-13,17.6,3,3.1,64.1
272,康林,2017-05-14,15.8,,5.1,41
272,康林,2017-05-15,15.8,,4,49.5
272,康林,2017-05-16,17,0,2.7,55.6
272,康林,2017-05-17,16.7,.1,1.7,67.1
272,康林,2017-05-18,18.3,,2.5,59.4
272,康林,2017-05-19,22.2,,4.4,34.3
272,康林,2017-05-20,22.2,,3.7,37.5
272,康林,2017-05-21,20.6,,2.4,49.4
272,康林,2017-05-22,20.2,,1.9,52.6
272,康林,2017-05-23,19,,2.1,61.3
272,康林,2017-05-24,19.4,2,1.6,69.6
272,康林,2017-05-25,18.6,,2.9,54.9
272,康林,2017-05-26,15.5,,3.6,46.6
272,康林,2017-05-27,16.7,,2.2,56.9
272,康林,2017-05-28,20.1,,2.4,54.1
272,康林,2017-05-29,25.1,,4.3,45.9
272,康林,2017-05-30,22.6,,3,49.3
272,康林,2017-05-31,21.5,,1.9,53.8
272,康林,2017-06-01,19.6,2.5,1.9,66
272,康林,2017-06-02,17.9,,2.4,52.5
272,康林,2017-06-03,17.5,,2.2,52.8
272,康林,2017-06-04,18.1,,2.3,50.5
272,康林,2017-06-05,19,,2.1,50.6
272,康林,2017-06-06,15.6,28.5,1.2,67.9
272,康林,2017-06-07,16.7,8.5,1.3,86.1
272,康林,2017-06-08,19.9,,4.7,58.1
272,康林,2017-06-09,21.9,,3.1,49
272,康林,2017-06-10,20.1,.3,3.2,55.5
272,康林,2017-06-11,17.7,,2.1,52.8
272,康林,2017-06-12,17.4,,2.1,54.3
272,康林,2017-06-13,17.3,1.5,1.7,68.1
272,康林,2017-06-14,19.5,,3.1,60.1
272,康林,2017-06-15,22.6,,4.2,48.4
272,康林,2017-06-16,21.3,,1.8,59.3
272,康林,2017-06-17,22.2,,1.5,56.3
272,康林,2017-06-18,24.1,,1.8,54.6
272,康林,2017-06-19,25.4,,2,47.6
272,康林,2017-06-20,23.5,,1.6,53.4
272,康林,2017-06-21,24.1,,1.9,53.4
272,康林,2017-06-22,24.8,,2.7,50.1
272,康林,2017-06-23,24.7,,1.8,51.4
272,康林,2017-06-24,23,1.5,1.5,63
272,康林,2017-06-25,21.1,11,1.3,75.4
272,康林,2017-06-26,21.7,,1.4,71.4
272,康林,2017-06-27,23.3,,1.3,66.1
272,康林,2017-06-28,25.3,,1.6,61.4
272,康林,2017-06-29,24.7,,1.8,66.4
272,康林,2017-06-30,25.5,,1.9,62.4
272,康林,2017-07-01,24.3,.8,2.3,70.4
272,康林,2017-07-02,24.4,14.5,1.2,85.5
272,康林,2017-07-03,23.8,72.5,1.8,84.9
272,康林,2017-07-04,25.3,24.5,1.6,79.5
272,康林,2017-07-05,25.5,,1.5,73
272,康林,2017-07-06,25.5,,1.4,71
272,康林,2017-07-07,25.2,.2,1.3,79.9
272,康林,2017-07-08,24.2,27,.8,87.8
272,康林,2017-07-09,25.5,9.5,1.3,81.3
272,康林,2017-07-10,24.9,13.5,1.3,87
272,康林,2017-07-11,26,2.5,3.1,71.8
272,康林,2017-07-12,26.7,,3,67.1
272,康林,2017-07-13,25.7,,2.4,66
272,康林,2017-07-14,24.7,8,2.1,72.6
272,康林,2017-07-15,24.2,8,1.4,80.8
272,康林,2017-07-16,23.2,48.5,1.3,88.3
272,康林,2017-07-17,24.8,4.5,2.2,83.1
272,康林,2017-07-18,23.9,,2.2,83.5
272,康林,2017-07-19,26,,1.4,79.4
272,康林,2017-07-20,27.1,,1.7,73.6
272,康林,2017-07-21,27.5,,1.9,76.1
272,康林,2017-07-22,27.5,,1.1,79.1
272,康林,2017-07-23,25.1,5.5,.9,91.6
272,康林,2017-07-24,25,26.5,1,92.6
272,康林,2017-07-25,24.8,12,.6,85.5
272,康林,2017-07-26,23.6,,1.7,70.6
272,康林,2017-07-27,23.5,,1.3,65.8
272,康林,2017-07-28,23.3,10,.8,82.5
272,康林,2017-07-29,22,20.5,.8,90.1
272,康林,2017-07-30,24.5,.2,1.1,81
272,康林,2017-07-31,23.1,29,1,91
272,康林,2017-08-01,25.1,4.5,1.1,84.5
272,康林,2017-08-02,25.3,,1.1,82.3
272,康林,2017-08-03,25.1,,1.4,73.6
272,康林,2017-08-04,27.3,,1.2,73
272,康林,2017-08-05,28.5,,1.3,69.9
272,康林,2017-08-06,28.7,,1.5,68.8
272,康林,2017-08-07,28.3,,2.6,68.9
272,康林,2017-08-08,26.5,,2.3,65.8
272,康林,2017-08-09,23.2,27.5,1.4,87
272,康林,2017-08-10,23.2,39.5,1.5,90.6
272,康林,2017-08-11,24.4,6,1.2,79.6
272,康林,2017-08-12,23.7,,1.2,75.4
272,康林,2017-08-13,22.5,,1.2,79.5
272,康林,2017-08-14,21.4,9,1,88.8
272,康林,2017-08-15,21.5,48,1.4,89.5
272,康林,2017-08-16,23.3,3.5,.9,82.9
272,康林,2017-08-17,22,11,1.3,87.5
272,康林,2017-08-18,23.7,37.5,1.2,84.3
272,康林,2017-08-19,23.6,46,1.1,82
272,康林,2017-08-20,22.4,15.5,.5,91
272,康林,2017-08-21,23.8,20,.9,87.8
272,康林,2017-08-22,25.5,1,1.4,82.3
272,康林,2017-08-23,25.4,12.5,.8,88.8
272,康林,2017-08-24,25.5,22,2.1,83.8
272,康林,2017-08-25,24.3,,2.3,63
272,康林,2017-08-26,21.5,,2.2,58.9
272,康林,2017-08-27,20.1,,1.2,71.5
272,康林,2017-08-28,21.8,14.5,1.2,78.6
272,康林,2017-08-29,22,2.5,3.9,62.4
272,康林,2017-08-30,18.3,,1.9,69
272,康林,2017-08-31,18.6,,1.7,71.8
272,康林,2017-09-01,18.5,,1.4,70.3
272,康林,2017-09-02,18.4,,1.3,72.5
272,康林,2017-09-03,18.9,,1.5,67.9
272,康林,2017-09-04,19.1,,1.5,68.6
272,康林,2017-09-05,19.3,,.9,80.8
272,康林,2017-09-06,20.1,1,1.2,80.5
272,康林,2017-09-07,20.8,.1,2.4,75.5
272,康林,2017-09-08,20.2,,1.5,77.6
272,康林,2017-09-09,20,,1.5,78.5
272,康林,2017-09-10,20.1,,1.1,82.3
272,康林,2017-09-11,18.6,50,1.8,86.9
272,康林,2017-09-12,20.6,,2.6,71.9
272,康林,2017-09-13,18.1,,2,62.5
272,康林,2017-09-14,18.8,,1.3,72
272,康林,2017-09-15,17.8,,2.5,69.9
272,康林,2017-09-16,17.8,,2.3,74.1
272,康林,2017-09-17,19.9,.1,1.9,70.5
272,康林,2017-09-18,18.1,,2,75
272,康林,2017-09-19,18.4,5,1.4,81
272,康林,2017-09-20,18,3,3.6,55.5
272,康林,2017-09-21,15.6,,1.8,69.8
272,康林,2017-09-22,17.4,,1.6,75
272,康林,2017-09-23,16.7,,1.8,80.1
272,康林,2017-09-24,18.1,,1.9,77.9
272,康林,2017-09-25,19.8,,1.5,73.1
272,康林,2017-09-26,19.9,0,1.6,73.3
272,康林,2017-09-27,17.6,18,.9,90.9
272,康林,2017-09-28,18.3,.1,2.3,67.5
272,康林,2017-09-29,13.5,,2.8,55.6
272,康林,2017-09-30,14.2,,1.6,75.9
272,康林,2017-10-01,14.4,16,1.2,84.5
272,康林,2017-10-02,18.3,37.5,1.5,84.9
272,康林,2017-10-03,16.9,,1.7,75.8
272,康林,2017-10-04,15.5,,1.4,74
272,康林,2017-10-05,15.3,,1.7,74.1
272,康林,2017-10-06,15.3,11,1.3,88.1
272,康林,2017-10-07,18.2,,1,82.9
272,康林,2017-10-08,19.2,,1.3,80.8
272,康林,2017-10-09,19.4,,1.6,76.9
272,康林,2017-10-10,19.5,,1.5,78.5
272,康林,2017-10-11,17.3,1,3.2,78.5
272,康林,2017-10-12,12.8,7,1.3,85.3
272,康林,2017-10-13,12.1,,2.7,65.8
272,康林,2017-10-14,12.1,,1.6,65.9
272,康林,2017-10-15,13.2,,1.8,70.3
272,康林,2017-10-16,14.5,,1.7,72.8
272,康林,2017-10-17,14.7,,1.4,70.5
272,康林,2017-10-18,12.5,1,1.4,82.1
272,康林,2017-10-19,13.7,.1,1.7,79.6
272,康林,2017-10-20,13.6,,1.5,74.3
272,康林,2017-10-21,13.3,,2,71.9
272,康林,2017-10-22,13.5,,2.8,58.8
272,康林,2017-10-23,11.5,,2.5,57.3
272,康林,2017-10-24,8.7,,1.3,72.4
272,康林,2017-10-25,8.9,,1.6,76.4
272,康林,2017-10-26,10.3,,1.3,78
272,康林,2017-10-27,12.2,,1.2,75.5
272,康林,2017-10-28,13.3,,1.6,74.9
272,康林,2017-10-29,10.7,,4.1,67.1
272,康林,2017-10-30,6.9,,4,41.4
272,康林,2017-10-31,6.8,,2,56.4
272,康林,2017-11-01,13.3,,4.1,62.9
272,康林,2017-11-02,12.7,,1.7,72
272,康林,2017-11-03,9.9,,2.6,70.6
272,康林,2017-11-04,7.6,,3.9,56
272,康林,2017-11-05,5.4,,2,64.9
272,康林,2017-11-06,6.5,,1.5,69
272,康林,2017-11-07,9.6,0,1.8,74.3
272,康林,2017-11-08,12.6,,3.6,57.9
272,康林,2017-11-09,6.3,,1.8,64.4
272,康林,2017-11-10,8.8,2.5,3.5,64.1
272,康林,2017-11-11,4.2,,4.5,51.1
272,康林,2017-11-12,2.4,,1.4,66.1
272,康林,2017-11-13,4.1,,1.2,66.8
272,康林,2017-11-14,8.6,,4.7,43.6
272,康林,2017-11-15,4.1,,5.8,43.5
272,康林,2017-11-16,1.9,0,4.2,37.9
272,康林,2017-11-17,1.1,.5,1.1,58
272,康林,2017-11-18,.1,.1,5.4,45
272,康林,2017-11-19,-1.1,,4.6,32.6
272,康林,2017-11-20,2,,5.1,47.9
272,康林,2017-11-21,.8,,1.7,59.4
272,康林,2017-11-22,1.4,.1,1.9,60.6
272,康林,2017-11-23,.8,,4.5,43.8
272,康林,2017-11-24,-.9,.4,3.4,72.5
272,康林,2017-11-25,-.5,,1.8,69.3
272,康林,2017-11-26,3,4.5,1.9,78.1
272,康林,2017-11-27,2.2,,1.7,76.5
272,康林,2017-11-28,5.2,,2,75.5
272,康林,2017-11-29,7.1,,5.3,45.9
272,康林,2017-11-30,.1,,5.9,27.3
272,康林,2017-12-01,-2,,4.2,31.6
272,康林,2017-12-02,-1.2,,2.2,58.4
272,康林,2017-12-03,.5,,1.1,70
272,康林,2017-12-04,0,.5,4.6,53.8
272,康林,2017-12-05,-4.6,,5.5,37.9
272,康林,2017-12-06,-2.7,0,1.3,70.4
272,康林,2017-12-07,-.5,1.5,2.1,66.3
272,康林,2017-12-08,-3.5,,5.7,41
272,康林,2017-12-09,-2.8,,2.2,55.4
272,康林,2017-12-10,0,1,2.7,70.3
272,康林,2017-12-11,-5.5,,7.3,33.1
272,康林,2017-12-12,-8.5,,5.5,36.8
272,康林,2017-12-13,-7.5,,5.8,37.3
272,康林,2017-12-14,-7.2,,1.2,60.1
272,康林,2017-12-15,-2.6,,2.8,58.4
272,康林,2017-12-16,-3.7,,6.9,40.4
272,康林,2017-12-17,-6.3,,5.8,37
272,康林,2017-12-18,-6.1,0,1.2,75.8
272,康林,2017-12-19,-3.1,.3,5.3,41.3
272,康林,2017-12-20,-4,,2.4,54.5
272,康林,2017-12-21,-.5,,4,52.4
272,康林,2017-12-22,-.4,,2.2,65.4
272,康林,2017-12-23,1.1,,2.1,73.4
272,康林,2017-12-24,1.2,12,3.4,80.4
272,康林,2017-12-25,-1.7,,5.3,48.6
272,康林,2017-12-26,-2.5,,7.4,43.1
272,康林,2017-12-27,-6,,6.4,28.6
272,康林,2017-12-28,-2.4,,3.6,44
272,康林,2017-12-29,2.7,,4.7,63.9
272,康林,2017-12-30,.2,,1,74.3
272,康林,2017-12-31,.5,.3,4.8,51.9
