瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
159,何魂,2020-01-01,1.9,,2.3,44
159,何魂,2020-01-02,4.1,,2.8,53.1
159,何魂,2020-01-03,5.9,,3,43
159,何魂,2020-01-04,5.5,,2.9,34.8
159,何魂,2020-01-05,7.4,,1.3,51.1
159,何魂,2020-01-06,7.8,10.7,1.5,89.4
159,何魂,2020-01-07,14.4,26.3,6.1,96.6
159,何魂,2020-01-08,8.8,0,6.4,63.5
159,何魂,2020-01-09,5.3,,2.6,48
159,何魂,2020-01-10,5.9,,1.8,40.5
159,何魂,2020-01-11,5.9,,3.3,39.5
159,何魂,2020-01-12,4.6,,4.4,45.4
159,何魂,2020-01-13,3.5,,3.3,47.3
159,何魂,2020-01-14,2.1,,2.4,39.8
159,何魂,2020-01-15,2.4,,2.7,39.6
159,何魂,2020-01-16,3.8,,2.2,31.1
159,何魂,2020-01-17,6.4,,1.7,39.6
159,何魂,2020-01-18,5.3,2.6,3.2,60.9
159,何魂,2020-01-19,4.9,,3.9,40.9
159,何魂,2020-01-20,5.1,,2.7,45.6
159,何魂,2020-01-21,5,,2.2,47.5
159,何魂,2020-01-22,7.7,9.6,1.8,82.3
159,何魂,2020-01-23,8.8,4.9,2.6,97.1
159,何魂,2020-01-24,10.2,,2.4,64
159,何魂,2020-01-25,9.1,0,2.9,66
159,何魂,2020-01-26,9.5,0,3.9,64
159,何魂,2020-01-27,6.7,73.3,6,96
159,何魂,2020-01-28,8.9,.3,3.8,69.6
159,何魂,2020-01-29,8.5,0,2.2,59.6
159,何魂,2020-01-30,7.1,0,2.3,55.3
159,何魂,2020-01-31,6.3,,2,51.8
159,何魂,2020-02-01,5.6,,2.4,50.1
159,何魂,2020-02-02,7.1,,2.1,49.9
159,何魂,2020-02-03,5.6,,2.2,42.8
159,何魂,2020-02-04,5.2,,3.9,34
159,何魂,2020-02-05,1.8,,3.6,26
159,何魂,2020-02-06,1.2,,3,36.4
159,何魂,2020-02-07,5,,2.4,41.5
159,何魂,2020-02-08,4.1,,2.9,41.3
159,何魂,2020-02-09,3.8,,3.8,38.6
159,何魂,2020-02-10,6.3,,2.2,47.4
159,何魂,2020-02-11,9.7,,1.7,59.6
159,何魂,2020-02-12,11.7,32.7,3,94.6
159,何魂,2020-02-13,11.4,,3.7,81.3
159,何魂,2020-02-14,12.3,,2.1,73.5
159,何魂,2020-02-15,12.8,,3.1,75.4
159,何魂,2020-02-16,7,4.1,4.6,65.5
159,何魂,2020-02-17,.1,,6.8,42.3
159,何魂,2020-02-18,1.2,,2.8,36.8
159,何魂,2020-02-19,6.1,,2.5,38.4
159,何魂,2020-02-20,9.3,,1.5,45.9
159,何魂,2020-02-21,11,4.1,1.8,63.3
159,何魂,2020-02-22,9.5,.7,5.9,44
159,何魂,2020-02-23,6,,3.8,40.5
159,何魂,2020-02-24,10.8,0,4.3,46.9
159,何魂,2020-02-25,9.7,49.8,3.1,94.3
159,何魂,2020-02-26,9.5,1.8,3,79.3
159,何魂,2020-02-27,6.8,1.5,3,66.4
159,何魂,2020-02-28,6.9,.2,1.7,70
159,何魂,2020-02-29,9.5,,2,72.9
159,何魂,2020-03-01,10.8,,2.4,67.3
159,何魂,2020-03-02,8.5,,3.3,50.9
159,何魂,2020-03-03,8.7,,2.9,63.9
159,何魂,2020-03-04,7.9,,3.6,43.1
159,何魂,2020-03-05,5.1,,3.6,42.3
159,何魂,2020-03-06,8.1,,3,46.4
159,何魂,2020-03-07,8.2,7,1.7,75.6
159,何魂,2020-03-08,10.4,,2.8,67.3
159,何魂,2020-03-09,11,11,2.2,79.5
159,何魂,2020-03-10,9.9,13.9,,83.6
159,何魂,2020-03-11,7.8,,3.3,37
159,何魂,2020-03-12,9.5,,4.1,39.5
159,何魂,2020-03-13,11.6,,3.3,48.5
159,何魂,2020-03-14,8.2,,3.1,21
159,何魂,2020-03-15,7.7,0,5.3,39.6
159,何魂,2020-03-16,6.6,,4.7,43
159,何魂,2020-03-17,11.1,,6,48.1
159,何魂,2020-03-18,12.2,,3.7,50
159,何魂,2020-03-19,12.6,,6.7,55.1
159,何魂,2020-03-20,10.4,,5.1,38.8
159,何魂,2020-03-21,13.7,,6.6,64.3
159,何魂,2020-03-22,14.1,,4.4,67.5
159,何魂,2020-03-23,12.6,,3.6,46
159,何魂,2020-03-24,11.5,,3,52.3
159,何魂,2020-03-25,13,,1.6,57.1
159,何魂,2020-03-26,14.5,24.6,1.6,83.1
159,何魂,2020-03-27,13.7,1.9,2.8,97.6
159,何魂,2020-03-28,9.4,.4,3.1,69.6
159,何魂,2020-03-29,10.4,,3.6,58.1
159,何魂,2020-03-30,11.6,,2.8,62.9
159,何魂,2020-03-31,12.9,,2.8,65.1
159,何魂,2020-04-01,12.5,2.7,2.7,60.1
159,何魂,2020-04-02,11.5,,3.5,42.8
159,何魂,2020-04-03,13.8,,3.8,38.6
159,何魂,2020-04-04,12.8,,4,43.3
159,何魂,2020-04-05,9.7,,3.4,43.4
159,何魂,2020-04-06,11.7,,3.8,47.3
159,何魂,2020-04-07,14.5,,3.4,39.6
159,何魂,2020-04-08,13.3,,3.6,44.9
159,何魂,2020-04-09,11.8,,3.2,47.8
159,何魂,2020-04-10,10,0,2.6,54.8
159,何魂,2020-04-11,10.5,2.9,2.1,68.1
159,何魂,2020-04-12,9,12,4,79.4
159,何魂,2020-04-13,10.1,0,3.5,43.3
159,何魂,2020-04-14,15.1,,3.9,32.9
159,何魂,2020-04-15,14.5,,3.1,44.6
159,何魂,2020-04-16,12.9,,3.5,65.5
159,何魂,2020-04-17,12.2,32.6,2.3,88.6
159,何魂,2020-04-18,13.9,,2.6,73.4
159,何魂,2020-04-19,11.8,33.2,3.2,84.5
159,何魂,2020-04-20,14,.1,4.5,68.5
159,何魂,2020-04-21,12.2,,5.6,31.8
159,何魂,2020-04-22,9.3,,5.3,33.1
159,何魂,2020-04-23,10.3,,3.6,36.9
159,何魂,2020-04-24,11.1,,5.1,39.1
159,何魂,2020-04-25,14.8,,6.5,60.9
159,何魂,2020-04-26,14.2,,3.2,53
159,何魂,2020-04-27,13.7,,3,52.5
159,何魂,2020-04-28,14.3,,3.8,51
159,何魂,2020-04-29,16.2,,3.4,42.5
159,何魂,2020-04-30,16.9,,6.1,64.9
159,何魂,2020-05-01,19.5,,5.8,77
159,何魂,2020-05-02,18.7,1.1,4.2,83.1
159,何魂,2020-05-03,16.8,21.3,2.3,95.3
159,何魂,2020-05-04,19,,2.7,84.8
159,何魂,2020-05-05,15.9,,2.6,79.8
159,何魂,2020-05-06,17.9,,3,65.3
159,何魂,2020-05-07,16.5,,3.6,50.4
159,何魂,2020-05-08,17.4,,3,65.8
159,何魂,2020-05-09,16.4,50.8,3.6,91.8
159,何魂,2020-05-10,17.6,,5.1,76.4
159,何魂,2020-05-11,18.8,,3.8,63.6
159,何魂,2020-05-12,18.2,,5.9,58.3
159,何魂,2020-05-13,17.9,,3.6,46.3
159,何魂,2020-05-14,20.1,,2.8,38.4
159,何魂,2020-05-15,16.3,14.8,2.2,86.6
159,何魂,2020-05-16,18.2,.6,1.9,91.4
159,何魂,2020-05-17,18.2,,2.5,86
159,何魂,2020-05-18,17.3,4.5,2,93.6
159,何魂,2020-05-19,15.6,2.1,4.7,70.8
159,何魂,2020-05-20,15.2,,2.5,67.8
159,何魂,2020-05-21,14.9,,2.6,72.1
159,何魂,2020-05-22,15.4,,3,74.1
159,何魂,2020-05-23,16.8,,2.5,77.1
159,何魂,2020-05-24,19.1,,3.7,74.5
159,何魂,2020-05-25,19.4,,2.8,80.8
159,何魂,2020-05-26,19,,2.7,73.1
159,何魂,2020-05-27,19.4,,2.4,60.8
159,何魂,2020-05-28,19.2,,2.7,67.6
159,何魂,2020-05-29,19.7,,2,61.5
159,何魂,2020-05-30,20.2,,1.9,54.4
159,何魂,2020-05-31,19.6,1,1.7,78.5
159,何魂,2020-06-01,22,,3.6,66.9
159,何魂,2020-06-02,21.1,,3.7,50.8
159,何魂,2020-06-03,21.3,,4.6,81.3
159,何魂,2020-06-04,22.9,,4.3,78.1
159,何魂,2020-06-05,22,,2.2,79.6
159,何魂,2020-06-06,21,,2.7,69.3
159,何魂,2020-06-07,21.5,,2.5,49.5
159,何魂,2020-06-08,23.3,,1.6,40.9
159,何魂,2020-06-09,24,,1.8,49.9
159,何魂,2020-06-10,24.7,,2.4,68.4
159,何魂,2020-06-11,22.6,10.5,2.9,93.4
159,何魂,2020-06-12,22.6,2.3,3,89.6
159,何魂,2020-06-13,22,91,2.3,95.5
159,何魂,2020-06-14,23.3,16.4,5.1,89.4
159,何魂,2020-06-15,23.8,,3,63
159,何魂,2020-06-16,23.9,,2.7,49.4
159,何魂,2020-06-17,22.3,0,1.9,63.4
159,何魂,2020-06-18,18.3,40.2,2.6,93.9
159,何魂,2020-06-19,21.8,.8,3,75.5
159,何魂,2020-06-20,21.2,,2.5,73.4
159,何魂,2020-06-21,21.2,,2.7,73.1
159,何魂,2020-06-22,22.8,,1.8,69.5
159,何魂,2020-06-23,23.8,,1.9,70.9
159,何魂,2020-06-24,22.6,19.5,2.3,80.8
159,何魂,2020-06-25,22,35.3,3.1,96.4
159,何魂,2020-06-26,23.3,,3.8,76.9
159,何魂,2020-06-27,23.2,,2,75.9
159,何魂,2020-06-28,24.9,,2.1,70.1
159,何魂,2020-06-29,21.6,99.2,2.7,90.9
159,何魂,2020-06-30,22,5.9,7.9,77.4
159,何魂,2020-07-01,20.8,0,3.3,81.1
159,何魂,2020-07-02,21.7,,2,72.5
159,何魂,2020-07-03,20.6,7.8,2.8,81.6
159,何魂,2020-07-04,20.4,0,2.1,79.9
159,何魂,2020-07-05,22.2,,2.2,79.6
159,何魂,2020-07-06,22.7,.8,1.7,90.6
159,何魂,2020-07-07,22.7,.6,4.4,88
159,何魂,2020-07-08,23.5,,2.5,82
159,何魂,2020-07-09,22.2,2.1,2.1,87.6
159,何魂,2020-07-10,22.2,208.7,2.4,96.5
159,何魂,2020-07-11,21.6,,2.6,89.4
159,何魂,2020-07-12,20.1,37.5,2.7,91.3
159,何魂,2020-07-13,18.9,100.9,2.7,97
159,何魂,2020-07-14,19.3,5.2,1.5,93
159,何魂,2020-07-15,19.6,0,2,83.3
159,何魂,2020-07-16,21.3,,2.3,76
159,何魂,2020-07-17,21.8,,2.6,75
159,何魂,2020-07-18,22.2,,2.3,78.6
159,何魂,2020-07-19,23.2,.5,3.1,91.6
159,何魂,2020-07-20,24.9,1.1,7.1,89.8
159,何魂,2020-07-21,24.9,3.4,2.8,84.6
159,何魂,2020-07-22,22.5,105.3,1.3,95.6
159,何魂,2020-07-23,21.8,176.2,2.5,97.3
159,何魂,2020-07-24,21.6,2.3,5.6,88.5
159,何魂,2020-07-25,21.3,1.5,3.6,90.8
159,何魂,2020-07-26,23.9,,3,80.6
159,何魂,2020-07-27,22.6,32.1,1.8,94.4
159,何魂,2020-07-28,21.9,46.5,1.5,96.6
159,何魂,2020-07-29,23.2,14.3,1.2,96.5
159,何魂,2020-07-30,24,50,2.8,91.5
159,何魂,2020-07-31,26.1,,2.5,84
159,何魂,2020-08-01,26.9,,3.7,81.4
159,何魂,2020-08-02,26.8,,4.4,83.6
159,何魂,2020-08-03,26.9,,5.3,82.1
159,何魂,2020-08-04,27,,5,85
159,何魂,2020-08-05,26.6,,5.1,91.1
159,何魂,2020-08-06,26.1,6.3,7.2,88.4
159,何魂,2020-08-07,25.6,107,4.2,90.4
159,何魂,2020-08-08,24.9,163.1,5.8,94.3
159,何魂,2020-08-09,25.8,15.1,7.1,90
159,何魂,2020-08-10,25.6,12.5,5.1,91.4
159,何魂,2020-08-11,26.2,10.5,5.2,90.6
159,何魂,2020-08-12,25.9,36.6,3.5,92.9
159,何魂,2020-08-13,27.6,,4.7,83.9
159,何魂,2020-08-14,27.9,,5.7,81.6
159,何魂,2020-08-15,28.1,,4,80.4
159,何魂,2020-08-16,28.2,,4.5,78
159,何魂,2020-08-17,28.4,,2.5,78
159,何魂,2020-08-18,28.7,,2.4,74.4
159,何魂,2020-08-19,29.1,,3.4,74.8
159,何魂,2020-08-20,29.4,,2.3,66.9
159,何魂,2020-08-21,26.7,,2.6,76.4
159,何魂,2020-08-22,27,,2.6,73.5
159,何魂,2020-08-23,27.1,,2.2,77
159,何魂,2020-08-24,28,,1.9,78
159,何魂,2020-08-25,29.3,,2.1,78
159,何魂,2020-08-26,28.7,0,4,79
159,何魂,2020-08-27,26.2,27.4,4.3,89.4
159,何魂,2020-08-28,26.9,17.6,3,86.8
159,何魂,2020-08-29,27.5,3.1,3.1,83.8
159,何魂,2020-08-30,28.5,,2.4,77.6
159,何魂,2020-08-31,26.2,0,3.5,74.5
159,何魂,2020-09-01,26.4,0,3.1,78.1
159,何魂,2020-09-02,26.8,29.5,4.8,84.8
159,何魂,2020-09-03,25.9,28.9,8.9,73.6
159,何魂,2020-09-04,24.4,,3.7,69.1
159,何魂,2020-09-05,19.9,36.3,2.4,87.6
159,何魂,2020-09-06,20.9,7.4,4.5,88.6
159,何魂,2020-09-07,22.9,113.6,9,82.3
159,何魂,2020-09-08,24.3,,5.9,79
159,何魂,2020-09-09,24,0,3.8,82.9
159,何魂,2020-09-10,24,0,2.9,79.9
159,何魂,2020-09-11,22.8,2.7,2.8,82.9
159,何魂,2020-09-12,21.7,1.5,3.8,77.9
159,何魂,2020-09-13,20.2,0,2.4,78.1
159,何魂,2020-09-14,21.9,,2.4,78.4
159,何魂,2020-09-15,23.3,,2.2,76
159,何魂,2020-09-16,22.6,1.2,2,85.9
159,何魂,2020-09-17,21,7.2,2.3,89.1
159,何魂,2020-09-18,19.5,2.2,2.4,79.1
159,何魂,2020-09-19,21.6,,3.2,54.1
159,何魂,2020-09-20,21.5,,2.6,50.4
159,何魂,2020-09-21,20,,2.4,61.4
159,何魂,2020-09-22,19.5,,3.7,66.1
159,何魂,2020-09-23,20.2,,3.8,71.6
159,何魂,2020-09-24,21.2,0,3.6,68
159,何魂,2020-09-25,21.3,,3.7,65.3
159,何魂,2020-09-26,20.5,,2.9,62.3
159,何魂,2020-09-27,20,,3.2,69.6
159,何魂,2020-09-28,19.4,,2.9,67.8
159,何魂,2020-09-29,20.1,,2.4,63.9
159,何魂,2020-09-30,20.3,,2.5,67.1
159,何魂,2020-10-01,20,,2.4,72.3
159,何魂,2020-10-02,21.1,,2.6,73.1
159,何魂,2020-10-03,22.1,,2.3,73.8
159,何魂,2020-10-04,21.5,0,3.1,63.6
159,何魂,2020-10-05,17.2,,3.6,39.5
159,何魂,2020-10-06,17.5,,2.6,54.9
159,何魂,2020-10-07,19.1,,3.8,58.4
159,何魂,2020-10-08,18.7,,5.4,55.8
159,何魂,2020-10-09,19.1,,5.1,56.1
159,何魂,2020-10-10,18,,3.7,65.3
159,何魂,2020-10-11,17.7,,2.8,67.1
159,何魂,2020-10-12,18.9,,2,63.9
159,何魂,2020-10-13,17.8,,2.4,48.4
159,何魂,2020-10-14,16.9,,2.2,42.5
159,何魂,2020-10-15,17.2,,2.6,52.6
159,何魂,2020-10-16,16.3,.2,2.4,70.1
159,何魂,2020-10-17,17,,2.4,58
159,何魂,2020-10-18,17.2,,1.5,57.1
159,何魂,2020-10-19,17.5,,2.5,51.3
159,何魂,2020-10-20,17.7,,2.2,61.8
159,何魂,2020-10-21,17.3,10.4,1.6,72.5
159,何魂,2020-10-22,15.3,15.8,2,83.3
159,何魂,2020-10-23,12.7,,3.4,44
159,何魂,2020-10-24,12,,3.2,40.5
159,何魂,2020-10-25,14.6,,3,49.8
159,何魂,2020-10-26,15.9,,1.9,48.5
159,何魂,2020-10-27,16.7,,1.7,53.8
159,何魂,2020-10-28,17.3,0,2.8,49.1
159,何魂,2020-10-29,15.4,,2.4,51
159,何魂,2020-10-30,15,,3.3,57.3
159,何魂,2020-10-31,15,,2.5,57.4
159,何魂,2020-11-01,15.7,0,2.2,61.3
159,何魂,2020-11-02,13.9,3.7,2.1,61.1
159,何魂,2020-11-03,9.7,,3,36
159,何魂,2020-11-04,8.7,,2.7,32.1
159,何魂,2020-11-05,12,,2,35.6
159,何魂,2020-11-06,17.2,,2.1,53.6
