瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
159,何魂,2019-03-08,10.5,,3.2,61.9
159,何魂,2019-03-09,11.8,,3.8,58
159,何魂,2019-03-10,8.4,29.7,3.6,88.1
159,何魂,2019-03-11,9.8,0,4.4,60.3
159,何魂,2019-03-12,9.4,.1,4.7,53.1
159,何魂,2019-03-13,5.5,,4.9,30.6
159,何魂,2019-03-14,8,,3.8,31.9
159,何魂,2019-03-15,8.2,4,4.4,55.8
159,何魂,2019-03-16,7.7,,4.4,56.3
159,何魂,2019-03-17,9.9,,3,47.6
159,何魂,2019-03-18,11.5,,4,58.4
159,何魂,2019-03-19,13.9,,3,49
159,何魂,2019-03-20,13.8,33.7,2.8,70
159,何魂,2019-03-21,15.6,5.7,5.3,63.9
159,何魂,2019-03-22,9.4,,3.4,48.4
159,何魂,2019-03-23,7,,3.9,36.9
159,何魂,2019-03-24,6.9,,4.6,44.8
159,何魂,2019-03-25,8.7,,4.3,41.6
159,何魂,2019-03-26,13.6,,2.8,44.8
159,何魂,2019-03-27,14.8,,7.2,48.5
159,何魂,2019-03-28,12.8,,2.8,67.4
159,何魂,2019-03-29,13.9,,2.9,73.4
159,何魂,2019-03-30,11.6,1.1,4,61.8
159,何魂,2019-03-31,7.7,,4.9,37.6
159,何魂,2019-04-01,7.7,,2.7,31
159,何魂,2019-04-02,9.4,,3.6,39.1
159,何魂,2019-04-03,9.8,,4.2,32
159,何魂,2019-04-04,12.1,,4.3,32.9
159,何魂,2019-04-05,13.9,,5.8,48.4
159,何魂,2019-04-06,14.4,,2.7,59
159,何魂,2019-04-07,12.4,13.2,2.1,76.4
159,何魂,2019-04-08,13.1,,3.1,65.1
159,何魂,2019-04-09,11.2,8.3,4.5,59.1
159,何魂,2019-04-10,9.7,6.9,4,74.4
159,何魂,2019-04-11,10.2,,2.3,61.3
159,何魂,2019-04-12,11.8,2.5,2.6,59.1
159,何魂,2019-04-13,13.5,,3,51
159,何魂,2019-04-14,13.3,0,4.4,50.9
159,何魂,2019-04-15,12.7,,3.6,40.3
159,何魂,2019-04-16,16,,2.3,37
159,何魂,2019-04-17,18,,3.9,43.5
159,何魂,2019-04-18,16.4,,5.2,60.8
159,何魂,2019-04-19,13.8,,3.3,61.4
159,何魂,2019-04-20,14.4,,2.9,61
159,何魂,2019-04-21,17.2,,2.5,65.4
159,何魂,2019-04-22,17.1,,2.8,62.5
159,何魂,2019-04-23,16.2,7.3,2.1,73.4
159,何魂,2019-04-24,16.8,16.1,2.1,95.1
159,何魂,2019-04-25,14.8,.1,2.8,73
159,何魂,2019-04-26,11.3,5.3,2.4,86.8
159,何魂,2019-04-27,12.1,,2.8,58.4
159,何魂,2019-04-28,13.2,,1.8,58.3
159,何魂,2019-04-29,13,25.3,2.6,87.9
159,何魂,2019-04-30,15.6,0,2.1,83.5
159,何魂,2019-05-01,17,,2.9,72.1
159,何魂,2019-05-02,17.6,,3.8,54.8
159,何魂,2019-05-03,19.1,,2.4,41.9
159,何魂,2019-05-04,19.1,,1.8,53
159,何魂,2019-05-05,19.6,,3.8,51.5
159,何魂,2019-05-06,16.6,0,3.3,55.4
159,何魂,2019-05-07,15.2,,3.9,49
159,何魂,2019-05-08,17.3,,4.3,36
159,何魂,2019-05-09,18.6,,3.7,37.4
159,何魂,2019-05-10,19,,2.5,38.6
159,何魂,2019-05-11,19.5,,2.2,42.4
159,何魂,2019-05-12,20.2,,2.5,43.5
159,何魂,2019-05-13,17.8,,2.8,67.1
159,何魂,2019-05-14,20.5,0,3.2,72.6
159,何魂,2019-05-15,21.6,,1.5,60.1
159,何魂,2019-05-16,21.7,,1.7,62
159,何魂,2019-05-17,21.1,0,2.4,65.5
159,何魂,2019-05-18,17.7,37.1,3.6,86.9
159,何魂,2019-05-19,19.4,8.4,2.8,83.1
159,何魂,2019-05-20,19,1.1,4.1,66.8
159,何魂,2019-05-21,17.9,,3.7,45.5
159,何魂,2019-05-22,19.7,,4.1,51.1
159,何魂,2019-05-23,19.3,,3.5,71.4
159,何魂,2019-05-24,20.9,,3.2,68.5
159,何魂,2019-05-25,23.4,,3.4,53.5
159,何魂,2019-05-26,22,,3.5,65.4
159,何魂,2019-05-27,19.3,28.4,6.6,93.9
159,何魂,2019-05-28,18,,2.9,58.9
159,何魂,2019-05-29,20.6,,3.8,46.1
159,何魂,2019-05-30,22.5,,3.6,34.4
159,何魂,2019-05-31,18.4,1.1,4.1,59.9
159,何魂,2019-06-01,19.8,,2.9,60.9
159,何魂,2019-06-02,20.9,,2.6,53.8
159,何魂,2019-06-03,21.3,,2.9,54.9
159,何魂,2019-06-04,23.4,,2.5,63.4
159,何魂,2019-06-05,23.9,,2.4,58.9
159,何魂,2019-06-06,22.1,28,2.4,75.9
159,何魂,2019-06-07,18.7,45.7,2.5,91.1
159,何魂,2019-06-08,19.1,,2.3,76.3
159,何魂,2019-06-09,18.5,,2.9,70.8
159,何魂,2019-06-10,18.8,,2.9,67
159,何魂,2019-06-11,18.5,0,2.5,70.4
159,何魂,2019-06-12,19.1,,2.4,71.4
159,何魂,2019-06-13,19.6,,2.2,74.4
159,何魂,2019-06-14,19.6,9.2,2,82.5
159,何魂,2019-06-15,20.6,1,2.7,74.1
159,何魂,2019-06-16,20.1,,2.4,75.6
159,何魂,2019-06-17,20.8,,3.4,75
159,何魂,2019-06-18,21.7,.2,3.5,75.6
159,何魂,2019-06-19,23.4,,2.5,71.4
159,何魂,2019-06-20,24.3,,3.5,67.1
159,何魂,2019-06-21,23.3,,3.3,71.6
159,何魂,2019-06-22,21.3,,3.2,66.9
159,何魂,2019-06-23,20.9,,2.3,68.4
159,何魂,2019-06-24,20.9,,2.4,71
159,何魂,2019-06-25,21.9,,2.2,71.3
159,何魂,2019-06-26,20.9,112.5,2.2,86.6
159,何魂,2019-06-27,22.4,36.5,2.6,96
159,何魂,2019-06-28,22.2,,2,88.4
159,何魂,2019-06-29,21.4,91,2.7,94.8
159,何魂,2019-06-30,23.3,.2,3.1,86.9
159,何魂,2019-07-01,23.1,0,2.9,88.6
159,何魂,2019-07-02,23.4,,2.9,81.6
159,何魂,2019-07-03,21.9,,1.9,91.1
159,何魂,2019-07-04,24.2,,2.1,75.8
159,何魂,2019-07-05,23.8,,1.7,70.3
159,何魂,2019-07-06,24.3,,3.2,65.9
159,何魂,2019-07-07,23,,3.5,66.1
159,何魂,2019-07-08,22.2,0,3,72
159,何魂,2019-07-09,22.2,,3.2,71.8
159,何魂,2019-07-10,21.7,35.1,3.7,87.8
159,何魂,2019-07-11,23.8,4.5,3.9,85.4
159,何魂,2019-07-12,24.1,,2.7,77.4
159,何魂,2019-07-13,22.3,0,2.2,83.5
159,何魂,2019-07-14,23.6,,2.3,74.8
159,何魂,2019-07-15,23.6,,2.2,78.4
159,何魂,2019-07-16,23.8,,2.6,77.5
159,何魂,2019-07-17,23.8,2.8,2.6,79.3
159,何魂,2019-07-18,22.3,38.5,1.6,97.1
159,何魂,2019-07-19,23.1,57.7,2.3,98.4
159,何魂,2019-07-20,23.4,172.2,6.3,98.8
159,何魂,2019-07-21,23.6,38.4,6.8,94.4
159,何魂,2019-07-22,25.8,,4.6,88.1
159,何魂,2019-07-23,26.6,,5,86.3
159,何魂,2019-07-24,26,0,4.4,89.1
159,何魂,2019-07-25,25.6,.1,4.6,95.6
159,何魂,2019-07-26,25.8,0,5.6,96.1
159,何魂,2019-07-27,25.9,7.3,4.6,98.5
159,何魂,2019-07-28,26.9,,6.5,90.1
159,何魂,2019-07-29,27,2.3,4.6,88.8
159,何魂,2019-07-30,27.7,,4.9,87.8
159,何魂,2019-07-31,28,,5.1,83
159,何魂,2019-08-01,28.1,,4.3,81.9
159,何魂,2019-08-02,29.4,,2.2,72.5
159,何魂,2019-08-03,28.9,,2.3,72.4
159,何魂,2019-08-04,28.8,,2.3,68.1
159,何魂,2019-08-05,28.8,,2.3,66.1
159,何魂,2019-08-06,25.8,72.5,4,86.5
159,何魂,2019-08-07,27.5,1.2,4.9,86.4
159,何魂,2019-08-08,28.7,,2.4,77.9
159,何魂,2019-08-09,28.9,,1.6,76.6
159,何魂,2019-08-10,28.3,,2.8,77
159,何魂,2019-08-11,28,,3,79.9
159,何魂,2019-08-12,29.3,,2.7,78
159,何魂,2019-08-13,30.6,,2.8,66.6
159,何魂,2019-08-14,29.4,.2,4.1,74.1
159,何魂,2019-08-15,27.4,6.2,3.2,86
159,何魂,2019-08-16,28.2,,5.6,76
159,何魂,2019-08-17,27.2,,4.3,73.9
159,何魂,2019-08-18,27.3,,3.8,82.9
159,何魂,2019-08-19,27.2,,2.2,78.3
159,何魂,2019-08-20,26.8,,3.1,74.3
159,何魂,2019-08-21,26.6,23,2.4,85.6
159,何魂,2019-08-22,26.1,45.1,5.9,94.8
159,何魂,2019-08-23,25.5,0,2.4,76.4
159,何魂,2019-08-24,25,0,2.4,64.1
159,何魂,2019-08-25,24.3,0,2.2,71.9
159,何魂,2019-08-26,25.2,,2.2,75.6
159,何魂,2019-08-27,23.5,4.7,2,95.6
159,何魂,2019-08-28,24.1,2.2,2.1,93.8
159,何魂,2019-08-29,23.1,1.2,2.9,89.1
159,何魂,2019-08-30,24.6,,3.3,72.5
159,何魂,2019-08-31,24.4,,3.1,66.4
159,何魂,2019-09-01,23.7,2.3,1.5,82.4
159,何魂,2019-09-02,21.4,40.4,1.7,98.6
159,何魂,2019-09-03,23,5.8,1.7,95.3
159,何魂,2019-09-04,24.5,1.3,1.8,93.3
159,何魂,2019-09-05,26.5,,1.8,88.6
159,何魂,2019-09-06,27,0,2.8,84.8
159,何魂,2019-09-07,26,12.3,6.5,88.1
159,何魂,2019-09-08,25.3,1.3,2,91.8
159,何魂,2019-09-09,27,,1.8,85.3
159,何魂,2019-09-10,26.7,,3.4,87
159,何魂,2019-09-11,25.1,13.4,2.6,87.6
159,何魂,2019-09-12,21.6,3.9,3.8,79.9
159,何魂,2019-09-13,23.2,,3.1,67.6
159,何魂,2019-09-14,23.8,,1.9,73.9
159,何魂,2019-09-15,24.9,,2.3,71.4
159,何魂,2019-09-16,23.4,,2.8,65.5
159,何魂,2019-09-17,22.9,,3.5,60.3
159,何魂,2019-09-18,22.9,,2.3,60
159,何魂,2019-09-19,21.6,,3.3,58.1
159,何魂,2019-09-20,21.5,.3,3.7,66.1
159,何魂,2019-09-21,18.2,30.4,4.1,93.3
159,何魂,2019-09-22,18.2,81.6,7.4,95.6
159,何魂,2019-09-23,17.9,2.5,2.5,91.1
159,何魂,2019-09-24,19.4,,2.3,70.5
159,何魂,2019-09-25,20.4,,1.9,69.4
159,何魂,2019-09-26,22.9,,2.8,74.1
159,何魂,2019-09-27,22.1,15.3,2.7,86.4
159,何魂,2019-09-28,22.4,68.2,1.3,99.4
159,何魂,2019-09-29,23.9,,1.6,91.9
159,何魂,2019-09-30,24.1,0,2.1,89.5
159,何魂,2019-10-01,22.4,9.8,1.8,95.3
159,何魂,2019-10-02,22.7,94.8,3.9,97.8
159,何魂,2019-10-03,24.6,1.8,6.1,74.4
159,何魂,2019-10-04,22.9,,2.1,75.9
159,何魂,2019-10-05,21.7,1.2,3.5,81.5
159,何魂,2019-10-06,18.7,,3.8,61.9
159,何魂,2019-10-07,18.3,1.4,2.5,79
159,何魂,2019-10-08,18.9,,2.4,59.1
159,何魂,2019-10-09,17.5,,2.2,51.1
159,何魂,2019-10-10,19.4,,1.6,57.4
159,何魂,2019-10-11,21.1,,2.4,60.3
159,何魂,2019-10-12,19.9,,4.9,57.4
159,何魂,2019-10-13,18,,3.9,57.5
159,何魂,2019-10-14,18.3,,2.3,63.1
159,何魂,2019-10-15,15.6,,3.5,69.5
159,何魂,2019-10-16,16.2,,2.3,63
159,何魂,2019-10-17,17.1,,3.1,65.6
159,何魂,2019-10-18,16.8,29.5,3.6,92.8
159,何魂,2019-10-19,19.1,,1.9,77.9
159,何魂,2019-10-20,18.7,,2,75.1
159,何魂,2019-10-21,18.6,,3.2,67.5
159,何魂,2019-10-22,19,0,3,68
159,何魂,2019-10-23,18,1.4,3.2,73.1
159,何魂,2019-10-24,18.4,0,3.5,76.6
159,何魂,2019-10-25,19.6,,2.1,74
159,何魂,2019-10-26,17.5,,2.9,52.3
159,何魂,2019-10-27,14,,2.5,41.9
159,何魂,2019-10-28,15.4,,3.2,55
159,何魂,2019-10-29,16.4,,3.1,57.1
159,何魂,2019-10-30,14.6,,2.9,47.1
159,何魂,2019-10-31,16.2,,3.3,50.8
159,何魂,2019-11-01,17.5,,2.4,56.1
159,何魂,2019-11-02,17.5,,2.1,67.1
159,何魂,2019-11-03,16.4,2.3,2.2,71.9
159,何魂,2019-11-04,14.3,,2.7,64.8
159,何魂,2019-11-05,15.2,,1.4,58.8
159,何魂,2019-11-06,15.8,,2.4,52.1
159,何魂,2019-11-07,14.4,,2.3,51.4
159,何魂,2019-11-08,13.8,,2.1,46.8
159,何魂,2019-11-09,14.3,,1.8,40.8
159,何魂,2019-11-10,14.3,1.7,2.8,58
159,何魂,2019-11-11,14.8,,4.5,57
159,何魂,2019-11-12,14.2,,2,53
159,何魂,2019-11-13,13.9,,4.2,58.4
159,何魂,2019-11-14,7.6,,3,33.3
159,何魂,2019-11-15,11.2,,3.9,47.1
159,何魂,2019-11-16,15.1,,3.3,65.8
159,何魂,2019-11-17,16.3,2,2.2,79.5
159,何魂,2019-11-18,13.2,6.8,4.9,61.8
159,何魂,2019-11-19,6.7,,2.1,46.8
159,何魂,2019-11-20,6.2,,2.4,38.3
159,何魂,2019-11-21,10.6,,2,49
159,何魂,2019-11-22,14.5,,3,64.3
159,何魂,2019-11-23,15.5,,2.3,67.6
159,何魂,2019-11-24,16,1,1.6,86.3
159,何魂,2019-11-25,11.6,,3.9,65
159,何魂,2019-11-26,11.4,,2.9,62.8
159,何魂,2019-11-27,10.1,,2,60.9
159,何魂,2019-11-28,9,0,3.4,69
159,何魂,2019-11-29,8.4,,2.5,40.4
159,何魂,2019-11-30,11.1,,2,58.8
159,何魂,2019-12-01,9.5,33.3,2.8,92.9
159,何魂,2019-12-02,6.6,2.5,3.1,53.8
159,何魂,2019-12-03,4.6,,2.5,52.1
159,何魂,2019-12-04,7.2,,2.7,50.5
159,何魂,2019-12-05,4.6,,2.2,39.3
159,何魂,2019-12-06,.2,,3.7,25.8
159,何魂,2019-12-07,3.6,,2.4,40
159,何魂,2019-12-08,6.1,,1.9,43
159,何魂,2019-12-09,7.8,,2.7,45.4
159,何魂,2019-12-10,11.5,,3.1,64.3
159,何魂,2019-12-11,12.1,,5.1,57.5
159,何魂,2019-12-12,4.9,,2.5,30.6
159,何魂,2019-12-13,6.8,,3.7,37.9
159,何魂,2019-12-14,8.5,,3.3,44.6
159,何魂,2019-12-15,9.1,,2.7,60.6
159,何魂,2019-12-16,10.8,,1.1,66.6
159,何魂,2019-12-17,12.8,0,2.5,78.9
159,何魂,2019-12-18,10.4,,3.5,42.9
159,何魂,2019-12-19,6.6,,3.2,29.4
159,何魂,2019-12-20,5,,1.9,40
159,何魂,2019-12-21,4.3,,1.8,41.6
159,何魂,2019-12-22,6.5,,1.6,49.1
159,何魂,2019-12-23,8.2,,2.3,47.4
159,何魂,2019-12-24,7.7,,1.5,57.3
159,何魂,2019-12-25,10.7,,1.6,52.1
159,何魂,2019-12-26,7.8,1.7,3,59.8
159,何魂,2019-12-27,3.6,,3.2,35.4
159,何魂,2019-12-28,4.1,,2.1,34.1
159,何魂,2019-12-29,6.5,11.4,1.3,66.5
159,何魂,2019-12-30,9.6,1.4,2.2,81.5
159,何魂,2019-12-31,.1,,3,28.3
