瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
159,何魂,2017-03-02,6.6,1.6,3,61
159,何魂,2017-03-03,6.7,,3.3,41
159,何魂,2017-03-04,9.7,,3.4,47.1
159,何魂,2017-03-05,10.2,,2.8,50.9
159,何魂,2017-03-06,7.1,,3.1,31.6
159,何魂,2017-03-07,3.1,,3,34
159,何魂,2017-03-08,2.9,,4.7,39.6
159,何魂,2017-03-09,6.9,,5.5,37.9
159,何魂,2017-03-10,8.6,,3.5,36
159,何魂,2017-03-11,10.3,,2.5,33.8
159,何魂,2017-03-12,11.3,,3,48.9
159,何魂,2017-03-13,10.9,,3,50
159,何魂,2017-03-14,8.7,0,2.6,62.8
159,何魂,2017-03-15,7.6,,3.3,52.8
159,何魂,2017-03-16,9,,3,55.9
159,何魂,2017-03-17,10.6,,2.5,43.3
159,何魂,2017-03-18,11.3,,2.8,42.1
159,何魂,2017-03-19,12.4,,3.2,48.1
159,何魂,2017-03-20,10.7,6.3,2.6,73.6
159,何魂,2017-03-21,9.2,2.5,3.7,71
159,何魂,2017-03-22,9.1,,2.8,52.1
159,何魂,2017-03-23,11.6,,2.5,46.9
159,何魂,2017-03-24,9.9,,3,54.5
159,何魂,2017-03-25,9.1,3.3,3.7,68.8
159,何魂,2017-03-26,6.9,3.9,2.1,83
159,何魂,2017-03-27,7.2,2.8,2.9,66.1
159,何魂,2017-03-28,9.3,,3.2,47.9
159,何魂,2017-03-29,9,2.1,1.1,81.8
159,何魂,2017-03-30,12.5,,2.8,60
159,何魂,2017-03-31,9.9,0,3.3,68.9
159,何魂,2017-04-01,8.8,3,2.3,75.8
159,何魂,2017-04-02,9.3,,3.1,65.5
159,何魂,2017-04-03,14.9,,3.3,34.3
159,何魂,2017-04-04,16.1,,3.8,37.4
159,何魂,2017-04-05,14.5,10.6,4.2,80.3
159,何魂,2017-04-06,14.7,26.6,6,96.3
159,何魂,2017-04-07,16,,2.4,69.1
159,何魂,2017-04-08,16.1,,1.8,69.4
159,何魂,2017-04-09,14.3,,3.7,62.6
159,何魂,2017-04-10,12.4,0,4.5,65.1
159,何魂,2017-04-11,12.8,15.5,2.5,76.4
159,何魂,2017-04-12,13.7,,3.8,48.1
159,何魂,2017-04-13,15,,4,42.5
159,何魂,2017-04-14,15.9,,7.6,64.1
159,何魂,2017-04-15,17.8,0,4.9,69.8
159,何魂,2017-04-16,16.1,,2.6,84
159,何魂,2017-04-17,15.7,37.7,3.3,95.5
159,何魂,2017-04-18,15.2,,4.8,69.1
159,何魂,2017-04-19,15.1,,4.9,42.1
159,何魂,2017-04-20,15.3,0,2.7,53.5
159,何魂,2017-04-21,15.5,,2.9,56.6
159,何魂,2017-04-22,14,0,2.8,63.4
159,何魂,2017-04-23,14.4,,2.8,66.4
159,何魂,2017-04-24,16.1,,3.2,58.3
159,何魂,2017-04-25,17.6,2.3,4.8,81.8
159,何魂,2017-04-26,14.4,9.4,2.3,87.1
159,何魂,2017-04-27,14.5,,4.1,42
159,何魂,2017-04-28,15.6,,4.6,46.1
159,何魂,2017-04-29,17.9,,4.4,47.8
159,何魂,2017-04-30,19,,5.3,55.6
159,何魂,2017-05-01,18.1,,3.4,47.5
159,何魂,2017-05-02,16.2,,3,47.3
159,何魂,2017-05-03,17.4,,1.9,62.3
159,何魂,2017-05-04,19,.1,2.2,75.3
159,何魂,2017-05-05,19.1,6.6,2.7,86
159,何魂,2017-05-06,19.9,,3.5,43.3
159,何魂,2017-05-07,19.9,,5,38.4
159,何魂,2017-05-08,19.9,,3.5,45.9
159,何魂,2017-05-09,15.3,20.6,2.8,82.9
159,何魂,2017-05-10,17.5,.1,3.7,77.3
159,何魂,2017-05-11,18.3,,4.6,78.8
159,何魂,2017-05-12,16.9,11.8,2.8,90.4
159,何魂,2017-05-13,18.1,,4,74.9
159,何魂,2017-05-14,19,,3.9,40.8
159,何魂,2017-05-15,17.7,,3.7,42.9
159,何魂,2017-05-16,17.7,,2.8,59.8
159,何魂,2017-05-17,17.7,0,1.9,73.4
159,何魂,2017-05-18,19.2,,2.7,66.9
159,何魂,2017-05-19,22.4,,3.7,45.6
159,何魂,2017-05-20,21.9,,4.1,44.9
159,何魂,2017-05-21,21,,3.6,56.5
159,何魂,2017-05-22,20.4,,2.4,66.1
159,何魂,2017-05-23,19.4,,2.9,74.8
159,何魂,2017-05-24,19.4,,2.5,79.6
159,何魂,2017-05-25,21.2,,3.9,65.4
159,何魂,2017-05-26,17.1,,3.2,61.5
159,何魂,2017-05-27,17.8,,3.4,66.5
159,何魂,2017-05-28,19.7,,4,55
159,何魂,2017-05-29,21,,3.8,62.8
159,何魂,2017-05-30,21.7,,2.6,66
159,何魂,2017-05-31,20.4,,3.9,77.5
159,何魂,2017-06-01,21.3,,3.4,78.5
159,何魂,2017-06-02,18.2,,2.9,70.8
159,何魂,2017-06-03,19.7,0,2.9,59.6
159,何魂,2017-06-04,20,,2.3,50.1
159,何魂,2017-06-05,19.7,,2.8,54.6
159,何魂,2017-06-06,18.7,.5,2.5,71.9
159,何魂,2017-06-07,19.2,18.3,4.3,85
159,何魂,2017-06-08,20.4,,3.2,64.1
159,何魂,2017-06-09,22.5,,4.3,57.3
159,何魂,2017-06-10,21.1,,4,57.4
159,何魂,2017-06-11,20.4,0,3.1,52.9
159,何魂,2017-06-12,18.8,,3.4,63.3
159,何魂,2017-06-13,18.7,0,2.5,69.5
159,何魂,2017-06-14,20.9,,3.7,64.6
159,何魂,2017-06-15,23.2,,3,56.5
159,何魂,2017-06-16,20.8,,3.1,69.1
159,何魂,2017-06-17,20.3,,2.9,73.6
159,何魂,2017-06-18,21.6,,2.5,71.1
159,何魂,2017-06-19,22.3,,3.8,72.5
159,何魂,2017-06-20,21.4,9.4,2.5,80.5
159,何魂,2017-06-21,22,,3.1,77.5
159,何魂,2017-06-22,22.5,,2.9,79.5
159,何魂,2017-06-23,23.4,,2.4,68.4
159,何魂,2017-06-24,23,.1,1.8,74.5
159,何魂,2017-06-25,23,,1.9,80.1
159,何魂,2017-06-26,22.8,0,2.2,80
159,何魂,2017-06-27,22.8,,2.5,74.8
159,何魂,2017-06-28,23.6,,2.5,78
159,何魂,2017-06-29,21.9,21.1,1.8,85.6
159,何魂,2017-06-30,24.2,.4,3.4,84.8
159,何魂,2017-07-01,25.3,,5.4,82.6
159,何魂,2017-07-02,24.8,2.3,5.4,90.4
159,何魂,2017-07-03,25.3,0,6,84.1
159,何魂,2017-07-04,24,122.6,3,92.5
159,何魂,2017-07-05,23.6,18.1,1.7,86.6
159,何魂,2017-07-06,24.1,1.5,2.6,89.6
159,何魂,2017-07-07,24.8,1.5,4.8,90.9
159,何魂,2017-07-08,25.5,1.8,3.6,90.8
159,何魂,2017-07-09,25.6,.3,3.9,89.6
159,何魂,2017-07-10,24.9,7,7.5,94.5
159,何魂,2017-07-11,24.6,1.5,4.8,85.4
159,何魂,2017-07-12,26.2,,3.1,77
159,何魂,2017-07-13,25.3,,3.7,79.6
159,何魂,2017-07-14,26.6,,3.7,82.1
159,何魂,2017-07-15,26.9,,4.5,84.4
159,何魂,2017-07-16,27.6,,4.9,79.5
159,何魂,2017-07-17,27.2,.5,4.8,78.9
159,何魂,2017-07-18,26.2,7.5,3.5,86
159,何魂,2017-07-19,27.5,,2.8,76.4
159,何魂,2017-07-20,26.6,,2.8,84.1
159,何魂,2017-07-21,28.3,,3.2,78.9
159,何魂,2017-07-22,27.9,,2.6,78.8
159,何魂,2017-07-23,26.9,,2.5,82.8
159,何魂,2017-07-24,27.4,3.7,1.7,83.1
159,何魂,2017-07-25,25.8,1.1,2.5,84.6
159,何魂,2017-07-26,26.2,,3.1,63.8
159,何魂,2017-07-27,25.5,,2.8,69.5
159,何魂,2017-07-28,26.9,,2.2,68
159,何魂,2017-07-29,25.9,,2.6,77.3
159,何魂,2017-07-30,26.8,,2.2,75.5
159,何魂,2017-07-31,27.4,2.7,2.1,80.4
159,何魂,2017-08-01,27.4,,2.3,79.6
159,何魂,2017-08-02,26.7,,2.6,73.8
159,何魂,2017-08-03,27.9,,3.3,72
159,何魂,2017-08-04,29.8,,2.7,68.5
159,何魂,2017-08-05,30.7,,2.7,66.5
159,何魂,2017-08-06,31.7,,2.8,59.1
159,何魂,2017-08-07,29.8,0,2.5,70.1
159,何魂,2017-08-08,29.8,0,3.1,64.5
159,何魂,2017-08-09,27.3,14.6,1.9,84.3
159,何魂,2017-08-10,28.3,,2,77.8
159,何魂,2017-08-11,26.9,0,2.8,71.8
159,何魂,2017-08-12,26.1,,2.8,68
159,何魂,2017-08-13,25.3,0,3,72.1
159,何魂,2017-08-14,23.6,28.3,3.2,90.4
159,何魂,2017-08-15,25,6.1,2.4,86.4
159,何魂,2017-08-16,25.9,4.7,1.7,87.4
159,何魂,2017-08-17,25.9,,2.2,80.1
159,何魂,2017-08-18,25.9,0,2,80.6
159,何魂,2017-08-19,26.2,,2.5,80.4
159,何魂,2017-08-20,26.7,.7,2.4,83.1
159,何魂,2017-08-21,27.5,.2,4.5,82.1
159,何魂,2017-08-22,26.7,27.2,4.5,87.1
159,何魂,2017-08-23,28.7,,5.1,82.6
159,何魂,2017-08-24,29.2,.7,6.2,76.6
159,何魂,2017-08-25,27.1,0,3.2,77.9
159,何魂,2017-08-26,26,,2.2,46
159,何魂,2017-08-27,25.2,,2,57.8
159,何魂,2017-08-28,26.1,,3.5,68.1
159,何魂,2017-08-29,25.8,,3.3,72.6
159,何魂,2017-08-30,23.8,,2.5,63.4
159,何魂,2017-08-31,23.5,,3.1,53.4
159,何魂,2017-09-01,22.8,,3.5,57.9
159,何魂,2017-09-02,22.6,,3.2,58.8
159,何魂,2017-09-03,23.2,,3.1,62.5
159,何魂,2017-09-04,23.5,,2.9,67.8
159,何魂,2017-09-05,23.8,.6,2.2,79
159,何魂,2017-09-06,22.8,33,1.3,93.3
159,何魂,2017-09-07,21.1,11.8,2.2,85.8
159,何魂,2017-09-08,24.1,,2.4,69.3
159,何魂,2017-09-09,24.6,,1.6,71.3
159,何魂,2017-09-10,24.6,,1.8,72.1
159,何魂,2017-09-11,22.9,264.1,3,92.1
159,何魂,2017-09-12,23.9,,2.3,72.5
159,何魂,2017-09-13,23.2,,3.3,51.9
159,何魂,2017-09-14,22.9,,3.3,62.9
159,何魂,2017-09-15,22.2,,4.8,56.8
159,何魂,2017-09-16,22.3,0,4.6,71.1
159,何魂,2017-09-17,21.7,7.2,3.4,85.5
159,何魂,2017-09-18,22.8,,3.1,74.9
159,何魂,2017-09-19,23.3,,4.3,70.4
159,何魂,2017-09-20,22.7,,3.8,56.5
159,何魂,2017-09-21,21.5,,2.2,63.8
159,何魂,2017-09-22,22.2,,2.3,71.6
159,何魂,2017-09-23,22.1,,2,67.3
159,何魂,2017-09-24,22.7,,2,65.9
159,何魂,2017-09-25,23.9,,2.6,67.3
159,何魂,2017-09-26,23.2,,2.7,72.4
159,何魂,2017-09-27,20.4,18.3,2.7,87.6
159,何魂,2017-09-28,21.2,,3.1,67.9
159,何魂,2017-09-29,18.4,,2.5,44.5
159,何魂,2017-09-30,20.2,,2.3,48.9
159,何魂,2017-10-01,20.4,5,2.4,66.3
159,何魂,2017-10-02,21.6,104.6,2.6,87.4
159,何魂,2017-10-03,21,0,2.8,73
159,何魂,2017-10-04,19.2,0,3.2,67.8
159,何魂,2017-10-05,18.6,1.5,3.3,67.9
159,何魂,2017-10-06,18.5,9,2.1,92.8
159,何魂,2017-10-07,21.2,,1.8,81.5
159,何魂,2017-10-08,22,,2,78
159,何魂,2017-10-09,22.5,,2.2,77.6
159,何魂,2017-10-10,23.4,,2.3,76.8
159,何魂,2017-10-11,22.6,0,2.5,80.8
159,何魂,2017-10-12,16.7,6.7,2.6,84.5
159,何魂,2017-10-13,16.9,.1,3.3,66.3
159,何魂,2017-10-14,17.2,,3.1,57.4
159,何魂,2017-10-15,16,10.2,3.6,77.5
159,何魂,2017-10-16,17.5,0,3.5,65.1
159,何魂,2017-10-17,17.9,,3.5,66.1
159,何魂,2017-10-18,17.4,0,4,62.4
159,何魂,2017-10-19,17.8,,3.5,64.5
159,何魂,2017-10-20,18.3,,3.5,65.4
159,何魂,2017-10-21,18.4,,3.9,63.6
159,何魂,2017-10-22,18.3,,5.7,58.3
159,何魂,2017-10-23,15.3,,3.5,51.9
159,何魂,2017-10-24,14.2,1.2,2,68.5
159,何魂,2017-10-25,15,,2,57.8
159,何魂,2017-10-26,16.1,,1.4,69.3
159,何魂,2017-10-27,17.8,,1.9,70.4
159,何魂,2017-10-28,18.1,,3.1,73.3
159,何魂,2017-10-29,17.4,,3.7,51.6
159,何魂,2017-10-30,11.3,,3.8,37
159,何魂,2017-10-31,13.6,,2.5,36.3
159,何魂,2017-11-01,14.8,,3,46.3
159,何魂,2017-11-02,16.4,,2.4,56.8
159,何魂,2017-11-03,17.1,,3.1,56.9
159,何魂,2017-11-04,11,,3.1,51.8
159,何魂,2017-11-05,11.9,,2.9,49.1
159,何魂,2017-11-06,13.8,,3,56.1
159,何魂,2017-11-07,16.1,,2.9,69.1
159,何魂,2017-11-08,18.1,,2.9,51.8
159,何魂,2017-11-09,14.8,,2.1,49.5
159,何魂,2017-11-10,16.4,0,4,63
159,何魂,2017-11-11,10,,2.9,39.3
159,何魂,2017-11-12,11.7,,2.3,46.5
159,何魂,2017-11-13,13.3,,3.2,62
159,何魂,2017-11-14,13.7,,2.4,37.8
159,何魂,2017-11-15,9.2,,3.3,38.4
159,何魂,2017-11-16,7.1,,2.1,46
159,何魂,2017-11-17,10.4,.3,1.7,57.9
159,何魂,2017-11-18,7,0,4.2,31
159,何魂,2017-11-19,3.3,,2.8,32.5
159,何魂,2017-11-20,6,,2.3,35.6
159,何魂,2017-11-21,8.5,,3.3,53.1
159,何魂,2017-11-22,9.3,,3.1,48.8
159,何魂,2017-11-23,5.6,,3.4,40.1
159,何魂,2017-11-24,5.8,,3.9,47.6
159,何魂,2017-11-25,7.2,,3,55.4
159,何魂,2017-11-26,12.2,,3.2,57.1
159,何魂,2017-11-27,12.3,,2.1,63.3
159,何魂,2017-11-28,14.1,,3.6,68.6
159,何魂,2017-11-29,12.8,,2.5,47.9
159,何魂,2017-11-30,7.3,,3.4,20.1
159,何魂,2017-12-01,2.4,,3,26.6
159,何魂,2017-12-02,5,,2.2,38.3
159,何魂,2017-12-03,7.9,,2.1,48.4
159,何魂,2017-12-04,7,,3.4,41.8
159,何魂,2017-12-05,.4,,3.2,34.9
159,何魂,2017-12-06,3.8,,1.9,45.6
159,何魂,2017-12-07,6.9,,2.8,49.8
159,何魂,2017-12-08,1.5,,3.5,32
159,何魂,2017-12-09,3.4,,2.3,49.1
159,何魂,2017-12-10,6.7,.2,3.4,60.9
159,何魂,2017-12-11,1.2,,6.4,37.6
159,何魂,2017-12-12,-2.7,,2.4,30.5
159,何魂,2017-12-13,-1.3,,3.3,20.6
159,何魂,2017-12-14,2.9,,1.4,20.1
159,何魂,2017-12-15,4.8,,2,22.9
159,何魂,2017-12-16,1.9,,2.8,38.3
159,何魂,2017-12-17,-1.4,,2.9,32.5
159,何魂,2017-12-18,2.6,,3.1,46.1
159,何魂,2017-12-19,3.5,,3.5,41
159,何魂,2017-12-20,1.9,,3.2,33.6
159,何魂,2017-12-21,4.3,,2.5,38.3
159,何魂,2017-12-22,5.1,,3.2,44.9
159,何魂,2017-12-23,8,,3,48.6
159,何魂,2017-12-24,8.8,10.4,4.2,68.9
159,何魂,2017-12-25,3.4,,3.3,38
159,何魂,2017-12-26,3,,3.5,38.9
159,何魂,2017-12-27,-.6,,2.5,21.5
159,何魂,2017-12-28,2,,3.2,36.9
159,何魂,2017-12-29,5.8,,2.4,53
159,何魂,2017-12-30,6.9,,2,57.9
159,何魂,2017-12-31,5.5,0,3.8,42.3
